trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S103_8_1,S103,8,1,A,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,,,,,,,M_8_2_A_filler_4_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T19:02:12.376,1767866532.376411,0.0,0,0,,,A,4,,1,Correct Rejection,正解(スルー成功),0,6.626,6.517,6.5715,2440.439,0.40976234193929867,6.665499999999999,6.519166666666667,6.5923333333333325,2425.787333333333,0.4062822963847014,0.4062822963847014,1.0
S103_8_2,S103,8,2,I,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,,,,,,,M_8_42_I_filler_2_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T19:02:14.967,1767866534.9675963,2.5911853313446045,155,311,,,I,2,,1,Correct Rejection,正解(スルー成功),311,5.68,5.638,5.659,1399.945,0.7143137766126527,5.6826,5.65,5.6663,1456.507,0.6871426927582359,0.6997310318259898,316.0
S103_8_3,S103,8,3,J,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_8_17_J_filler_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T19:02:17.555,1767866537.555539,5.179127931594849,311,621,,,J,3,,1,Correct Rejection,正解(スルー成功),621,5.763,5.942,5.8525,1657.806,0.6032068891052391,5.8856,5.930300000000001,5.9079500000000005,1732.5696,0.5781971242012499,0.6028591514713056,641.0
S103_8_4,S103,8,4,2,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,,,,,,,M_8_3_2_unmatch_5_night_sun_empty_ORIG.jpg,Mismatch,2026-01-08T19:02:20.144,1767866540.144344,7.767932891845703,466,932,2026-01-08T19:02:21.396,1.2524213790893557,2,5,b,1,Correct Rejection,正解(不一致),932,4.333,4.236,4.2844999999999995,1340.03,0.7462519495832183,4.3526,4.2509999999999994,4.3018,1329.752,0.7554312142976085,0.7738317361950632,940.0
S103_8_5,S103,8,5,I,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_8_24_I_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T19:02:22.733,1767866542.7336714,10.357260465621948,621,1243,,,I,6,,1,Correct Rejection,正解(スルー成功),1243,5.39,5.142,5.266,1639.268,0.6100283785201688,5.4374,5.1566,5.297000000000001,1603.9698,0.6251250449119605,0.6251250449119605,1244.0
S103_8_6,S103,8,6,R,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_8_4_R_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T19:02:25.339,1767866545.3393743,12.962963342666626,778,1556,,,R,1,,1,Correct Rejection,正解(スルー成功),1556,5.311,5.185,5.247999999999999,1518.789,0.658419306434271,5.3056,5.2456,5.2756,1605.9366,0.6228276202033867,0.6228276202033867,1557.0
S103_8_7,S103,8,7,I,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_8_47_I_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T19:02:27.933,1767866547.933022,15.556611061096191,933,1867,,,I,9,,1,Correct Rejection,正解(スルー成功),1867,5.014,4.853,4.9335,1435.992,0.6963827096529785,4.9352,4.845000000000001,4.8901,1494.3992,0.6680662457044252,0.6680662457044252,1868.0
S103_8_8,S103,8,8,A,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,,,,,,,M_8_45_A_filler_6_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T19:02:30.520,1767866550.5201976,18.143786668777462,1089,2177,,,A,6,,1,Correct Rejection,正解(スルー成功),2177,4.927,4.815,4.871,1359.295,0.7356754788327773,4.9062,4.8391,4.87265,1367.6290000000001,0.7285458823086914,0.7297499614347037,2179.0
S103_8_9,S103,8,9,C,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_8_34_C_filler_8_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T19:02:33.124,1767866553.1245832,20.748172283172607,1245,2490,,,C,8,,1,Correct Rejection,正解(スルー成功),2490,5.44,5.24,5.34,1550.335,0.6450218823673592,5.5317,5.2794,5.40555,1517.019,0.6611632254028188,0.6704523015527186,2496.0
S103_8_10,S103,8,10,0,match,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_8_33_0_match_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-08T19:02:35.713,1767866555.7137628,23.33735179901123,1400,2800,2026-01-08T19:02:37.152,1.4389350414276123,0,0,t,1,Hit,正解(一致),2800,5.942,5.697,5.8195,1900.623,0.5261432698646706,5.9492,5.6988,5.824,1914.7310000000002,0.5218973844759542,0.5309047384293306,2806.0
S103_8_11,S103,8,11,F,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_8_25_F_filler_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T19:02:38.301,1767866558.3017533,25.925342321395878,1556,3111,,,F,1,,1,Correct Rejection,正解(スルー成功),3111,5.298,5.016,5.157,1822.504,0.5486956407228736,5.2738,5.0596000000000005,5.1667000000000005,1796.3354,0.5587753613343508,0.5623484380589417,3118.0
S103_8_12,S103,8,12,S,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,,,,,,,M_8_30_S_filler_8_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T19:02:40.898,1767866560.8985298,28.52211880683899,1711,3423,,,S,8,,1,Correct Rejection,正解(スルー成功),3423,4.489,4.492,4.4905,1536.948,0.6506400997301145,4.4884,4.4834000000000005,4.485900000000001,1528.716,0.6548501420847054,0.6548501420847054,3424.0
S103_8_13,S103,8,13,9,unmatch,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_8_13_9_unmatch_7_night_rain_empty_ORIG.jpg,Mismatch,2026-01-08T19:02:43.496,1767866563.4962497,31.11983871459961,1867,3734,2026-01-08T19:02:44.786,1.2897825241088867,9,7,b,1,Correct Rejection,正解(不一致),3734,5.667,5.713,5.6899999999999995,2036.821,0.49096115957170516,5.7015,5.6926000000000005,5.697050000000001,1985.8865999999998,0.5012064400981229,0.5012064400981229,3735.0
S103_8_14,S103,8,14,L,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_8_19_L_filler_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T19:02:46.116,1767866566.1169116,33.740500688552856,2024,4049,,,L,3,,1,Correct Rejection,正解(スルー成功),4049,5.89,5.705,5.797499999999999,2246.279,0.4451806743507819,5.8854,5.6768,5.7811,2218.571,0.4518313633101442,0.5238877588601272,4072.0
S103_8_15,S103,8,15,7,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_8_38_7_unmatch_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T19:02:48.705,1767866568.7050786,36.32866764068604,2180,4359,2026-01-08T19:02:50.055,1.3502681255340576,7,2,b,1,Correct Rejection,正解(不一致),4359,5.529,5.398,5.4635,2317.932,0.431419040765648,5.4719999999999995,5.4338,5.4529,2292.0134000000003,0.4344864733694703,0.4489789349413993,4365.0
