trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_2_1,S01,2,1,P,filler,5,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_2_18_P_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-05T18:30:58.896,0.0,0,0,,,P,5,None,1,Correct Rejection,正解(スルー成功)
S01_2_2,S01,2,2,T,filler,5,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_25_T_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-05T18:31:01.394,2.4980428218841553,150,300,,,T,5,None,1,Correct Rejection,正解(スルー成功)
S01_2_3,S01,2,3,4,match,4,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_30_4_match_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-05T18:31:03.896,4.999722480773926,300,600,,,4,4,None,0,Omission,無反応(不正解)
S01_2_4,S01,2,4,Q,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,brightness,43.12,,,,,M_2_42_Q_filler_2_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-05T18:31:06.418,7.522264242172241,451,903,2026-01-05 18:31:07.296415,0.8777978420257568,Q,2,t,0,False Alarm,お手つき(スルー失敗)
S01_2_5,S01,2,5,D,filler,9,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_2_12_D_filler_9_night_rain_busy_ORIG.jpg,Ignore,2026-01-05T18:31:08.890,9.994132995605469,600,1199,,,D,9,None,1,Correct Rejection,正解(スルー成功)
S01_2_6,S01,2,6,4,unmatch,9,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,brightness,43.12,,,,,M_2_46_4_unmatch_9_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-05T18:31:11.398,12.501743793487549,750,1500,,,4,9,None,0,Omission,無反応(不正解)
S01_2_7,S01,2,7,F,filler,6,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_2_36_F_filler_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-05T18:31:13.909,15.013152360916138,901,1802,2026-01-05 18:31:14.845989,0.9364838600158691,F,6,b,0,False Alarm,お手つき(スルー失敗)
S01_2_8,S01,2,8,J,filler,7,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,,,,,,,M_2_1_J_filler_7_night_sun_busy_ORIG.jpg,Ignore,2026-01-05T18:31:16.407,17.51088833808899,1051,2101,,,J,7,None,1,Correct Rejection,正解(スルー成功)
S01_2_9,S01,2,9,1,unmatch,5,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,brightness,35.62,,,,,M_2_26_1_unmatch_5_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-05T18:31:18.887,19.991108655929565,1199,2399,,,1,5,None,0,Omission,無反応(不正解)
S01_2_10,S01,2,10,D,filler,9,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,,,,,,,M_2_8_D_filler_9_night_rain_empty_ORIG.jpg,Ignore,2026-01-05T18:31:21.393,22.496896266937256,1350,2700,2026-01-05 18:31:22.307012,0.9137625694274902,D,9,b,0,False Alarm,お手つき(スルー失敗)
S01_2_11,S01,2,11,9,match,9,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_2_10_9_match_9_night_rain_busy_ORIG.jpg,Match,2026-01-05T18:31:23.929,25.032867431640625,1502,3004,,,9,9,None,0,Omission,無反応(不正解)
S01_2_12,S01,2,12,L,filler,5,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,brightness,35.62,,,,,M_2_40_L_filler_5_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-05T18:31:26.384,27.488568544387817,1649,3299,2026-01-05 18:31:27.104948,0.7200264930725098,L,5,b,0,False Alarm,お手つき(スルー失敗)
S01_2_13,S01,2,13,7,match,7,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_5_7_match_7_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-05T18:31:28.893,29.99738073348999,1800,3600,,,7,7,None,0,Omission,無反応(不正解)
S01_2_14,S01,2,14,R,filler,5,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_2_16_R_filler_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-05T18:31:31.388,32.49176549911499,1950,3899,2026-01-05 18:31:32.448141,1.0600228309631348,R,5,t,0,False Alarm,お手つき(スルー失敗)
S01_2_15,S01,2,15,Q,filler,0,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,,,,,,,M_2_32_Q_filler_0_night_rain_empty_ORIG.jpg,Ignore,2026-01-05T18:31:33.888,34.99227428436279,2100,4199,,,Q,0,None,1,Correct Rejection,正解(スルー成功)
S01_2_16,S01,2,16,3,unmatch,9,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_13_3_unmatch_9_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-05T18:31:36.381,37.48501467704773,2249,4498,,,3,9,None,0,Omission,無反応(不正解)
S01_2_17,S01,2,17,J,filler,9,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_45_J_filler_9_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-05T18:31:38.955,40.058881521224976,2404,4807,2026-01-05 18:31:39.913926,0.9586920738220215,J,9,b,0,False Alarm,お手つき(スルー失敗)
