trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S10_0_1,S10,0,1,J,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_0_42_J_filler_8_day_sun_busy_ORIG.jpg,Ignore,2026-01-07T21:43:59.147,0.0,0,0,,,J,8,None,1,Correct Rejection,正解(スルー成功),0,5.591,6.048,5.8195,9991.564,0.10008443122618241,5.5985000000000005,5.962,5.7802500000000006,,0.0,,
S10_0_2,S10,0,2,7,match,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_0_17_7_match_7_day_sun_busy_MODEL.jpg,Match,2026-01-07T21:44:04.188,5.040728569030762,302,605,,,7,7,None,0,Omission,無反応(不正解),605,5.329,5.877,5.603,11280.653,0.0886473504680979,5.302,5.844,5.573,,0.0,,
S10_0_3,S10,0,3,Q,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,,,,,,,M_0_20_Q_filler_8_day_rain_empty_ORIG.jpg,Ignore,2026-01-07T21:44:09.180,10.032796144485474,602,1204,2026-01-07 21:44:10.222056,1.041628122329712,Q,8,t,0,False Alarm,お手つき(スルー失敗),1204,5.777,5.936,5.8565000000000005,11797.434,0.08476419533264606,5.7316,5.9524,5.8420000000000005,,0.0,3.733494551352634,1245.0
S10_0_4,S10,0,4,C,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_0_8_C_filler_7_day_rain_empty_MODEL.jpg,Ignore,2026-01-07T21:44:14.150,15.003129959106444,900,1800,,,C,7,None,1,Correct Rejection,正解(スルー成功),1800,6.06,6.287,6.1735,10857.41,0.09210299693941741,6.0328,6.1948,6.1137999999999995,,0.0,,
S10_0_5,S10,0,5,L,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_0_16_L_filler_6_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-07T21:44:19.178,20.031245470047,1202,2404,,,L,6,None,1,Correct Rejection,正解(スルー成功),2404,6.015,6.408,6.2115,10665.466,0.09376055392235089,6.026999999999999,6.3354,6.1812,,0.0,,
S10_0_6,S10,0,6,S,filler,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_0_15_S_filler_5_day_sun_busy_ORIG.jpg,Ignore,2026-01-07T21:44:24.162,25.015281438827515,1501,3002,,,S,5,None,1,Correct Rejection,正解(スルー成功),3002,5.966,6.208,6.087,15546.691,0.06432236930675472,5.9534,6.3002,6.1268,,0.0,,
S10_0_7,S10,0,7,J,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_0_45_J_filler_3_day_rain_busy_MODEL.jpg,Ignore,2026-01-07T21:44:29.187,30.039871215820312,1802,3605,,,J,3,None,1,Correct Rejection,正解(スルー成功),3605,6.246,6.368,6.307,19849.575,0.05037891239484976,6.243599999999999,6.3274,6.285499999999999,,0.0,,
S10_0_8,S10,0,8,C,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,,,,,,,M_0_47_C_filler_1_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-07T21:44:34.159,35.01158142089844,2101,4201,,,C,1,None,1,Correct Rejection,正解(スルー成功),4201,6.188,6.345,6.2665,13821.683,0.07235008934874283,6.2014,6.3549999999999995,6.2782,,0.0,,
S10_0_9,S10,0,9,2,unmatch,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_0_3_2_unmatch_0_day_rain_busy_MODEL.jpg,Mismatch,2026-01-07T21:44:39.182,40.03501319885254,2402,4804,,,2,0,None,0,Omission,無反応(不正解),4804,6.392,6.74,6.566000000000001,13284.608,0.0752750852716166,6.4244,6.6903999999999995,6.5573999999999995,,0.0,,
S10_0_10,S10,0,10,U,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,,,,,,,M_0_25_U_filler_5_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-07T21:44:44.166,45.01872181892395,2701,5402,2026-01-07 21:44:45.090151,0.923797607421875,U,5,b,0,False Alarm,お手つき(スルー失敗),5402,6.195,6.291,6.243,18059.024,0.05537397812860761,6.1975999999999996,6.4286,6.3131,,0.0,1.8721351687244954,5440.0
S10_0_11,S10,0,11,A,filler,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_0_27_A_filler_2_day_rain_busy_MODEL.jpg,Ignore,2026-01-07T21:44:49.198,50.05075812339783,3003,6006,,,A,2,None,1,Correct Rejection,正解(スルー成功),6006,6.187,6.417,6.302,15140.744,0.06604695251435465,6.2284,6.3902,6.3093,,0.0,,
S10_0_12,S10,0,12,S,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_0_2_S_filler_8_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-07T21:44:54.164,55.016661167144775,3301,6602,,,S,8,None,1,Correct Rejection,正解(スルー成功),6602,5.567,5.976,5.7715,10522.854,0.09503125292815048,5.785200000000001,5.9612,5.873200000000001,,0.0,,
