,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,3000.0,3179.0,7.30381145763371,9.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,23.99664791356519,gamma,1.095389610208169,sharpness,0.4185425704693322,1.0,10_S_brightness23.997_gamma1.095_sharpness0.419.jpg,10.0,S,0.0,1.095,0.419,23.997,0.0,2023-11-01,11:06:15.167272,f,26.406449556350708,1.1327648162841797,108,0.9117510105101001
1,3600.0,3766.0,5.80896980521839,11.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8259123059967061,gamma,0.5170041600647183,sharpness,0.6790936729424888,2.0,12_B_contrast0.826_gamma0.517_sharpness0.679.jpg,12.0,B,0.826,0.517,0.679,0.0,0.0,2023-11-01,11:06:20.114545,f,31.36911153793335,1.1003599166870115,108,0.6800834202830267
2,7200.0,7340.0,6.7860845545653685,23.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,16.63241207992569,gamma,1.017025321273729,sharpness,0.3409316341840563,2.0,24_S_brightness16.632_gamma1.017_sharpness0.341.jpg,24.0,S,0.0,1.017,0.341,16.632,0.0,2023-11-01,11:06:50.262642,f,61.517208099365234,1.2790868282318115,108,1.9578294840273334
3,7500.0,7673.0,4.45274977649487,24.0,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.9458432636591544,gamma,0.6378129472057472,equalization,29.31508158512345,1.0,25_S_contrast0.946_gamma0.638_equalization29.315.jpg,25.0,S,0.946,0.638,0.0,0.0,29.315,2023-11-01,11:06:52.497878,f,63.75244426727295,1.0626122951507568,108,0.4102198926431541
4,9600.0,9756.0,3.36553677945804,31.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,20.62172959907387,contrast,1.142520270634825,gamma,1.087966140447181,2.0,32_0_brightness20.622_contrast1.143_gamma1.088.jpg,32.0,0,1.143,1.088,0.0,20.622,0.0,2023-11-01,11:07:10.030548,f,81.28511428833008,1.034268140792847,108,0.20758319205930095
5,10800.0,10932.0,2.417028532036013,35.0,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.8325726023481397,gamma,0.8945866998919263,sharpness,0.5646263836566279,2.0,36_I_contrast0.833_gamma0.895_sharpness0.565.jpg,36.0,I,0.833,0.895,0.565,0.0,0.0,2023-11-01,11:07:20.272709,f,91.52434730529784,1.3393385410308838,108,2.3885782067431593
6,2100.0,2233.0,2.327971761974649,6.0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.133368379568073,gamma,0.7111644912129218,equalization,24.27870143827779,0.0,7_8_contrast1.133_gamma0.711_equalization24.279.jpg,7.0,8,1.133,0.711,0.0,0.0,24.279,2023-11-01,11:08:50.522020,t,18.927862882614136,1.2307307720184326,108,1.6121246321345857
7,2400.0,2553.0,2.4934606538994126,7.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.030301695551364,gamma,1.050539334021314,equalization,9.852215291580473,0.0,8_9_contrast1.03_gamma1.051_equalization9.852.jpg,8.0,9,1.03,1.051,0.0,0.0,9.852,2023-11-01,11:08:52.936519,t,21.34236240386963,1.0107228755950928,108,0.039254485060383086
8,4200.0,4380.0,3.417859632870417,13.0,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8496176496479086,gamma,0.7128229616111496,equalization,14.56476863601412,1.0,14_T_contrast0.85_gamma0.713_equalization14.565.jpg,14.0,T,0.85,0.713,0.0,0.0,14.565,2023-11-01,11:09:08.075139,f,36.48098182678223,1.2246291637420654,108,1.5685033000685211
9,5700.0,5848.0,3.971318303866834,18.0,pictures\transformed\roomDark_figureBright\2.JPG,brightness,19.19779299486312,gamma,0.7291336049956749,sharpness,0.9268852801797772,0.0,19_2_brightness19.198_gamma0.729_sharpness0.927.jpg,19.0,2,0.0,0.729,0.927,19.198,0.0,2023-11-01,11:09:20.240234,t,48.646076679229736,0.8712203502655029,108,-0.9580704341787304
10,8400.0,8521.0,2.667073935324864,27.0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.025602741646889,gamma,0.5810104497683273,sharpness,0.6134708296326532,0.0,28_8_contrast1.026_gamma0.581_sharpness0.613.jpg,28.0,8,1.026,0.581,0.613,0.0,0.0,2023-11-01,11:09:42.800243,t,71.20608615875244,0.8766219615936279,108,-0.9194534875044276
11,3300.0,3478.0,3.643280719928369,10.0,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.8147229177807918,sharpness,0.9262835500869118,equalization,11.67684352127977,0.0,11_2_gamma0.815_sharpness0.926_equalization11.677.jpg,11.0,2,0.0,0.815,0.926,0.0,11.677,2023-11-01,11:56:02.653844,t,28.785663604736328,0.994089126586914,108,-0.0796627341586362
12,3900.0,4030.0,2.918133798551308,12.0,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9188256754106884,sharpness,0.6024898444596303,equalization,29.43836819699357,2.0,13_P_contrast0.919_sharpness0.602_equalization29.438.jpg,13.0,P,0.919,0.0,0.602,0.0,29.438,2023-11-01,11:56:07.605639,f,33.72189116477966,1.028588056564331,108,0.16697539997029026
13,7200.0,7344.0,3.263070893110316,23.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.9193353534986234,sharpness,0.0731726211591625,equalization,24.04550713583069,1.0,24_B_contrast0.919_sharpness0.073_equalization24.046.jpg,24.0,B,0.919,0.0,0.073,0.0,24.046,2023-11-01,11:56:35.241534,f,61.373353004455566,1.164250373840332,108,1.1368460836831416
14,7800.0,7951.0,2.816986180343591,25.0,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.020985278987664,gamma,0.7902898950297903,equalization,6.370279244858817,1.0,26_C_contrast1.021_gamma0.79_equalization6.37.jpg,26.0,C,1.021,0.79,0.0,0.0,6.37,2023-11-01,11:56:39.996802,f,66.12862157821655,0.9234740734100342,108,-0.5845005644438436
15,10200.0,10357.0,2.668040968095383,33.0,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.088818202618689,gamma,1.02573229729647,sharpness,0.3751345087123331,1.0,34_I_contrast1.089_gamma1.026_sharpness0.375.jpg,34.0,I,1.089,1.026,0.375,0.0,0.0,2023-11-01,11:57:00.156419,f,86.28823852539062,1.00162935256958,108,-0.025756503777213263
