,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
14,9600.0,9763.0,3.711539684440796,31,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8528723177306622,gamma,0.7420288236189645,sharpness,0.7163274107858515,2,32_B_contrast0.853_gamma0.742_sharpness0.716.jpg,32,B,0.853,0.742,0.716,0.0,0.0,2023-11-01,20:12:24.703072,f,81.27277255058289,1.0492408275604248,111,-1.4539061613166795
15,10200.0,10385.0,3.755884958966672,33,pictures\transformed\roomDark_figureBright\2.JPG,brightness,16.75003722357627,gamma,0.6923754042492409,sharpness,0.0388340264300294,0,34_2_brightness16.75_gamma0.692_sharpness0.039.jpg,34,2,0.0,0.692,0.039,16.75,0.0,2023-11-01,20:12:29.959948,t,86.51397061347961,1.2473223209381104,111,-0.7070132239810815
16,13800.0,14026.0,3.805604232129399,45,pictures\transformed\roomDark_figureBright\B.JPG,gamma,0.6438423741430005,sharpness,0.5855161506528692,equalization,18.83499290231314,2,46_B_gamma0.644_sharpness0.586_equalization18.835.jpg,46,B,0.0,0.644,0.586,0.0,18.835,2023-11-01,20:13:00.482233,f,117.0361704826355,1.7242205142974854,111,1.0911956161000362
17,900.0,162.0,1.632222603894056,2,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.133012461764611,gamma,0.7223903480714887,sharpness,0.6158053838450135,1,3_I_contrast1.133_gamma0.722_sharpness0.616.jpg,3,I,1.133,0.722,0.616,0.0,0.0,2023-11-01,20:14:12.156325,f,9.04905652999878,1.412370681762695,111,-0.08467615999473521
18,1500.0,1112.0,3.4298054509100666,4,pictures\transformed\roomDark_figureBright\E.JPG,brightness,17.27889141941094,gamma,0.9515145202355338,sharpness,0.2049981502139362,1,5_E_brightness17.279_gamma0.952_sharpness0.205.jpg,5,E,0.0,0.952,0.205,17.279,0.0,2023-11-01,20:14:16.943283,f,13.83601450920105,1.163696050643921,111,-1.0223373342418742
19,1800.0,1670.0,3.4668207906529696,5,pictures\transformed\roomDark_figureBright\0.JPG,brightness,9.987560544142482,contrast,0.9484621929356688,gamma,0.9741959380297384,0,6_0_brightness9.988_contrast0.948_gamma0.974.jpg,6,0,0.948,0.974,0.0,9.988,0.0,2023-11-01,20:14:19.606143,t,16.49887490272522,1.2707719802856443,111,-0.6185931265204682
20,3000.0,1969.0,3.4464639397463093,9,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.7804122848778958,sharpness,0.6968524916456132,equalization,26.89084999333927,2,10_8_gamma0.78_sharpness0.697_equalization26.891.jpg,10,8,0.0,0.78,0.697,0.0,26.891,2023-11-01,20:14:29.659348,f,26.552080154418945,1.3682572841644287,111,-0.25101166436817895
21,3600.0,3244.0,3.734760714587409,11,pictures\transformed\roomDark_figureBright\3.JPG,brightness,28.76484409364541,contrast,1.024702781422438,gamma,0.7299210461305099,2,12_3_brightness28.765_contrast1.025_gamma0.73.jpg,12,3,1.025,0.73,0.0,28.765,0.0,2023-11-01,20:14:34.536991,f,31.42972230911255,1.237267255783081,111,-0.7449272008028388
22,5100.0,3797.0,3.857165294663504,16,pictures\transformed\roomDark_figureBright\0.JPG,brightness,1.300374531101893,gamma,1.046946259884893,sharpness,0.1554378668232642,0,17_0_brightness1.3_gamma1.047_sharpness0.155.jpg,17,0,0.0,1.047,0.155,1.3,0.0,2023-11-01,20:14:47.129054,t,44.02178621292114,1.278766632080078,111,-0.5884482156562587
23,6600.0,6813.0,3.364382259917616,21,pictures\transformed\roomDark_figureBright\E.JPG,brightness,27.36176326051115,contrast,0.9065391790252774,sharpness,0.5473094814013784,1,22_E_brightness27.362_contrast0.907_sharpness0.547.jpg,22,E,0.907,0.0,0.547,27.362,0.0,2023-11-01,20:14:59.750941,f,56.64367318153381,1.3868534564971924,111,-0.18089229309337865
24,9600.0,9816.0,3.724690891459852,31,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.037393076157789,sharpness,0.784585358888255,equalization,31.43764902586056,1,32_B_contrast1.037_sharpness0.785_equalization31.438.jpg,32,B,1.037,0.0,0.785,0.0,31.438,2023-11-01,20:15:24.622794,f,81.5155258178711,1.2195250988006592,111,-0.8118263922280746
25,10800.0,11009.0,3.3576616607133354,35,pictures\transformed\roomDark_figureBright\2.JPG,brightness,8.93061089673523,contrast,1.099193348073013,sharpness,0.5524496672644474,2,36_2_brightness8.931_contrast1.099_sharpness0.552.jpg,36,2,1.099,0.0,0.552,8.931,0.0,2023-11-01,20:15:34.731879,f,91.62461113929749,1.3320090770721436,111,-0.38769040909414043
26,11700.0,11939.0,3.981110810793535,38,pictures\transformed\roomDark_figureBright\8.JPG,brightness,8.373550400794063,contrast,1.126182444247092,gamma,0.5645490388270821,2,39_8_brightness8.374_contrast1.126_gamma0.565.jpg,39,8,1.126,0.565,0.0,8.374,0.0,2023-11-01,20:15:42.646215,f,99.52358484268188,1.8889594078063965,111,1.712365791910857
27,12600.0,12817.0,3.6240197628537656,41,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.882164891613837,sharpness,0.1450715413160048,equalization,18.09760872730649,0,42_8_gamma0.882_sharpness0.145_equalization18.098.jpg,42,8,0.0,0.882,0.145,0.0,18.098,2023-11-01,20:15:49.829155,t,106.7218873500824,1.5086774826049805,111,0.2784615978034508
