,Unnamed: 0.2,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,folder_name,file_name
861,915,8,13500.0,13617,1.913935786089655,44.0,pictures\transformed\roomBright_figureDark\T.JPG,contrast,0.8269766548206205,sharpness,0.986225599135274,gamma,0.7870685381686324,2.0,45_T_contrast0.83_sharpness0.99_gamma0.79.jpg,45.0,T,0.83,0.79,0.99,0.0,0.0,17,2
