0,1
28_E_gamma0.92_sharpness0.96_equalization22.0.jpg,"[2.580913600159955, nan, 1]"
34_C_contrast0.81_gamma0.54_equalization13.0.jpg,"[2.582205258787876, nan, 1]"
41_7_gamma0.97_contrast1.1_equalization25.0.jpg,"[2.586293985543755, nan, 1]"
11_7_brightness23.0_sharpness0.15.jpg,"[2.590301344150961, nan, 1]"
17_9_contrast1.0_gamma1.0_sharpness0.25.jpg,"[2.591743428736757, 0.32144419952432884, 4]"
4_0_brightness19.0_sharpness0.24.jpg,"[2.592176099358288, nan, 1]"
1_S_contrast1.1_sharpness0.42.jpg,"[2.5929274616942743, 0.6748107507638441, 2]"
40_I_gamma0.93_brightness22.0_contrast1.0.jpg,"[2.595195526471767, nan, 1]"
20_I_contrast1.2_sharpness0.81_equalization5.2.jpg,"[2.596241299412206, nan, 1]"
9_T_gamma0.83_sharpness0.94_equalization17.0.jpg,"[2.5976661846908, nan, 1]"
18_2_sharpness0.41_contrast0.95_equalization17.0.jpg,"[2.5990427052419705, 0.17072499544293726, 4]"
16_7_gamma0.83_contrast1.0_brightness5.7.jpg,"[2.60018127740337, 1.0519095847178024, 2]"
21_S_sharpness0.62_gamma0.99_equalization9.0.jpg,"[2.60187173564581, nan, 1]"
2_T_sharpness0.64_gamma0.73_equalization23.0.jpg,"[2.602548601637193, nan, 1]"
45_C_gamma1.0_contrast1.1_equalization27.0.jpg,"[2.603680411362644, 0.3417699637860001, 4]"
7_S_contrast0.96_gamma0.57_equalization5.8.jpg,"[2.605799958032548, nan, 1]"
47_8_sharpness0.04_contrast0.81_equalization23.0.jpg,"[2.607897300189064, nan, 1]"
32_2_contrast1.1_sharpness0.65_equalization5.8.jpg,"[2.608230748641062, 0.936699891898602, 2]"
3_B_contrast1.0_brightness9.6.jpg,"[2.609372605151325, nan, 1]"
13_2_gamma0.95_brightness19.0_contrast0.83.jpg,"[2.610893961052736, nan, 1]"
12_2_sharpness0.83_contrast1.1_equalization8.9.jpg,"[2.616284764786431, nan, 1]"
10_B_contrast0.92_equalization4.1.jpg,"[2.616351312156767, 0.41397750882566026, 2]"
26_7_gamma0.83_contrast0.83_equalization8.2.jpg,"[2.6173503537889133, 0.16605353847445342, 4]"
14_E_sharpness0.041_brightness18.0_gamma0.83.jpg,"[2.620412303665705, nan, 1]"
38_S_sharpness0.1_contrast0.89_equalization18.0.jpg,"[2.620483985387326, nan, 1]"
36_I_sharpness0.57_brightness18.0_contrast1.1.jpg,"[2.623003577745124, 0.5017386868617127, 4]"
38_C_gamma0.85_sharpness0.033_equalization12.0.jpg,"[2.623758586029929, nan, 1]"
33_8_gamma0.83_brightness5.9.jpg,"[2.624707090978126, 0.4161433166941682, 4]"
37_2_contrast0.95_sharpness0.2.jpg,"[2.625348482432228, nan, 1]"
44_T_sharpness0.6_contrast0.92_equalization29.0.jpg,"[2.627366726608793, nan, 1]"
30_T_sharpness0.41_gamma1.1.jpg,"[2.6276773123094674, 0.253530693250709, 4]"
40_3_gamma0.94_equalization11.0.jpg,"[2.6281204886319, nan, 1]"
8_I_brightness14.0_gamma0.87_contrast0.87.jpg,"[2.629641110795996, nan, 1]"
6_8_sharpness0.31_contrast1.1_equalization11.0.jpg,"[2.630081135690271, 0.8690925848599718, 2]"
47_E_gamma0.95_equalization14.0.jpg,"[2.630301263441605, nan, 1]"
32_2_sharpness0.82_gamma1.0_equalization14.0.jpg,"[2.635230384887014, nan, 1]"
14_P_gamma1.0_contrast0.85.jpg,"[2.6445835456276785, 0.47588224411201435, 4]"
27_I_contrast0.9_sharpness0.98_equalization30.0.jpg,"[2.6455951698659885, 0.16543952154591993, 3]"
23_I_contrast1.0_gamma0.57_equalization29.0.jpg,"[2.645929218904163, nan, 1]"
4_9_sharpness0.9_contrast1.2_equalization30.0.jpg,"[2.652744540279114, nan, 1]"
5_T_contrast1.1_gamma0.8_brightness14.0.jpg,"[2.653319607376297, nan, 1]"
22_8_gamma0.91_equalization8.4.jpg,"[2.655038045058186, nan, 1]"
4_8_gamma0.99_equalization16.0.jpg,"[2.655148581553559, nan, 1]"
19_1_sharpness0.048_contrast0.91_gamma0.88.jpg,"[2.656110213796774, nan, 1]"
31_0_sharpness0.05_contrast1.2.jpg,"[2.6573758280591195, 0.19077480895924767, 4]"
15_3_contrast0.91_brightness24.0.jpg,"[2.662456340670488, nan, 1]"
46_8_sharpness0.46_brightness22.0_contrast0.89.jpg,"[2.664678230094537, nan, 1]"
19_1_sharpness0.89_brightness28.0_contrast1.0.jpg,"[2.669253463228244, 0.22798076743694018, 4]"
43_7_gamma1.0_sharpness0.7_equalization5.0.jpg,"[2.66996680038247, nan, 1]"
30_2_gamma0.55_equalization19.0.jpg,"[2.6700020785152923, 0.3188930817071492, 4]"
29_S_brightness28.0_gamma0.87_contrast1.0.jpg,"[2.670195624670713, nan, 1]"
30_2_brightness27.0_contrast1.2.jpg,"[2.671531745950871, 0.15331521058091852, 2]"
11_E_contrast0.82_gamma0.86.jpg,"[2.671736070146142, nan, 1]"
37_P_contrast1.1_equalization6.4.jpg,"[2.672077277824658, nan, 1]"
39_S_sharpness0.69_contrast1.2_equalization19.0.jpg,"[2.674359945531338, nan, 1]"
29_1_sharpness0.044_gamma0.65_equalization12.0.jpg,"[2.675347172131772, nan, 1]"
