trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S03_6_1,S03,6,1,3,unmatch,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_6_17_3_unmatch_0_day_sun_empty_ORIG.jpg,Mismatch,2026-01-08T17:55:21.805,1767862521.8059447,0.0,0,0,2026-01-08T17:55:23.273,1.4680209159851074,3,0,b,1,Correct Rejection,正解(不一致),True,True,diopter_increase_too_small,0.0,449.0,1.5258386296629036,93.0,106.0,1.7975707385498911,0.2717321088869875,,,,,,,,,,,,,,,,,,,
S03_6_2,S03,6,2,F,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_6_45_F_filler_3_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T17:55:25.647,1767862525.6473024,3.841357707977295,230,461,,,F,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_3,S03,6,3,A,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_6_6_A_filler_7_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T17:55:29.495,1767862529.495191,7.689246416091919,461,923,,,A,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_4,S03,6,4,9,match,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_6_29_9_match_9_day_rain_busy_ORIG.jpg,Match,2026-01-08T17:55:33.333,1767862533.3331046,11.527159929275513,692,1383,2026-01-08T17:55:34.617,1.2845642566680908,9,9,t,1,Hit,正解(一致),True,True,no_diopter_onset,1383.0,1832.0,1.9884816016113058,,,,,,,,,,,,,,,,,,,,,,,
S03_6_5,S03,6,5,A,filler,4,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_6_44_A_filler_4_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T17:55:37.169,1767862537.169823,15.36387825012207,922,1844,,,A,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_6,S03,6,6,P,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,brightness,35.62,,,,,M_6_20_P_filler_2_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T17:55:41.006,1767862541.006631,19.20068597793579,1152,2304,,,P,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_7,S03,6,7,4,unmatch,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_6_26_4_unmatch_0_day_rain_busy_ORIG.jpg,Mismatch,2026-01-08T17:55:44.838,1767862544.838457,23.032512426376343,1382,2764,2026-01-08T17:55:46.021,1.182666301727295,4,0,b,1,Correct Rejection,正解(不一致),True,False,,2764.0,3213.0,0.0,2802.0,2814.0,1.8409864222859518,1.8409864222859518,2792.0,2801.0,2874.0,2883.0,3.6214199999999996,3.2335300000000005,3.427475,3.5423,2.93338,3.23784,3.5314,2.8998,3.2156000000000002,0.021847783466154062,0.09282425089607961,0.05532790173524242,0.024857652523043325,0.10320918624537286,0.061816643447435676
S03_6_8,S03,6,8,A,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_6_37_A_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T17:55:48.675,1767862548.6751454,26.869200706481934,1612,3224,,,A,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_9,S03,6,9,T,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,brightness,40.55,,,,,M_6_10_T_filler_2_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T17:55:52.544,1767862552.5444613,30.738516569137573,1844,3689,,,T,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_6_10,S03,6,10,8,unmatch,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_6_31_8_unmatch_7_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Mismatch,2026-01-08T17:55:56.394,1767862556.394029,34.58808422088623,2075,4151,2026-01-08T17:55:57.594,1.2004539966583252,8,7,b,1,Correct Rejection,正解(不一致),True,False,,4151.0,4600.0,0.0,4217.0,4355.0,1.7990464149137246,1.7990464149137246,4207.0,4216.0,4415.0,4424.0,3.66312,3.2969,3.48001,3.9546800000000006,3.50817,3.731425,3.9305999999999996,3.5024,3.71985,-0.07959335211513695,-0.06408140980921467,-0.07224548205321253,-0.07301972089366428,-0.06233128090023969,-0.06891934218579833
