trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S05_5_1,S05,5,1,R,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_5_23_R_filler_6_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-09T17:43:08.315,1767948188.3152697,0.0,0,0,,,R,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_2,S05,5,2,0,unmatch,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_5_33_0_unmatch_7_day_sun_empty_ORIG.jpg,Mismatch,2026-01-09T17:43:10.921,1767948190.9214516,2.6061818599700928,156,313,2026-01-09T17:43:12.046,1.125260591506958,0,7,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\5\M_5_33_0_unmatch_7_day_sun_empty_ORIG.jpg,M_5_33_0_unmatch_7_day_sun_empty_ORIG.jpg,True,False,,313.0,612.0,0.0,368.0,391.0,2.7422216193756603,2.7422216193756603,518.0,193.0,312.0,368.0,518.0,6.532824166666666,5.988273333333333,6.26054875,6.124719205298013,5.53295298013245,5.828836092715232,5.7628,5.1788,5.4708000000000006,462.0,462.0,462.0,0.062469913617296396,0.07603533236640554,0.06895763846336442,0.11787002788099925,0.13517641701948582,0.12614688928027265
S05_5_3,S05,5,3,B,filler,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_5_44_B_filler_1_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-09T17:43:13.525,1767948193.5259905,5.210720777511597,313,625,,,B,1,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_4,S05,5,4,S,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_5_13_S_filler_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T17:43:16.130,1767948196.1306095,7.815339803695679,469,938,,,S,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_5,S05,5,5,0,unmatch,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_5_18_0_unmatch_1_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Mismatch,2026-01-09T17:43:18.734,1767948198.7347674,10.419497728347778,625,1250,2026-01-09T17:43:19.957,1.223114013671875,0,1,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\5\M_5_18_0_unmatch_1_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,M_5_18_0_unmatch_1_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,True,False,,1250.0,1549.0,0.0,1315.0,1381.0,3.6180469799705426,3.6180469799705426,1465.0,1130.0,1249.0,1315.0,1465.0,5.730190555555555,5.197238888888889,5.463714722222222,5.665637527593819,5.198388741721854,5.432013134657837,5.2587,4.8528,5.0569500000000005,1373.0,1404.0,1373.0,0.011265424305854966,-0.00022124302106321057,0.005802204027133192,0.08228182832391732,0.06627343792590724,0.0744483822641422
S05_5_6,S05,5,6,E,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_5_17_E_filler_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T17:43:21.339,1767948201.3397796,13.0245099067688,781,1563,,,E,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_7,S05,5,7,L,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,40.55,,,,,M_5_10_L_filler_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T17:43:23.943,1767948203.9433038,15.628034114837646,938,1875,,,L,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_8,S05,5,8,5,match,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_5_24_5_match_5_day_sun_busy_ORIG.jpg,Match,2026-01-09T17:43:26.550,1767948206.5502455,18.234975814819336,1094,2188,2026-01-09T17:43:27.584,1.0343856811523438,5,5,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\5\M_5_24_5_match_5_day_sun_busy_ORIG.jpg,M_5_24_5_match_5_day_sun_busy_ORIG.jpg,True,False,,2188.0,2487.0,0.0,2238.0,2333.0,2.991882592974756,2.991882592974756,2388.0,2068.0,2187.0,2238.0,2388.0,5.973738333333333,5.259409166666667,5.61657375,5.991896688741722,5.24798940397351,5.619943046357616,5.6512,4.5852,5.1577,2315.0,2333.0,2332.0,-0.003039697153634162,0.002171301439244053,-0.0005998846463319312,0.053992711989672544,0.12819104680801435,0.0816999420687745
S05_5_9,S05,5,9,J,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,brightness,45.47,,,,,M_5_19_J_filler_1_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T17:43:29.159,1767948209.1597016,20.84443187713623,1251,2501,,,J,1,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05_5_10,S05,5,10,8,match,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_5_21_8_match_8_day_rain_busy_ORIG.jpg,Match,2026-01-09T17:43:31.792,1767948211.792177,23.47690725326538,1409,2817,2026-01-09T17:43:32.975,1.1831984519958496,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\5\M_5_21_8_match_8_day_rain_busy_ORIG.jpg,M_5_21_8_match_8_day_rain_busy_ORIG.jpg,True,False,,2817.0,3116.0,0.0,2878.0,2969.0,2.154916021265904,2.154916021265904,3028.0,2697.0,2816.0,2878.0,3028.0,6.169714117647059,5.395803106060606,5.782758611853833,5.950923841059603,5.247614569536423,5.599269205298013,5.5488,4.8822,5.2157,2967.0,2951.0,2967.0,0.03546197966639275,0.02746366641098098,0.03173042813505871,0.10063904190812926,0.09518566485195197,0.09806022521698264
