,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,900,1133,2.609372605151325,2,pictures\transformed\roomBright_figureDark\B.JPG,contrast,1.009144490939794,brightness,9.646250662430662,None,None,1,3_B_contrast1.0_brightness9.6.jpg,3,B,1.0,0.0,0.0,9.6,0.0
1,1200,1461,2.78385538480635,3,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.0645199963777412,contrast,0.9280858779214036,None,None,0,4_7_sharpness0.065_contrast0.93.jpg,4,7,0.93,0.0,0.065,0.0,0.0
2,3600,3880,2.5225629531092175,11,pictures\transformed\roomBright_figureDark\C.JPG,gamma,0.8968433821149286,sharpness,0.8681254497501119,None,None,1,12_C_gamma0.9_sharpness0.87.jpg,12,C,0.0,0.9,0.87,0.0,0.0
3,3900,4182,2.6108939610527355,12,pictures\transformed\roomBright_figureDark\2.JPG,gamma,0.9478623738142564,brightness,18.96772333881822,contrast,0.8253770603456346,0,13_2_gamma0.95_brightness19.0_contrast0.83.jpg,13,2,0.83,0.95,0.0,19.0,0.0
4,5100,5337,3.341348397640768,16,pictures\transformed\roomBright_figureDark\9.JPG,brightness,27.56289114374371,sharpness,0.8187768896009523,contrast,1.072945892754825,0,17_9_brightness28.0_sharpness0.82_contrast1.1.jpg,17,9,1.1,0.0,0.82,28.0,0.0
5,6600,6815,2.9872000364866804,21,pictures\transformed\roomBright_figureDark\E.JPG,contrast,1.014454111116008,brightness,11.05306012251733,sharpness,0.7919365533990538,1,22_E_contrast1.0_brightness11.0_sharpness0.79.jpg,22,E,1.0,0.0,0.79,11.0,0.0
6,8700,8941,2.675347172131772,28,pictures\transformed\roomBright_figureDark\1.JPG,sharpness,0.0438431439563894,gamma,0.6484350848932812,equalization,12.01468053101944,0,29_1_sharpness0.044_gamma0.65_equalization12.0.jpg,29,1,0.0,0.65,0.044,0.0,12.0
7,13200,13465,2.9171037974356144,43,pictures\transformed\roomBright_figureDark\7.JPG,gamma,0.6522237562251997,brightness,2.15685209408082,sharpness,0.7506197370579802,0,44_7_gamma0.65_brightness2.2_sharpness0.75.jpg,44,7,0.0,0.65,0.75,2.2,0.0
