trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S120_4_1,S120,4,1,C,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_34_C_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:32:41.024,1767864761.0244372,0.0,0,0,,,C,2,None,1,Correct Rejection,正解(スルー成功),0,6.696,6.541,6.6185,7739.622,0.12920527643339688,6.703500000000001,6.5315,6.617500000000001,7290.746833333334,0.0,,
S120_4_2,S120,4,2,I,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,brightness,43.12,,,,,M_4_28_I_filler_1_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:32:43.618,1767864763.6180434,2.5936062335968018,156,311,,,I,1,None,1,Correct Rejection,正解(スルー成功),311,5.747,5.895,5.821,3159.112,0.31654464925586684,5.7854,5.9067333333333325,5.846066666666666,3112.7621999999997,0.0,,
S120_4_3,S120,4,3,4,match,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_9_4_match_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-08T18:32:46.214,1767864766.2145357,5.190098524093628,311,623,2026-01-08T18:32:47.259,1.0445594787597656,4,4,t,1,Hit,正解(一致),623,5.432,5.586,5.509,2787.65,0.35872509102649186,5.4058,5.5662,5.486000000000001,2817.3562,0.0,2.694236759099095,678.0
S120_4_4,S120,4,4,J,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_8_J_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:32:48.803,1767864768.8032324,7.77879524230957,467,933,,,J,7,None,1,Correct Rejection,正解(スルー成功),933,5.842,5.834,5.837999999999999,3459.884,0.28902703096404386,5.8556,5.8362,5.8459,3524.6218,0.0,,
S120_4_5,S120,4,5,U,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,,,,,,,M_4_10_U_filler_4_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T18:32:51.392,1767864771.392219,10.3677818775177,622,1244,,,U,4,None,1,Correct Rejection,正解(スルー成功),1244,5.294,5.316,5.305,4332.676,0.2308042419973245,5.312,5.3292,5.320600000000001,4405.3776,0.0,,
S120_4_6,S120,4,6,4,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,brightness,45.47,,,,,M_4_7_4_unmatch_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T18:32:53.980,1767864773.980558,12.956120729446411,777,1555,2026-01-08T18:32:54.986,1.0058910846710205,4,8,b,1,Correct Rejection,正解(不一致),1555,5.774,5.61,5.692,4281.06,0.23358700882491717,5.769,5.614800000000001,5.6919,3946.6934,0.0,2.925529824891071,1610.0
S120_4_7,S120,4,7,E,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_4_1_E_filler_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:32:56.570,1767864776.5701184,15.545681238174438,933,1865,,,E,4,None,1,Correct Rejection,正解(スルー成功),1865,5.679,5.621,5.65,10508.849,0.0951578997852191,5.67,5.5704,5.6202000000000005,10474.3472,0.0,,
S120_4_8,S120,4,8,Q,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_6_Q_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:32:59.177,1767864779.1772013,18.15276408195496,1089,2178,,,Q,4,None,1,Correct Rejection,正解(スルー成功),2178,5.273,5.247,5.26,9617.355,0.10397869268629473,5.279999999999999,5.3004,5.2902,9489.994999999999,0.0,,
S120_4_9,S120,4,9,0,unmatch,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,brightness,43.12,,,,,M_4_45_0_unmatch_3_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-08T18:33:01.769,1767864781.7697437,20.745306491851807,1245,2489,2026-01-08T18:33:03.000,1.2305233478546145,0,3,b,1,Correct Rejection,正解(不一致),2489,5.558,5.642,5.6,9448.334,0.10583876480234504,5.5654,5.5916,5.5785,9470.401199999998,0.0,2.350710484140858,2575.0
S120_4_10,S120,4,10,C,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_2_C_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:33:04.357,1767864784.3570185,23.332581281661987,1400,2800,,,C,7,None,1,Correct Rejection,正解(スルー成功),2800,5.767,5.81,5.7885,9232.448,0.10831363469363704,5.766,5.7075,5.73675,9236.4712,0.0,,
