trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S01_1_11,S01,1,11,J,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,,,,,,,M_1_46_J_filler_1_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T10:29:11.089,1767835751.0892043,51.060713052749634,3064,6127,,,J,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_12,S01,1,12,8,match,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_1_33_8_match_8_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T10:29:16.194,1767835756.1940067,56.16551518440247,3370,6740,2026-01-08T10:29:17.759,1.5652015209197998,8,8,t,1,Hit,正解(一致),True,False,,6740.0,7039.0,0.0,6836.0,6888.0,6.753060824818849,6.753060824818849,6826.0,6835.0,6948.0,6957.0,3.6491,3.3591,3.5041,3.7963,3.5606999999999998,3.6785000000000005,3.76,3.419,3.6225,-0.040338713655421944,-0.06001607573457163,-0.04977026911332448,-0.03039105532871119,-0.01783215742311924,-0.03378899004023853
S01_1_13,S01,1,13,T,filler,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_1_24_T_filler_0_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T10:29:21.295,1767835761.2951007,61.26660919189453,3676,7352,,,T,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_14,S01,1,14,7,match,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,45.47,,,,,M_1_6_7_match_7_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T10:29:26.397,1767835766.3976755,66.3691840171814,3982,7964,2026-01-08T10:29:28.014,1.6163864135742188,7,7,t,1,Hit,正解(一致),True,False,,7964.0,8263.0,0.0,8034.0,8062.0,5.324104884866232,5.324104884866232,8024.0,8033.0,8122.0,8131.0,3.3974,3.1616000000000004,3.2795,3.3793999999999995,3.2171000000000007,3.2982500000000003,3.323,3.169,3.25,0.005298169188202944,-0.0175544028340082,-0.00571733495959758,0.021899099311238075,-0.0023405870445342954,0.008995273669766757
S01_1_15,S01,1,15,U,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,35.62,,,,,M_1_43_U_filler_8_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T10:29:31.498,1767835771.4982204,71.46972894668579,4288,8576,,,U,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_16,S01,1,16,5,unmatch,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_16_5_unmatch_7_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Mismatch,2026-01-08T10:29:36.612,1767835776.6124213,76.58392977714539,4595,9190,2026-01-08T10:29:37.871,1.2591831684112549,5,7,b,1,Correct Rejection,正解(不一致),True,False,,9190.0,9489.0,0.0,9241.0,9249.0,6.868462082655073,6.868462082655073,9231.0,9240.0,9309.0,9318.0,3.8169000000000004,3.4534,3.6351500000000003,3.7037,3.3741,3.5389000000000004,3.632,3.234,3.475,0.029657575519400667,0.022962877164533484,0.026477586894626065,0.048442453299798335,0.0635315920542074,0.04405595367453894
S01_1_17,S01,1,17,B,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_1_19_B_filler_3_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T10:29:41.713,1767835781.71385,81.68535852432251,4901,9802,,,B,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_18,S01,1,18,C,filler,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_1_40_C_filler_0_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T10:29:46.822,1767835786.8222432,86.79375171661377,5208,10415,,,C,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_19,S01,1,19,8,unmatch,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_47_8_unmatch_2_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-08T10:29:51.936,1767835791.9368005,91.90830898284912,5514,11029,2026-01-08T10:29:54.521,2.58469295501709,8,2,b,1,Correct Rejection,正解(不一致),True,False,,11029.0,11328.0,0.0,11095.0,11129.0,4.478821890689873,4.478821890689873,11085.0,11094.0,11189.0,11198.0,3.2470999999999997,2.9591000000000003,3.1031,3.4093000000000004,3.0620000000000003,3.2356500000000006,3.324,3.032,3.2075,-0.04995226509808777,-0.0347740867155554,-0.04271534916696227,-0.023682670690770288,-0.02463586901422721,-0.03364377557925947
S01_1_20,S01,1,20,S,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_1_3_S_filler_5_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T10:29:57.068,1767835797.0684972,97.04000568389893,5822,11645,,,S,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
