trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S01_7_1,S01,7,1,S,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,,,,,,,M_7_4_S_filler_6_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T11:37:17.615,1767839837.615168,0.0,0,0,,,S,6,None,1,Correct Rejection,正解(スルー成功),0,4.884,4.543,4.7135,19894.54,0.05026504759597357,4.921,4.538833333333334,4.729916666666667,,0.0,,
S01_7_2,S01,7,2,G,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_7_40_G_filler_7_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T11:37:22.715,1767839842.7155387,5.10037088394165,306,612,,,G,7,None,1,Correct Rejection,正解(スルー成功),612,3.497,3.083,3.29,19838.416,0.05040725025627046,3.4988,3.0986000000000002,3.2987,,0.0,,
S01_7_3,S01,7,3,8,unmatch,4,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_7_45_8_unmatch_4_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-08T11:37:27.834,1767839847.834612,10.219444036483765,613,1226,2026-01-08T11:37:29.258,1.4235515594482422,8,4,b,1,Correct Rejection,正解(不一致),1226,3.812,3.389,3.6005,19816.194,0.05046377725207979,3.7958,3.4114000000000004,3.6036,,0.0,,
S01_7_4,S01,7,4,R,filler,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_28_R_filler_2_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T11:37:32.935,1767839852.9355228,15.32035493850708,919,1838,,,R,2,None,1,Correct Rejection,正解(スルー成功),1838,4.377,3.979,4.178,19772.518,0.050575247927451626,4.3676,3.9776000000000002,4.1726,,0.0,,
S01_7_5,S01,7,5,L,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,40.55,,,,,M_7_37_L_filler_7_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T11:37:38.030,1767839858.030004,20.414836168289185,1225,2450,,,L,7,None,1,Correct Rejection,正解(スルー成功),2450,4.047,3.685,3.8659999999999997,19774.064,0.05057129379170615,4.0283999999999995,3.6915999999999998,3.8599999999999994,,0.0,,
S01_7_6,S01,7,6,G,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_7_27_G_filler_1_day_rain_empty_ORIG.jpg,Ignore,2026-01-08T11:37:43.128,1767839863.1282651,25.513097286224365,1531,3062,,,G,1,None,1,Correct Rejection,正解(スルー成功),3062,3.77,3.428,3.599,19770.489,0.050580438349299296,3.6992,3.4734000000000003,3.5863,,0.0,,
S01_7_7,S01,7,7,1,unmatch,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_7_11_1_unmatch_4_day_sun_empty_ORIG.jpg,Mismatch,2026-01-08T11:37:48.220,1767839868.2202165,30.605048418045044,1836,3673,2026-01-08T11:37:50.084,1.8645808696746824,1,4,t,0,False Alarm,お手つき(誤反応),3673,,3.394,,,,3.2882,3.3183750000000005,3.3032875,,0.0,,
S01_7_8,S01,7,8,J,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_7_30_J_filler_3_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T11:37:53.324,1767839873.3241568,35.708988904953,2143,4285,,,J,3,None,1,Correct Rejection,正解(スルー成功),4285,4.169,3.763,3.9659999999999997,19777.719,0.050561948018373604,4.1636,3.7458,3.9547,,0.0,,
S01_7_9,S01,7,9,5,unmatch,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_47_5_unmatch_7_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Mismatch,2026-01-08T11:37:58.413,1767839878.413311,40.79814314842224,2448,4896,2026-01-08T11:37:59.862,1.4493253231048584,5,7,b,1,Correct Rejection,正解(不一致),4896,4.032,3.611,3.8215000000000003,15234.481,0.0656405689173133,4.034800000000001,3.6162,3.8255000000000003,,0.0,,
S01_7_10,S01,7,10,A,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,35.62,,,,,M_7_33_A_filler_8_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T11:38:03.516,1767839883.5168,45.90163207054138,2754,5508,,,A,8,None,1,Correct Rejection,正解(スルー成功),5508,3.759,3.383,3.5709999999999997,19274.347,0.05188243212597552,3.7510999999999997,3.3624,3.55675,,0.0,,
S01_7_11,S01,7,11,S,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,,,,,,,M_7_1_S_filler_6_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T11:38:08.613,1767839888.6130311,50.99786329269409,3060,6120,,,S,6,None,1,Correct Rejection,正解(スルー成功),6120,3.98,3.513,3.7465,19800.315,0.05050424702839324,3.9745999999999997,3.4909999999999997,3.7327999999999997,,0.0,,
S01_7_12,S01,7,12,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,brightness,45.47,,,,,M_7_5_6_match_6_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T11:38:13.744,1767839893.7447038,56.12953591346741,3368,6736,2026-01-08T11:38:15.113,1.3691246509552002,6,6,t,1,Hit,正解(一致),6736,3.658,3.256,3.457,19813.297,0.05047115581016123,3.6646,3.286,3.4753,,0.0,,
S01_7_13,S01,7,13,G,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_19_G_filler_6_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T11:38:18.837,1767839898.8377018,61.22253394126892,3673,7347,,,G,6,None,1,Correct Rejection,正解(スルー成功),7347,3.595,3.243,3.419,12977.898,0.07705408071476598,3.5942,3.258,3.4261,,0.0,,
S01_7_14,S01,7,14,1,match,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_7_8_1_match_1_day_rain_empty_ORIG.jpg,Match,2026-01-08T11:38:23.930,1767839903.9307418,66.31557393074036,3979,7958,2026-01-08T11:38:25.206,1.275432586669922,1,1,t,1,Hit,正解(一致),7958,3.578,3.336,3.457,8933.169,0.11194235774561077,3.5784,3.2308,3.4046,,0.0,,
S01_7_15,S01,7,15,G,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_7_7_G_filler_9_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T11:38:29.017,1767839909.0179658,71.40279793739319,4284,8568,,,G,9,None,1,Correct Rejection,正解(スルー成功),8568,3.975,3.692,3.8335,19784.951,0.05054346609198072,4.0032,3.6597999999999997,3.8314999999999997,,0.0,,
S01_7_16,S01,7,16,D,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,brightness,36.09,,,,,M_7_31_D_filler_7_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T11:38:34.116,1767839914.1163604,76.50119256973267,4590,9180,,,D,7,None,1,Correct Rejection,正解(スルー成功),9180,3.674,3.209,3.4415,12901.328,0.07751140037676742,3.652799999999999,3.2152000000000003,3.4339999999999997,,0.0,,
S01_7_17,S01,7,17,1,match,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_41_1_match_1_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T11:38:39.229,1767839919.229963,81.6147952079773,4897,9794,2026-01-08T11:38:40.656,1.4265663623809814,1,1,t,1,Hit,正解(一致),9794,3.467,3.082,3.2744999999999997,13861.768,0.0721408697649535,3.4699999999999998,3.1618000000000004,3.3159,,0.0,,
S01_7_18,S01,7,18,G,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_7_21_G_filler_9_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T11:38:44.317,1767839924.3176942,86.70252633094788,5202,10404,,,G,9,None,1,Correct Rejection,正解(スルー成功),10404,3.737,3.255,3.496,15686.758,0.06374803512618732,3.7244,3.2304000000000004,3.4774000000000003,,0.0,,
S01_7_19,S01,7,19,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,brightness,45.47,,,,,M_7_2_4_match_4_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T11:38:49.415,1767839929.4155843,91.80041646957396,5508,11016,2026-01-08T11:38:51.066,1.650653839111328,4,4,b,0,Miss,ミス(見逃し),11016,3.896,3.475,3.6855,13193.889,0.07579266431603297,3.882,3.5015,3.69175,,0.0,,
S01_7_20,S01,7,20,T,filler,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_7_35_T_filler_2_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T11:38:54.506,1767839934.5065973,96.89142942428587,5813,11627,,,T,2,None,1,Correct Rejection,正解(スルー成功),11627,3.975,3.444,3.7095000000000002,13683.59,0.0730802369845925,3.9786,3.5525999999999995,3.7656,,0.0,,
