trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S01_1_1,S01,1,1,Q,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_12_Q_filler_6_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:28:20.028,1767835700.0284915,0.0,0,0,,,Q,6,None,1,Correct Rejection,正解(スルー成功),0,4.681,4.239,4.46,9435.617,0.10598141064860941,4.680499999999999,4.177333333333333,4.428916666666666,,0.0,,
S01_1_2,S01,1,2,7,match,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_1_2_7_match_7_day_sun_busy_ORIG.jpg,Match,2026-01-08T10:28:25.128,1767835705.1286795,5.10018801689148,306,612,2026-01-08T10:28:26.457,1.3283531665802002,7,7,t,1,Hit,正解(一致),612,2.897,2.914,2.9055,1931.974,0.5176053093882216,2.897,2.8600000000000003,2.8785,1865.7744666666665,0.0,5.317578616100782,685.0
S01_1_3,S01,1,3,U,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_30_U_filler_0_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T10:28:30.228,1767835710.2284672,10.199975728988647,612,1224,,,U,0,None,1,Correct Rejection,正解(スルー成功),1224,4.115,3.506,3.8105,9873.584,0.10128034561715381,4.1122,3.5271999999999997,3.8196999999999997,,0.0,,
S01_1_4,S01,1,4,C,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_26_C_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:28:35.326,1767835715.3269684,15.298476934432983,918,1836,,,C,8,None,1,Correct Rejection,正解(スルー成功),1836,3.479,3.263,3.371,2883.305,0.34682421734780056,3.4600999999999997,3.2339999999999995,3.3470499999999994,,0.0,,
S01_1_5,S01,1,5,9,match,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_1_41_9_match_9_day_rain_empty_ORIG.jpg,Match,2026-01-08T10:28:40.428,1767835720.4284277,20.399936199188232,1224,2448,2026-01-08T10:28:42.034,1.6065447330474854,9,9,t,1,Hit,正解(一致),2448,4.371,3.906,4.1385000000000005,8691.226,0.11505856596065962,4.359,3.917666666666667,4.138333333333334,,0.0,1.7735230532066972,2522.0
S01_1_6,S01,1,6,L,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,45.47,,,,,M_1_34_L_filler_9_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T10:28:45.537,1767835725.5371356,25.508644104003903,1531,3061,,,L,9,None,1,Correct Rejection,正解(スルー成功),3061,3.711,3.272,3.4915,6182.805,0.16173888712323936,3.7079999999999997,3.2665999999999995,3.4872999999999994,,0.0,,
S01_1_7,S01,1,7,Q,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_1_48_Q_filler_8_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T10:28:50.648,1767835730.6484125,30.6199209690094,1837,3674,,,Q,8,None,1,Correct Rejection,正解(スルー成功),3674,3.931,3.623,3.777,9554.807,0.10465936151300596,3.9364000000000003,3.6142000000000003,3.7753000000000005,,0.0,,
S01_1_8,S01,1,8,3,match,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_31_3_match_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Match,2026-01-08T10:28:55.750,1767835735.7503564,35.72186493873596,2143,4287,2026-01-08T10:28:56.948,1.198333978652954,3,3,t,1,Hit,正解(一致),4287,4.093,3.561,3.827,10463.44,0.09557086388415281,4.0920000000000005,3.572,3.8320000000000003,,0.0,9.762950074009458,4350.0
S01_1_9,S01,1,9,F,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,40.55,,,,,M_1_28_F_filler_1_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:29:00.865,1767835740.8659718,40.837480306625366,2450,4900,,,F,1,None,1,Correct Rejection,正解(スルー成功),4900,3.697,3.281,3.489,3383.117,0.29558540245578263,3.691,3.3833999999999995,3.5371999999999995,,0.0,,
S01_1_10,S01,1,10,B,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_1_15_B_filler_3_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T10:29:05.989,1767835745.989761,45.96126961708069,2758,5515,,,B,3,None,1,Correct Rejection,正解(スルー成功),5515,3.859,3.609,3.734,5803.398,0.17231284154559104,3.8564,3.5946,3.7255,,0.0,,
