trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_0_1,S104,0,1,C,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,brightness,43.12,,,,,M_0_10_C_filler_1_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:33:13.321,1767929593.3213675,0.0,0,0,,,C,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_2,S104,0,2,5,unmatch,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_0_48_5_unmatch_4_night_sun_busy_ORIG.jpg,Mismatch,2026-01-09T12:33:15.925,1767929595.9253807,2.604012966156006,156,312,2026-01-09T12:33:17.403,1.477844476699829,5,4,b,1,Correct Rejection,正解(不一致),True,False,,312.0,611.0,0.0,384.0,415.0,2.6328249720240895,2.6328249720240895,534.0,192.0,311.0,384.0,534.0,6.3716358333333325,5.5645425,5.968089166666667,6.354217218543047,5.509835761589405,5.932026490066225,6.200200000000001,5.3367,5.77085,465.0,467.0,467.0,0.0027337743784978563,0.009831309296423786,0.00604258341210134,0.02690609410482346,0.04094541464999135,0.0330489644438121
S104_0_3,S104,0,3,U,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,brightness,45.47,,,,,M_0_27_U_filler_6_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:33:18.518,1767929598.5181773,5.196809530258179,312,624,,,U,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_4,S104,0,4,0,unmatch,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_42_0_unmatch_5_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-09T12:33:21.122,1767929601.1222482,7.800880432128906,468,936,2026-01-09T12:33:22.686,1.5642433166503906,0,5,b,1,Correct Rejection,正解(不一致),True,False,,936.0,1235.0,0.0,1006.0,1161.0,3.448824943750054,3.448824943750054,1156.0,816.0,935.0,1006.0,1156.0,6.518595833333334,5.6009775,6.059786666666667,6.066276158940398,5.2661841059602645,5.666230132450331,5.3924,4.5846,4.9962,1138.0,1153.0,1153.0,0.06938912703867378,0.05977410086716745,0.06494560879200402,0.17276662982761504,0.18146430690000093,0.1755155296996154
S104_0_5,S104,0,5,T,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,,,,,,,M_0_41_T_filler_2_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:33:23.725,1767929603.7257576,10.40438985824585,624,1249,,,T,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_6,S104,0,6,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_0_40_4_match_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Match,2026-01-09T12:33:26.331,1767929606.331558,13.01019024848938,781,1561,2026-01-09T12:33:27.765,1.4337003231048584,4,4,t,1,Hit,正解(一致),True,False,,1561.0,1860.0,0.0,1633.0,1765.0,4.023813338708274,4.023813338708274,1783.0,1441.0,1560.0,1633.0,1783.0,6.8447033333333325,5.809665555555555,6.327184444444444,5.814030463576159,4.985575496688742,5.39980298013245,5.434,4.546200000000001,5.034700000000001,1748.0,1778.0,1778.0,0.150579626254633,0.1418481065710863,0.14657095465681846,0.20610145752603826,0.21747646976810084,0.20427481698898522
S104_0_7,S104,0,7,I,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_0_13_I_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:33:28.936,1767929608.9369593,15.615591526031494,937,1874,,,I,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_8,S104,0,8,P,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_0_23_P_filler_4_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:33:31.542,1767929611.5425868,18.221219062805176,1093,2187,,,P,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_9,S104,0,9,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_0_30_6_match_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-09T12:33:34.161,1767929614.161497,20.840129375457764,1250,2501,2026-01-09T12:33:35.779,1.6180284023284912,6,6,b,0,Miss,ミス(見逃し),True,False,,2501.0,2800.0,0.0,2584.0,2635.0,4.358663820300721,4.358663820300721,2734.0,2381.0,2500.0,2584.0,2734.0,6.745868611111111,5.679292500000001,6.212580555555555,5.111072185430463,4.32979536423841,4.7204337748344365,4.828799999999999,4.070600000000001,4.4497,2688.0,2688.0,2688.0,0.242340389344076,0.23761712145686995,0.24018147811166446,0.2841841016520112,0.2832557928650443,0.28375979028217385
S104_0_10,S104,0,10,E,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_0_25_E_filler_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:33:36.782,1767929616.782522,23.461154222488403,1408,2815,,,E,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_11,S104,0,11,F,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_0_7_F_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:33:39.386,1767929619.3863778,26.06501007080078,1564,3128,,,F,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_0_12,S104,0,12,2,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_0_19_2_unmatch_5_night_sun_busy_ORIG.jpg,Mismatch,2026-01-09T12:33:41.975,1767929621.975353,28.653985261917114,1719,3438,2026-01-09T12:33:43.435,1.4599361419677734,2,5,b,1,Correct Rejection,正解(不一致),True,False,,3438.0,3737.0,0.0,3508.0,3577.0,4.054661697016091,4.054661697016091,3658.0,3318.0,3437.0,3508.0,3658.0,7.4013599999999995,6.398724166666667,6.900042083333333,7.1789900662251664,6.104039735099338,6.641514900662252,6.7479,5.4148000000000005,6.08165,3649.0,3648.0,3649.0,0.030044469364391552,0.04605362317420236,0.037467479118067824,0.08828917928596906,0.15376880469270626,0.1186068249221427
S104_0_13,S104,0,13,A,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_43_A_filler_4_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:33:44.579,1767929624.5798943,31.25852680206299,1876,3751,,,A,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
