trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_2_1,S104,2,1,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_41_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-09T12:38:14.105,1767929894.1057034,0.0,0,0,2026-01-09T12:38:15.541,1.4355263710021973,8,8,t,1,Hit,正解(一致),True,True,baseline_window_before_emr_start,0.0,299.0,0.0,75.0,215.0,2.6758909135193436,2.6758909135193436,,,,,,,,,,,,,,,,,,,,,,,
S104_2_2,S104,2,2,R,filler,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_2_14_R_filler_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T12:38:16.706,1767929896.706467,2.6007635593414307,156,312,,,R,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_2_3,S104,2,3,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_2_46_3_match_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-09T12:38:19.295,1767929899.295444,5.1897406578063965,311,623,2026-01-09T12:38:20.651,1.3564364910125732,3,3,t,1,Hit,正解(一致),True,False,,623.0,922.0,0.0,697.0,746.0,4.110071368930106,4.110071368930106,847.0,503.0,622.0,697.0,847.0,6.284791666666667,5.275584444444445,5.780188055555556,5.367729139072848,4.554055629139073,4.96089238410596,4.911,4.089,4.5304,812.0,835.0,835.0,0.14591772905659597,0.1367675606188413,0.1417420443028908,0.21858984983591354,0.22491999833193838,0.21621927237373137
S104_2_4,S104,2,4,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,,,,,,,M_2_16_L_filler_2_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:38:21.884,1767929901.884274,7.778570652008057,467,933,,,L,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_2_5,S104,2,5,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,brightness,46.88,,,,,M_2_7_8_match_8_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-09T12:38:24.472,1767929904.4723735,10.36667013168335,622,1244,2026-01-09T12:38:25.939,1.467334508895874,8,8,t,1,Hit,正解(一致),True,False,,1244.0,1543.0,0.0,1291.0,1455.0,3.760810294142388,3.760810294142388,1441.0,1124.0,1243.0,1291.0,1441.0,6.696291666666666,5.447700833333332,6.07199625,5.459511920529801,4.536872406181016,4.998192163355409,4.7494,3.9210000000000003,4.3414,1441.0,1438.0,1439.0,0.18469621810134199,0.1671950158457949,0.1768453145280831,0.29074176627611054,0.28024681972104115,0.2850127336623437
S104_2_6,S104,2,6,T,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_2_12_T_filler_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:38:27.077,1767929907.0773923,12.971688985824583,778,1557,,,T,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_2_7,S104,2,7,A,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_2_27_A_filler_9_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:38:29.681,1767929909.681833,15.5761296749115,935,1869,,,A,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_2_8,S104,2,8,D,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,brightness,45.47,,,,,M_2_39_D_filler_7_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:38:32.276,1767929912.2760625,18.170358896255493,1090,2180,,,D,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_2_9,S104,2,9,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_2_30_4_match_4_night_rain_empty_ORIG.jpg,Match,2026-01-09T12:38:34.877,1767929914.8774197,20.771716356277462,1246,2493,2026-01-09T12:38:36.269,1.3919920921325684,4,4,t,1,Hit,正解(一致),True,False,,2493.0,2792.0,0.0,2534.0,2667.0,4.88866498221826,4.88866498221826,2684.0,2373.0,2492.0,2534.0,2684.0,5.689595833333333,4.695891111111111,5.192743472222222,5.262264900662252,4.313629359823399,4.787947130242825,4.6364,3.535,4.2486,2680.0,2625.0,2625.0,0.07510743208990335,0.08140345298536182,0.07795423443210556,0.1851090770214345,0.24721423125938463,0.18181977932720383
S104_2_10,S104,2,10,R,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_2_2_R_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:38:37.488,1767929917.4883497,23.38264632225037,1403,2806,,,R,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
