trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_3_1,S104,3,1,3,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_3_10_3_unmatch_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-09T12:40:55.381,1767930055.3817902,0.0,0,0,2026-01-09T12:40:57.026,1.645031452178955,3,2,b,1,Correct Rejection,正解(不一致),True,True,baseline_window_before_emr_start,0.0,299.0,0.0,85.0,187.0,4.411736547839504,4.411736547839504,,,,,,,,,,,,,,,,,,,,,,,
S104_3_2,S104,3,2,I,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,,,,,,,M_3_17_I_filler_6_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:40:57.991,1767930057.991942,2.610151767730713,157,313,,,I,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_3,S104,3,3,F,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_3_26_F_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:41:00.584,1767930060.5847056,5.20291543006897,312,624,,,F,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_4,S104,3,4,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_25_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-09T12:41:03.172,1767930063.1729774,7.791187286376953,467,935,2026-01-09T12:41:04.406,1.2339231967926023,1,1,t,1,Hit,正解(一致),True,False,,935.0,1234.0,0.0,988.0,1078.0,5.0841601815564434,5.0841601815564434,1138.0,815.0,934.0,988.0,1138.0,4.993241805555556,4.200644583333333,4.596943194444445,3.8800350993377477,3.2967838852097135,3.5884094922737306,3.3808,2.8419999999999996,3.139216666666666,1128.0,1138.0,1131.0,0.2229426792388139,0.21517190521421833,0.21939224817691028,0.3229248388815317,0.3234371669347969,0.31710779666355
S104_3_5,S104,3,5,U,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_3_36_U_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:41:05.774,1767930065.7745352,10.392745018005373,624,1247,,,U,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_6,S104,3,6,P,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_3_38_P_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:41:08.379,1767930068.379079,12.997289180755615,780,1560,,,P,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_7,S104,3,7,B,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,brightness,35.62,,,,,M_3_20_B_filler_7_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:41:10.963,1767930070.9633975,15.581607580184937,935,1870,,,B,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_8,S104,3,8,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,brightness,45.47,,,,,M_3_46_E_filler_2_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:41:13.558,1767930073.558764,18.176973819732662,1091,2181,,,E,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_9,S104,3,9,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_3_19_1_match_1_night_rain_busy_ORIG.jpg,Match,2026-01-09T12:41:16.158,1767930076.1589918,20.777201652526852,1247,2493,2026-01-09T12:41:18.131,1.972078800201416,1,1,t,1,Hit,正解(一致),True,False,,2493.0,2792.0,0.0,2548.0,2639.0,3.092422556361225,3.092422556361225,2698.0,2373.0,2492.0,2548.0,2698.0,4.540295833333333,3.7927969444444445,4.1665463888888885,4.044735982339956,3.430652317880795,3.7376941501103755,3.5393999999999997,2.9518,3.2534,2659.0,2663.0,2662.0,0.10914704001337149,0.09548220795054857,0.10292750848092128,0.22044727261714783,0.22173529370622047,0.2191614597941393
S104_3_10,S104,3,10,A,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_3_28_A_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:41:18.747,1767930078.747902,23.366111755371094,1402,2804,,,A,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_11,S104,3,11,S,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_3_11_S_filler_4_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:41:21.346,1767930081.3465252,25.96473503112793,1558,3116,,,S,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_12,S104,3,12,4,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_3_21_4_unmatch_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-09T12:41:23.931,1767930083.9313147,28.54952454566956,1713,3426,2026-01-09T12:41:25.279,1.348583459854126,4,1,b,1,Correct Rejection,正解(不一致),True,False,,3426.0,3725.0,0.0,3482.0,3574.0,4.659396910254842,4.659396910254842,3632.0,3306.0,3425.0,3482.0,3632.0,5.0372038675213675,4.155018611111112,4.596111239316239,3.7740684326710823,3.2184999999999997,3.496284216335541,3.5002000000000004,2.9032,3.2092,3574.0,3568.0,3568.0,0.2507612294580069,0.2253945646853971,0.23929512705708983,0.30513036755005774,0.301278701318827,0.30175754395417315
S104_3_13,S104,3,13,R,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_3_8_R_filler_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:41:26.545,1767930086.5459318,31.16414165496826,1870,3740,,,R,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_3_14,S104,3,14,0,unmatch,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_3_12_0_unmatch_9_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-09T12:41:29.145,1767930089.1454878,33.76369762420654,2026,4052,2026-01-09T12:41:30.591,1.4457311630249023,0,9,b,1,Correct Rejection,正解(不一致),True,False,,4052.0,4351.0,0.0,4124.0,4221.0,2.8118751788168326,2.8118751788168326,4274.0,3932.0,4051.0,4124.0,4274.0,4.275743333333334,3.6115441666666666,3.94364375,3.7258602649006627,3.160569536423841,3.443214900662251,3.4292000000000002,2.7925999999999997,3.1257,4251.0,4254.0,4253.0,0.12860525657511504,0.12487030738961163,0.12689504454801448,0.19798740647824978,0.22675734502300843,0.20740812351521354
