trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S01_8_1,S01,8,1,3,unmatch,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_8_21_3_unmatch_8_day_sun_busy_ORIG.jpg,Mismatch,2026-01-08T11:42:22.300,1767840142.300012,0.0,0,0,2026-01-08T11:42:23.721,1.4212651252746582,3,8,b,1,Correct Rejection,正解(不一致),0,4.759,4.433,4.596,19712.76,0.05072856363086651,4.737,4.446999999999999,4.592,,0.0,,
S01_8_2,S01,8,2,P,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,brightness,40.55,,,,,M_8_24_P_filler_0_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T11:42:27.388,1767840147.388404,5.088391780853272,305,611,,,P,0,,1,Correct Rejection,正解(スルー成功),611,3.884,3.742,3.8129999999999997,19260.327,0.05192019844730569,3.8876000000000004,3.7369999999999997,3.8123,,0.0,,
S01_8_3,S01,8,3,8,match,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_8_46_8_match_8_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T11:42:32.484,1767840152.4849465,10.184934377670288,611,1222,2026-01-08T11:42:33.748,1.263472080230713,8,8,t,1,Hit,正解(一致),1222,4.057,3.836,3.9465000000000003,19718.659,0.0507133877613077,4.0485999999999995,3.825,3.9368,,0.0,,
S01_8_4,S01,8,4,A,filler,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,,,,,,,M_8_14_A_filler_0_day_rain_empty_ORIG.jpg,Ignore,2026-01-08T11:42:37.573,1767840157.573567,15.27355456352234,916,1833,,,A,0,,1,Correct Rejection,正解(スルー成功),1833,3.633,3.455,3.544,14115.928,0.07084195952260454,3.6402,3.476,3.5581,,0.0,,
S01_8_5,S01,8,5,1,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,brightness,35.62,,,,,M_8_48_1_unmatch_4_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T11:42:42.672,1767840162.67213,20.37211775779724,1222,2445,2026-01-08T11:42:44.013,1.3416945934295654,1,4,b,1,Correct Rejection,正解(不一致),2445,4.427,4.102,4.2645,19696.551,0.050770309989804814,4.4354,4.1104,4.2729,,0.0,,
S01_8_6,S01,8,6,U,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_8_25_U_filler_0_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T11:42:47.769,1767840167.7691483,25.469136238098145,1528,3056,,,U,0,,1,Correct Rejection,正解(スルー成功),3056,4.073,3.666,3.8695000000000004,19720.689,0.050708167447902054,4.046200000000001,3.6851999999999996,3.8657000000000004,,0.0,,
S01_8_7,S01,8,7,A,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_8_37_A_filler_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T11:42:52.857,1767840172.8572743,30.557262420654297,1833,3667,,,A,0,,1,Correct Rejection,正解(スルー成功),3667,3.955,3.625,3.79,14246.83,0.07019105302723483,3.9544000000000006,3.6432,3.7988000000000004,,0.0,,
S01_8_8,S01,8,8,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_8_26_6_match_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T11:42:57.955,1767840177.9550376,35.655025482177734,2139,4279,2026-01-08T11:42:59.347,1.3919644355773926,6,6,t,1,Hit,正解(一致),4279,3.936,3.786,3.8609999999999998,19729.518,0.05068547543837614,3.9334000000000002,3.7764,3.8549,,0.0,,
S01_8_9,S01,8,9,R,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,,,,,,,M_8_27_R_filler_3_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T11:43:03.043,1767840183.043105,40.74309277534485,2445,4889,,,R,3,,1,Correct Rejection,正解(スルー成功),4889,3.532,3.255,3.3935,11446.64,0.0873618808663503,3.620325,3.1518714285714284,3.386098214285714,,0.0,,
S01_8_10,S01,8,10,A,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_8_34_A_filler_2_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T11:43:08.141,1767840188.14122,45.84120798110962,2750,5501,,,A,2,,1,Correct Rejection,正解(スルー成功),5501,4.116,3.759,3.9375,19755.962,0.05061763127505509,4.0604,3.7781999999999996,3.9193,,0.0,,
