trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_4_1,S104,4,1,E,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_4_1_E_filler_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:43:28.960,1767930208.9608388,0.0,0,0,,,E,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_2,S104,4,2,6,unmatch,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,,,,,,,M_4_26_6_unmatch_3_night_rain_empty_ORIG.jpg,Mismatch,2026-01-09T12:43:31.546,1767930211.5468707,2.586031913757324,155,310,2026-01-09T12:43:32.911,1.364225149154663,6,3,b,1,Correct Rejection,正解(不一致),True,False,,310.0,609.0,0.0,389.0,497.0,2.816832842893244,2.816832842893244,190.0,309.0,557.0,566.0,3.997163333333333,3.3275108333333336,3.6623370833333335,4.55614,3.7944199999999997,4.175280000000001,4.5428,3.7628,4.1576,-0.13984333890117087,-0.1403178502048451,-0.1400589036440644,-0.1365059721519178,-0.13081525154062845,-0.13523138515035202
S104_4_3,S104,4,3,P,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_4_44_P_filler_3_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:34.130,1767930214.1305578,5.169718980789185,310,620,,,P,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_4,S104,4,4,I,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_18_I_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T12:43:36.718,1767930216.7187407,7.757901906967163,465,931,,,I,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_5,S104,4,5,4,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,brightness,45.47,,,,,M_4_7_4_unmatch_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-09T12:43:39.306,1767930219.3061109,10.345272064208984,621,1241,2026-01-09T12:43:40.818,1.5126001834869385,4,8,b,1,Correct Rejection,正解(不一致),True,False,,1241.0,1540.0,0.0,1307.0,1372.0,3.3362132153849706,3.3362132153849706,1121.0,1240.0,1432.0,1441.0,3.9234983333333333,3.2781074999999995,3.600802916666667,3.3397999999999994,2.8804600000000002,3.1101300000000003,3.2982,2.8373999999999997,3.0860000000000003,0.14876986906667916,0.12130398408227898,0.13626764030753785,0.15937265170241352,0.1344396118797202,0.14296892348199652
S104_4_6,S104,4,6,C,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_2_C_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:41.889,1767930221.8893487,12.928509950637816,776,1551,,,C,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_7,S104,4,7,8,match,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_4_19_8_match_8_night_sun_busy_ORIG.jpg,Match,2026-01-09T12:43:44.484,1767930224.4840372,15.52319836616516,931,1863,2026-01-09T12:43:45.654,1.1703777313232422,8,8,t,1,Hit,正解(一致),True,False,,1863.0,2162.0,0.0,1917.0,1986.0,3.009520080935723,3.009520080935723,1743.0,1862.0,2046.0,2055.0,5.041141666666667,4.225433333333333,4.6332875,4.43941,3.5929200000000003,4.016165,4.4209000000000005,3.5707999999999998,4.00145,0.11936416519406172,0.14969194481039408,0.13319322403369094,0.12303595250414508,0.15492691084938037,0.13636915473084707
S104_4_8,S104,4,8,G,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,brightness,43.12,,,,,M_4_15_G_filler_9_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:43:47.079,1767930227.0790076,18.118168830871586,1087,2174,,,G,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_9,S104,4,9,T,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_33_T_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:49.661,1767930229.6616216,20.700782775878903,1242,2484,,,T,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_10,S104,4,10,A,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_24_A_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:43:52.247,1767930232.2474253,23.28658652305603,1397,2794,,,A,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
