trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used
S06_4_1,S06,4,1,0,match,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,,,,,,,M_4_8_0_match_0_day_rain_empty_ORIG.jpg,Match,2026-01-09T19:58:42.235,1767956322.2357762,0.0,0,0,2026-01-09T19:58:43.871,1.6361396312713623,0,0,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S06\4\M_4_8_0_match_0_day_rain_empty_ORIG.jpg,M_4_8_0_match_0_day_rain_empty_ORIG.jpg
S06_4_2,S06,4,2,F,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_4_35_F_filler_0_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-09T19:58:44.853,1767956324.853384,2.617607831954956,157,314,,,F,0,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_3,S06,4,3,R,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,brightness,36.09,,,,,M_4_25_R_filler_8_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-09T19:58:47.458,1767956327.4584255,5.222649335861206,313,627,,,R,8,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_4,S06,4,4,A,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,brightness,40.55,,,,,M_4_29_A_filler_2_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T19:58:50.079,1767956330.0795665,7.843790292739868,471,941,,,A,2,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_5,S06,4,5,0,unmatch,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_4_14_0_unmatch_9_day_sun_busy_ORIG.jpg,Mismatch,2026-01-09T19:58:52.671,1767956332.671299,10.43552279472351,626,1252,2026-01-09T19:58:54.167,1.4961113929748535,0,9,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S06\4\M_4_14_0_unmatch_9_day_sun_busy_ORIG.jpg,M_4_14_0_unmatch_9_day_sun_busy_ORIG.jpg
S06_4_6,S06,4,6,L,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,brightness,45.47,,,,,M_4_24_L_filler_5_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T19:58:55.259,1767956335.2598586,13.02408242225647,781,1563,,,L,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_7,S06,4,7,J,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\4_day_rain_busy.jpg,brightness,36.09,,,,,M_4_20_J_filler_4_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-09T19:58:57.849,1767956337.8499959,15.614219665527344,937,1874,,,J,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_8,S06,4,8,G,filler,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_4_23_G_filler_5_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T19:59:00.457,1767956340.4578774,18.22210121154785,1093,2187,,,G,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S06_4_9,S06,4,9,8,match,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_4_47_8_match_8_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Match,2026-01-09T19:59:03.096,1767956343.096944,20.861167907714844,1252,2503,2026-01-09T19:59:04.462,1.3656432628631592,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S06\4\M_4_47_8_match_8_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,M_4_47_8_match_8_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg
S06_4_10,S06,4,10,S,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_4_36_S_filler_7_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T19:59:05.728,1767956345.7281497,23.4923734664917,1410,2819,,,S,7,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
