trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S103_5_1,S103,5,1,2,unmatch,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,,,,,,,M_5_33_2_unmatch_8_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T18:54:53.373,1767866093.3730798,0.0,0,0,2026-01-08T18:54:54.872,1.4993066787719729,2,8,b,1,Correct Rejection,正解(不一致),0,6.178,5.972,6.075,3066.966,0.32605513070572023,6.185,5.959166666666666,6.072083333333333,3350.9695000000006,0.0,2.1983750348701276,86.0
S103_5_2,S103,5,2,C,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_39_C_filler_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:54:55.970,1767866095.9709277,2.5978477001190186,156,312,,,C,6,,1,Correct Rejection,正解(スルー成功),312,5.813,5.936,5.874499999999999,2224.158,0.4496083461696516,5.8064,5.7782,5.7923,2194.9549999999995,0.0,,
S103_5_3,S103,5,3,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,,,,,,,M_5_27_1_match_1_night_sun_busy_ORIG.jpg,Match,2026-01-08T18:54:58.559,1767866098.5597966,5.186716794967651,311,622,2026-01-08T18:54:59.769,1.2097177505493164,1,1,t,1,Hit,正解(一致),622,5.654,5.813,5.733499999999999,9876.202,0.10125349805522407,5.6744,5.822799999999999,5.7486,4674.381944444443,0.0,4.680572847175468,721.0
S103_5_4,S103,5,4,I,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_5_45_I_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T18:55:01.155,1767866101.15527,7.782190322875977,467,934,,,I,8,,1,Correct Rejection,正解(スルー成功),934,5.951,5.886,5.9185,1988.514,0.5028880862795032,6.0098,5.9228000000000005,5.9663,1945.7135999999998,0.0,,
S103_5_5,S103,5,5,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_23_8_match_8_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Match,2026-01-08T18:55:03.759,1767866103.7593913,10.386311531066896,623,1246,2026-01-08T18:55:05.059,1.2999145984649658,8,8,t,1,Hit,正解(一致),1246,5.964,5.972,5.968,2665.475,0.3751676530449545,5.9604,5.9701,5.96525,2653.3489999999997,0.0,4.586635343102986,1345.0
S103_5_6,S103,5,6,G,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,brightness,45.47,,,,,M_5_22_G_filler_0_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T18:55:06.346,1767866106.3467565,12.973676681518556,778,1557,,,G,0,,1,Correct Rejection,正解(スルー成功),1557,5.503,5.451,5.477,2666.504,0.3750228763954601,5.5382,5.4152000000000005,5.4767,2568.7232,0.0,,
S103_5_7,S103,5,7,R,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_3_R_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:55:08.936,1767866108.9361892,15.563109397888184,934,1868,,,R,3,,1,Correct Rejection,正解(スルー成功),1868,5.204,5.2,5.202,2421.364,0.4129903641088246,5.2364,5.321199999999999,5.2787999999999995,2378.2288,0.0,,
S103_5_8,S103,5,8,S,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_5_6_S_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T18:55:11.524,1767866111.524505,18.151424884796143,1089,2178,,,S,9,,1,Correct Rejection,正解(スルー成功),2178,5.347,5.381,5.364000000000001,2158.308,0.4633259015858719,5.3708,5.379866666666667,5.375333333333334,2158.308,0.0,,
S103_5_9,S103,5,9,P,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,brightness,35.62,,,,,M_5_8_P_filler_0_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T18:55:14.120,1767866114.1209683,20.74788856506348,1245,2490,,,P,0,,1,Correct Rejection,正解(スルー成功),2490,5.75,5.617,5.6835,2260.457,0.4423884196868156,5.7379,5.711,5.72445,2265.8004,0.0,,
S103_5_10,S103,5,10,6,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_40_6_unmatch_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T18:55:16.734,1767866116.734449,23.361369132995605,1402,2803,2026-01-08T18:55:17.960,1.2262063026428225,6,4,b,1,Correct Rejection,正解(不一致),2803,5.607,5.648,5.6274999999999995,2833.916,0.35286861007877435,5.681400000000001,5.6396,5.660500000000001,2971.9738,0.0,4.031965902746346,2907.0
