day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-02,17:36:25.300127,t,11.50908637046814,1.348116159439087,5_B_sharpness0.11_contrast1.2_equalization15.0.jpg,4,5,B,1.2,0,0.11,0,15.0
2023-09-02,17:36:37.874866,t,24.08382606506348,1.4293324947357178,10_2_gamma0.94_contrast0.93_brightness14.0.jpg,4,10,2,0.93,0.94,0,14.0,0
2023-09-02,17:36:52.643252,t,38.85221242904663,1.1914982795715332,16_0_gamma0.75_contrast0.96_sharpness0.16.jpg,0,16,0,0.96,0.75,0.16,0,0
2023-09-02,17:36:55.348276,t,41.55723571777344,1.4048168659210205,17_7_brightness30.0_contrast0.95_gamma0.93.jpg,2,17,7,0.95,0.93,0,30.0,0
2023-09-02,17:36:57.755317,f,43.96427631378174,1.3036372661590576,18_C_contrast1.1_gamma1.0_equalization16.0.jpg,4,18,C,1.1,1.0,0,0,16.0
2023-09-02,17:37:02.910154,t,49.11911416053772,1.4730031490325928,20_1_contrast1.1_brightness14.0_gamma0.58.jpg,4,20,1,1.1,0.58,0,14.0,0
2023-09-02,17:37:07.866491,f,54.07545065879822,1.4126687049865725,22_9_sharpness0.69_brightness27.0_contrast0.83.jpg,4,22,9,0.83,0,0.69,27.0,0
2023-09-02,17:37:25.424748,f,71.6337080001831,1.4794645309448242,29_E_contrast0.89_sharpness0.5_equalization18.0.jpg,1,29,E,0.89,0,0.5,0,18.0
2023-09-02,17:37:27.860851,f,74.06324410438538,1.379634141921997,30_C_contrast1.0_sharpness1.0_equalization19.0.jpg,1,30,C,1.0,0,1.0,0,19.0
2023-09-02,17:37:30.019057,f,76.22801637649536,1.0362563133239746,31_T_gamma0.82_sharpness0.75_equalization27.0.jpg,4,31,T,0,0.82,0.75,0,27.0
2023-09-02,17:37:40.319420,f,86.52837944030762,1.3666930198669434,35_1_contrast1.1_sharpness0.033_gamma0.56.jpg,4,35,1,1.1,0.56,0.033,0,0
2023-09-02,17:37:49.914270,f,96.12322974205016,0.9569153785705566,39_1_gamma0.91_contrast0.89_brightness29.0.jpg,4,39,1,0.89,0.91,0,29.0,0
2023-09-02,17:38:00.103530,f,106.3124897480011,1.1306064128875732,43_2_sharpness0.52_gamma0.99_equalization11.0.jpg,4,43,2,0,0.99,0.52,0,11.0
2023-09-02,17:38:05.247699,f,111.45665907859802,1.2709271907806396,45_T_sharpness0.71_contrast0.95_equalization24.0.jpg,4,45,T,0.95,0,0.71,0,24.0
