day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-02,18:14:36.147998,f,11.38005518913269,1.2081832885742188,5_T_contrast1.1_sharpness0.13_equalization32.0.jpg,4,5,T,1.1,0,0.13,0,32.0
2023-09-02,18:14:44.175675,t,19.392175436019897,1.6154229640960691,8_J_sharpness0.46_contrast0.88_equalization21.0.jpg,4,8,J,0.88,0,0.46,0,21.0
2023-09-02,18:14:53.692666,f,28.908976793289185,1.226065158843994,12_3_brightness28.0_contrast0.86_sharpness0.77.jpg,4,12,3,0.86,0,0.77,28.0,0
2023-09-02,18:15:00.934046,t,36.16610383987427,1.080651044845581,15_1_contrast1.1_gamma0.67_equalization13.0.jpg,4,15,1,1.1,0.67,0,0,13.0
2023-09-02,18:15:34.093868,f,69.32592558860779,1.6593401432037354,28_2_contrast0.81_gamma1.1_equalization31.0.jpg,4,28,2,0.81,1.1,0,0,31.0
2023-09-02,18:15:41.290469,f,76.52252650260925,1.4276793003082275,31_P_contrast1.1_brightness3.7_gamma0.86.jpg,1,31,P,1.1,0.86,0,3.7,0
2023-09-02,18:15:43.720342,f,78.95239925384521,1.2009379863739014,32_Q_brightness7.1_gamma0.79_sharpness0.19.jpg,4,32,Q,0,0.79,0.19,7.1,0
2023-09-02,18:15:58.530882,f,93.76089572906494,1.089817762374878,38_B_gamma1.0_contrast0.83_equalization15.0.jpg,2,38,B,0.83,1.0,0,0,15.0
2023-09-02,18:16:01.013219,f,96.24527645111084,1.159050703048706,39_C_sharpness0.076_contrast1.0_equalization18.0.jpg,4,39,C,1.0,0,0.076,0,18.0
2023-09-02,18:16:21.393188,f,116.62524509429932,1.5032005310058594,47_1_contrast0.92_sharpness0.94_equalization20.0.jpg,4,47,1,0.92,0,0.94,0,20.0
