trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S101_6_1,S101,6,1,P,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_6_46_P_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T12:35:56.699,1767843356.6995952,0.0,0,0,,,P,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_2,S101,6,2,0,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,,,,,,,M_6_9_0_unmatch_5_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T12:35:59.286,1767843359.2868805,2.587285280227661,155,310,2026-01-08T12:36:00.763,1.4765675067901611,0,5,b,1,Correct Rejection,正解(不一致),True,False,,310.0,609.0,0.0,403.0,436.0,2.096124765642334,2.096124765642334,393.0,402.0,496.0,505.0,2.9185,2.80066,2.8595800000000002,2.65491,2.6148199999999995,2.634865,2.5949,2.5229999999999997,2.55895,0.09031694363542908,0.06635578756436007,0.07858321851460712,0.11087887613500082,0.09914091678390109,0.10513082340763343
S101_6_3,S101,6,3,Q,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,brightness,35.62,,,,,M_6_33_Q_filler_7_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T12:36:01.909,1767843361.9092596,5.209664344787598,313,625,,,Q,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_4,S101,6,4,T,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_6_34_T_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:36:04.513,1767843364.5130565,7.813461065292358,469,938,,,T,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_5,S101,6,5,9,match,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_6_31_9_match_9_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T12:36:07.100,1767843367.1006005,10.401005268096924,624,1248,2026-01-08T12:36:08.346,1.245720148086548,9,9,t,1,Hit,正解(一致),True,False,,1248.0,1547.0,0.0,1328.0,1328.0,2.1874230353745556,2.1874230353745556,1318.0,1327.0,1388.0,1397.0,2.5290399999999997,2.3415799999999996,2.43531,2.4412399999999996,2.30567,2.373455,2.4134,2.2788,2.3649,0.03471673045898843,0.01533579890501262,0.025399230488110342,0.045724860025938514,0.026810956704447265,0.028912130283208243
S101_6_6,S101,6,6,F,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,brightness,43.12,,,,,M_6_5_F_filler_5_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:36:09.689,1767843369.6895528,12.989957571029665,779,1559,,,F,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_7,S101,6,7,0,match,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,,,,,,,M_6_42_0_match_0_night_rain_empty_ORIG.jpg,Match,2026-01-08T12:36:12.278,1767843372.278709,15.579113721847534,935,1869,2026-01-08T12:36:13.663,1.3847806453704834,0,0,t,1,Hit,正解(一致),True,False,,1869.0,2168.0,0.0,1927.0,1933.0,2.1503855361227493,2.1503855361227493,1917.0,1926.0,1993.0,2002.0,3.2019600000000006,2.96526,3.0836099999999997,2.66964,2.5975400000000004,2.63359,2.6592,2.5730000000000004,2.6201000000000003,0.16624817299404138,0.12400936174230907,0.1459393373351364,0.16950867593598942,0.13228519590187687,0.15031407992580106
S101_6_8,S101,6,8,S,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_6_25_S_filler_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:36:14.872,1767843374.8720777,18.17248225212097,1090,2181,,,S,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_9,S101,6,9,Q,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,,,,,,,M_6_7_Q_filler_9_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T12:36:17.493,1767843377.4931552,20.79356002807617,1248,2495,,,Q,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_10,S101,6,10,5,match,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,brightness,43.12,,,,,M_6_48_5_match_5_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Match,2026-01-08T12:36:20.082,1767843380.0824196,23.382824420928955,1403,2806,2026-01-08T12:36:21.456,1.3739054203033447,5,5,t,1,Hit,正解(一致),True,False,,2806.0,3105.0,0.0,2853.0,2894.0,2.2068980934017506,2.2068980934017506,2843.0,2852.0,2954.0,2963.0,3.0271600000000003,2.8013,2.9142299999999994,2.48796,2.3753599999999997,2.43166,2.4254000000000002,2.3154000000000003,2.3704,0.17812074683862103,0.15205083354157006,0.16559091080662802,0.1987869818575827,0.17345518152286424,0.1866119009137918
S101_6_11,S101,6,11,L,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_6_8_L_filler_5_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:36:22.702,1767843382.702494,26.002898931503296,1560,3120,,,L,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_12,S101,6,12,5,unmatch,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,,,,,,,M_6_14_5_unmatch_1_night_sun_empty_ORIG.jpg,Mismatch,2026-01-08T12:36:25.290,1767843385.290615,28.591019868850708,1715,3431,2026-01-08T12:36:26.590,1.2994637489318848,5,1,b,1,Correct Rejection,正解(不一致),True,False,,3431.0,3730.0,0.0,3488.0,3496.0,2.1616705813324173,2.1616705813324173,3478.0,3487.0,3556.0,3565.0,3.19542,2.89232,3.0438699999999996,2.6385200000000006,2.54282,2.5906700000000003,2.6250000000000004,2.5104,2.5689,0.17428068923646947,0.12083725175637548,0.14888940723486857,0.17851174493493796,0.1320462466117164,0.15604148666007403
S101_6_13,S101,6,13,R,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,brightness,35.62,,,,,M_6_18_R_filler_9_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T12:36:27.880,1767843387.8802578,31.180662631988525,1871,3742,,,R,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_6_14,S101,6,14,C,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,brightness,45.47,,,,,M_6_36_C_filler_3_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:36:30.469,1767843390.4696946,33.770099401474,2026,4052,,,C,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
