trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S103_0_1,S103,0,1,6,match,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_22_6_match_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T18:40:56.593,1767865256.593238,0.0,0,0,2026-01-08T18:40:58.008,1.4148519039154053,6,6,t,1,Hit,正解(一致)
S103_0_2,S103,0,2,I,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_0_13_I_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:40:59.189,1767865259.1895452,2.5963070392608643,156,312,,,I,0,None,1,Correct Rejection,正解(スルー成功)
S103_0_3,S103,0,3,T,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,,,,,,,M_0_41_T_filler_2_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T18:41:01.776,1767865261.7769206,5.183682441711426,311,622,,,T,2,None,1,Correct Rejection,正解(スルー成功)
S103_0_4,S103,0,4,F,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_0_31_F_filler_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T18:41:04.381,1767865264.3818161,7.788578033447266,467,935,,,F,2,None,1,Correct Rejection,正解(スルー成功)
S103_0_5,S103,0,5,2,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_0_19_2_unmatch_5_night_sun_busy_ORIG.jpg,Mismatch,2026-01-08T18:41:06.971,1767865266.9710584,10.377820253372192,623,1245,2026-01-08T18:41:07.934,0.9639089107513428,2,5,b,1,Correct Rejection,正解(不一致)
S103_0_6,S103,0,6,F,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_0_21_F_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:41:09.561,1767865269.5619164,12.96867823600769,778,1556,,,F,0,None,1,Correct Rejection,正解(スルー成功)
S103_0_7,S103,0,7,7,unmatch,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_0_4_7_unmatch_0_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T18:41:12.186,1767865272.1866798,15.593441724777222,936,1871,2026-01-08T18:41:13.162,0.975517749786377,7,0,t,0,False Alarm,お手つき(誤反応)
S103_0_8,S103,0,8,G,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_0_18_G_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T18:41:14.783,1767865274.7839534,18.190715312957764,1091,2183,,,G,5,None,1,Correct Rejection,正解(スルー成功)
S103_0_9,S103,0,9,F,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_0_16_F_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T18:41:17.378,1767865277.3780477,20.784809589385986,1247,2494,,,F,9,None,1,Correct Rejection,正解(スルー成功)
S103_0_10,S103,0,10,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_0_30_6_match_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T18:41:19.967,1767865279.9677696,23.374531507492065,1402,2805,2026-01-08T18:41:20.934,0.9669744968414307,6,6,t,1,Hit,正解(一致)
S103_0_11,S103,0,11,F,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_0_7_F_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:41:22.572,1767865282.5720727,25.978834629058838,1559,3117,,,F,2,None,1,Correct Rejection,正解(スルー成功)
S103_0_12,S103,0,12,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,brightness,35.62,,,,,M_0_9_4_match_4_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T18:41:25.160,1767865285.16082,28.56758189201355,1714,3428,2026-01-08T18:41:26.169,1.0085821151733398,4,4,t,1,Hit,正解(一致)
S103_0_13,S103,0,13,D,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_35_D_filler_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:41:27.764,1767865287.7649734,31.171735286712646,1870,3741,,,D,4,None,1,Correct Rejection,正解(スルー成功)
S103_0_14,S103,0,14,S,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,brightness,43.12,,,,,M_0_36_S_filler_5_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:41:30.353,1767865290.35365,33.760411977767944,2026,4051,,,S,5,None,1,Correct Rejection,正解(スルー成功)
S103_0_15,S103,0,15,3,unmatch,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_0_12_3_unmatch_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T18:41:32.974,1767865292.9741714,36.38093328475952,2183,4366,2026-01-08T18:41:33.957,0.9835145473480225,3,0,b,1,Correct Rejection,正解(不一致)
S103_0_16,S103,0,16,P,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,,,,,,,M_0_32_P_filler_1_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T18:41:35.568,1767865295.5681822,38.97494411468506,2338,4677,,,P,1,None,1,Correct Rejection,正解(スルー成功)
S103_0_17,S103,0,17,5,unmatch,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_0_48_5_unmatch_4_night_sun_busy_ORIG.jpg,Mismatch,2026-01-08T18:41:38.174,1767865298.1745744,41.58133625984192,2495,4990,2026-01-08T18:41:39.108,0.9334912300109863,5,4,b,1,Correct Rejection,正解(不一致)
S103_0_18,S103,0,18,B,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_1_B_filler_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T18:41:40.763,1767865300.763587,44.17034888267517,2650,5300,,,B,4,None,1,Correct Rejection,正解(スルー成功)
S103_0_19,S103,0,19,7,unmatch,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_0_26_7_unmatch_3_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T18:41:43.352,1767865303.3527594,46.75952124595642,2806,5611,2026-01-08T18:41:44.430,1.0776097774505615,7,3,b,1,Correct Rejection,正解(不一致)
S103_0_20,S103,0,20,J,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_0_5_J_filler_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:41:45.955,1767865305.9557917,49.36255359649658,2962,5924,,,J,3,None,1,Correct Rejection,正解(スルー成功)
S103_0_21,S103,0,21,9,match,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_0_6_9_match_9_night_rain_busy_ORIG.jpg,Match,2026-01-08T18:41:48.555,1767865308.5550258,51.961787700653076,3118,6235,2026-01-08T18:41:49.708,1.1530215740203857,9,9,t,1,Hit,正解(一致)
S103_0_22,S103,0,22,D,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_0_44_D_filler_3_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:41:51.165,1767865311.165573,54.57233476638794,3274,6549,,,D,3,None,1,Correct Rejection,正解(スルー成功)
S103_0_23,S103,0,23,G,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_0_47_G_filler_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:41:53.753,1767865313.7536712,57.16043305397034,3430,6859,,,G,6,None,1,Correct Rejection,正解(スルー成功)
S103_0_24,S103,0,24,E,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_0_25_E_filler_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T18:41:56.359,1767865316.3598962,59.76665806770325,3586,7172,,,E,6,None,1,Correct Rejection,正解(スルー成功)
S103_0_25,S103,0,25,U,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_8_U_filler_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:41:58.946,1767865318.9460056,62.35276746749878,3741,7482,,,U,1,None,1,Correct Rejection,正解(スルー成功)
S103_0_26,S103,0,26,0,match,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_45_0_match_0_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-08T18:42:01.549,1767865321.5496786,64.95644044876099,3897,7795,2026-01-08T18:42:02.613,1.0642964839935303,0,0,t,1,Hit,正解(一致)
S103_0_27,S103,0,27,Q,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,,,,,,,M_0_39_Q_filler_9_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T18:42:04.145,1767865324.1450524,67.55181431770325,4053,8106,,,Q,9,None,1,Correct Rejection,正解(スルー成功)
S103_0_28,S103,0,28,A,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_0_2_A_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:42:06.737,1767865326.7371173,70.14387917518616,4209,8417,,,A,1,None,1,Correct Rejection,正解(スルー成功)
S103_0_29,S103,0,29,L,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_17_L_filler_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:42:09.337,1767865329.3377845,72.74454641342163,4365,8729,,,L,8,None,1,Correct Rejection,正解(スルー成功)
S103_0_30,S103,0,30,0,unmatch,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_42_0_unmatch_5_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T18:42:11.928,1767865331.9287846,75.33554649353027,4520,9040,2026-01-08T18:42:12.925,0.9971742630004883,0,5,b,1,Correct Rejection,正解(不一致)
S103_0_31,S103,0,31,C,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,brightness,43.12,,,,,M_0_10_C_filler_1_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:42:14.547,1767865334.5479538,77.95471572875977,4677,9355,,,C,1,None,1,Correct Rejection,正解(スルー成功)
S103_0_32,S103,0,32,J,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,,,,,,,M_0_38_J_filler_9_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:42:17.135,1767865337.1358688,80.54263067245483,4833,9665,,,J,9,None,1,Correct Rejection,正解(スルー成功)
S103_0_33,S103,0,33,3,unmatch,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_15_3_unmatch_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T18:42:19.728,1767865339.7281806,83.1349425315857,4988,9976,2026-01-08T18:42:20.920,1.1927812099456787,3,9,b,1,Correct Rejection,正解(不一致)
S103_0_34,S103,0,34,L,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_34_L_filler_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T18:42:22.329,1767865342.3295598,85.73632168769836,5144,10288,,,L,4,None,1,Correct Rejection,正解(スルー成功)
S103_0_35,S103,0,35,P,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_0_23_P_filler_4_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:42:24.919,1767865344.9190154,88.32577729225159,5300,10599,,,P,4,None,1,Correct Rejection,正解(スルー成功)
