trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S103_1_1,S103,1,1,P,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_1_36_P_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:43:18.950,1767865398.9507911,0.0,0,0,,,P,0,None,1,Correct Rejection,正解(スルー成功)
S103_1_2,S103,1,2,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_1_46_7_match_7_night_rain_empty_ORIG.jpg,Match,2026-01-08T18:43:21.553,1767865401.5534253,2.6026341915130615,156,312,2026-01-08T18:43:22.599,1.0462751388549805,7,7,t,1,Hit,正解(一致)
S103_1_3,S103,1,3,E,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_25_E_filler_5_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:43:24.152,1767865404.1528735,5.202082395553589,312,624,,,E,5,None,1,Correct Rejection,正解(スルー成功)
S103_1_4,S103,1,4,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_1_30_8_match_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T18:43:26.734,1767865406.7345586,7.783767461776733,467,934,2026-01-08T18:43:27.806,1.0723598003387451,8,8,t,1,Hit,正解(一致)
S103_1_5,S103,1,5,G,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_11_G_filler_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T18:43:29.325,1767865409.3256335,10.374842405319214,622,1245,,,G,7,None,1,Correct Rejection,正解(スルー成功)
S103_1_6,S103,1,6,T,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_21_T_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:43:31.909,1767865411.9097123,12.958921194076538,778,1555,,,T,0,None,1,Correct Rejection,正解(スルー成功)
S103_1_7,S103,1,7,I,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_1_10_I_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:43:34.500,1767865414.5000284,15.549237251281738,933,1866,,,I,0,None,1,Correct Rejection,正解(スルー成功)
S103_1_8,S103,1,8,4,unmatch,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_2_4_unmatch_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T18:43:37.087,1767865417.0876265,18.13683533668518,1088,2176,2026-01-08T18:43:37.954,0.8667428493499756,4,7,b,1,Correct Rejection,正解(不一致)
S103_1_9,S103,1,9,L,filler,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_1_13_L_filler_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:43:39.676,1767865419.6769295,20.72613835334778,1244,2487,,,L,9,None,1,Correct Rejection,正解(スルー成功)
S103_1_10,S103,1,10,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_1_41_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-08T18:43:42.281,1767865422.2812967,23.33050560951233,1400,2800,2026-01-08T18:43:43.326,1.0449304580688477,7,7,t,1,Hit,正解(一致)
S103_1_11,S103,1,11,S,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_1_15_S_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:43:44.902,1767865424.9023788,25.951587677001953,1557,3114,,,S,3,None,1,Correct Rejection,正解(スルー成功)
S103_1_12,S103,1,12,G,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,,,,,,,M_1_45_G_filler_0_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:43:47.506,1767865427.506424,28.555632829666138,1713,3427,,,G,0,None,1,Correct Rejection,正解(スルー成功)
S103_1_13,S103,1,13,1,match,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_1_12_1_match_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T18:43:50.109,1767865430.1093779,31.158586740493774,1870,3739,2026-01-08T18:43:51.530,1.420654058456421,1,1,b,0,Miss,ミス(見逃し)
