trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S103_4_1,S103,4,1,T,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_33_T_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:50:53.386,1767865853.3861284,0.0,0,0,,,T,7,None,1,Correct Rejection,正解(スルー成功)
S103_4_2,S103,4,2,C,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,brightness,43.12,,,,,M_4_4_C_filler_0_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:50:56.007,1767865856.0070465,2.620918035507202,157,315,,,C,0,None,1,Correct Rejection,正解(スルー成功)
S103_4_3,S103,4,3,I,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_18_I_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:50:58.592,1767865858.5929778,5.2068493366241455,312,625,,,I,1,None,1,Correct Rejection,正解(スルー成功)
S103_4_4,S103,4,4,E,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_4_1_E_filler_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:51:01.214,1767865861.2148674,7.8287389278411865,470,939,,,E,4,None,1,Correct Rejection,正解(スルー成功)
S103_4_5,S103,4,5,6,match,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_4_12_6_match_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T18:51:03.803,1767865863.8030336,10.416905164718628,625,1250,2026-01-08T18:51:04.944,1.141894817352295,6,6,b,0,Miss,ミス(見逃し)
S103_4_6,S103,4,6,B,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,,,,,,,M_4_20_B_filler_6_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T18:51:06.392,1767865866.3923655,13.006237030029297,780,1561,,,B,6,None,1,Correct Rejection,正解(スルー成功)
S103_4_7,S103,4,7,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_16_1_match_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-08T18:51:08.995,1767865868.9956782,15.609549760818481,937,1873,2026-01-08T18:51:10.535,1.53985595703125,1,1,b,0,Miss,ミス(見逃し)
S103_4_8,S103,4,8,A,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,brightness,43.12,,,,,M_4_48_A_filler_3_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T18:51:11.616,1767865871.6162007,18.230072259902954,1094,2188,,,A,3,None,1,Correct Rejection,正解(スルー成功)
S103_4_9,S103,4,9,6,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_4_32_6_unmatch_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T18:51:14.212,1767865874.2124045,20.826276063919067,1250,2499,2026-01-08T18:51:15.309,1.0973916053771973,6,2,b,1,Correct Rejection,正解(不一致)
S103_4_10,S103,4,10,A,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,,,,,,,M_4_17_A_filler_8_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T18:51:16.814,1767865876.8146484,23.42851996421814,1406,2811,,,A,8,None,1,Correct Rejection,正解(スルー成功)
