trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S103_3_1,S103,3,1,F,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_3_26_F_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:48:26.201,1767865706.201372,0.0,0,0,,,F,1,None,1,Correct Rejection,正解(スルー成功)
S103_3_2,S103,3,2,4,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_3_21_4_unmatch_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T18:48:28.790,1767865708.7905464,2.589174509048462,155,311,2026-01-08T18:48:29.937,1.1467194557189941,4,1,b,1,Correct Rejection,正解(不一致)
S103_3_3,S103,3,3,J,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,brightness,35.62,,,,,M_3_24_J_filler_4_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T18:48:31.372,1767865711.3726122,5.171240329742432,310,621,,,J,4,None,1,Correct Rejection,正解(スルー成功)
S103_3_4,S103,3,4,G,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_3_4_G_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:48:33.966,1767865713.9668322,7.765460252761841,466,932,,,G,0,None,1,Correct Rejection,正解(スルー成功)
S103_3_5,S103,3,5,J,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_40_J_filler_5_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T18:48:36.556,1767865716.5566943,10.355322360992432,621,1243,,,J,5,None,1,Correct Rejection,正解(スルー成功)
S103_3_6,S103,3,6,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_3_39_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-08T18:48:39.146,1767865719.1463237,12.94495177268982,777,1553,2026-01-08T18:48:40.340,1.1945805549621582,7,7,t,1,Hit,正解(一致)
S103_3_7,S103,3,7,S,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_3_11_S_filler_4_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:48:41.733,1767865721.7338605,15.532488584518433,932,1864,,,S,4,None,1,Correct Rejection,正解(スルー成功)
S103_3_8,S103,3,8,A,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,brightness,45.47,,,,,M_3_1_A_filler_0_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T18:48:44.358,1767865724.358941,18.15756916999817,1089,2179,,,A,0,None,1,Correct Rejection,正解(スルー成功)
S103_3_9,S103,3,9,C,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_3_2_C_filler_3_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T18:48:46.943,1767865726.9432392,20.741867303848267,1245,2489,,,C,3,None,1,Correct Rejection,正解(スルー成功)
S103_3_10,S103,3,10,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,,,,,,,M_3_34_1_match_1_night_sun_empty_ORIG.jpg,Match,2026-01-08T18:48:49.546,1767865729.546981,23.345609188079834,1401,2801,2026-01-08T18:48:50.668,1.1210768222808838,1,1,b,0,Miss,ミス(見逃し)
