Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.045467413527055,sharpness,0.6218633306201891,equalization,31.02161014031233,2,2_C_contrast1.045_sharpness0.622_equalization31.022.jpg,600,2,C,1.045,0,0.622,0,31.022
2,pictures\transformed\roomDark_figureBright\C.JPG,contrast,0.8440802626057227,gamma,0.5985541000386746,equalization,15.35200387194447,1,3_C_contrast0.844_gamma0.599_equalization15.352.jpg,900,3,C,0.844,0.599,0,0,15.352
6,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.051036321073876,gamma,0.6040537987873318,sharpness,0.6710594878448384,0,7_3_contrast1.051_gamma0.604_sharpness0.671.jpg,2100,7,3,1.051,0.604,0.671,0,0
10,pictures\transformed\roomDark_figureBright\1.JPG,brightness,0.2300656743414775,gamma,0.7601022047261696,sharpness,0.751474204573598,2,11_1_brightness0.23_gamma0.76_sharpness0.751.jpg,3300,11,1,0,0.76,0.751,0.23,0
12,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.8732572288700274,sharpness,0.686584414885192,equalization,13.6413120370856,0,13_8_contrast0.873_sharpness0.687_equalization13.641.jpg,3900,13,8,0.873,0,0.687,0,13.641
16,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.046966901131762,gamma,0.5550704057353888,equalization,18.58594265892341,1,17_P_contrast1.047_gamma0.555_equalization18.586.jpg,5100,17,P,1.047,0.555,0,0,18.586
17,pictures\transformed\roomDark_figureBright\B.JPG,brightness,28.23473626924675,gamma,1.060618335708884,sharpness,0.2594489833398287,1,18_B_brightness28.235_gamma1.061_sharpness0.259.jpg,5400,18,B,0,1.061,0.259,28.235,0
22,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.111665492972794,gamma,0.5855379308132814,equalization,24.70150778904586,1,23_I_contrast1.112_gamma0.586_equalization24.702.jpg,6900,23,I,1.112,0.586,0,0,24.702
24,pictures\transformed\roomDark_figureBright\E.JPG,brightness,2.795747549796897,gamma,0.6541779376830236,sharpness,0.06551463389056751,1,25_E_brightness2.796_gamma0.654_sharpness0.066.jpg,7500,25,E,0,0.654,0.066,2.796,0
29,pictures\transformed\roomDark_figureBright\1.JPG,brightness,29.47956486832868,contrast,1.029070161663713,gamma,0.5820874200075371,2,30_1_brightness29.48_contrast1.029_gamma0.582.jpg,9000,30,1,1.029,0.582,0,29.48,0
43,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.9551724532147773,gamma,0.7053582498928808,equalization,14.05511169899405,2,44_1_contrast0.955_gamma0.705_equalization14.055.jpg,13200,44,1,0.955,0.705,0,0,14.055
45,pictures\transformed\roomDark_figureBright\T.JPG,brightness,11.2019204543091,contrast,0.8512958164920076,sharpness,0.3908269460199594,1,46_T_brightness11.202_contrast0.851_sharpness0.391.jpg,13800,46,T,0.851,0,0.391,11.202,0
