Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.190673849030981,sharpness,0.2058282562678641,equalization,7.996924500770651,2,1_P_contrast1.191_sharpness0.206_equalization7.997.jpg,300,1,P,1.191,0,0.206,0,7.997
2,pictures\transformed\roomDark_figureBright\T.JPG,brightness,1.160459103243456,contrast,1.101764141870535,gamma,0.9979461991592541,1,3_T_brightness1.16_contrast1.102_gamma0.998.jpg,900,3,T,1.102,0.998,0,1.16,0
14,pictures\transformed\roomDark_figureBright\C.JPG,brightness,29.57385173034709,gamma,0.7109501354238569,sharpness,0.04926971221016616,2,15_C_brightness29.574_gamma0.711_sharpness0.049.jpg,4500,15,C,0,0.711,0.049,29.574,0
15,pictures\transformed\roomDark_figureBright\9.JPG,gamma,0.9857659594230456,sharpness,0.4982842406112364,equalization,13.48824990666307,0,16_9_gamma0.986_sharpness0.498_equalization13.488.jpg,4800,16,9,0,0.986,0.498,0,13.488
22,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.172139794307629,gamma,0.8451839391198739,sharpness,0.8802797045399662,1,23_E_contrast1.172_gamma0.845_sharpness0.88.jpg,6900,23,E,1.172,0.845,0.88,0,0
23,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.947154460043122,sharpness,0.8538829991438638,equalization,23.39314428385353,0,24_7_gamma0.947_sharpness0.854_equalization23.393.jpg,7200,24,7,0,0.947,0.854,0,23.393
24,pictures\transformed\roomDark_figureBright\7.JPG,contrast,1.121634465718956,sharpness,0.9647853895504006,equalization,7.289594328728381,2,25_7_contrast1.122_sharpness0.965_equalization7.29.jpg,7500,25,7,1.122,0,0.965,0,7.29
26,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.191039070365327,sharpness,0.3956993667062734,equalization,30.81073016351775,2,27_9_contrast1.191_sharpness0.396_equalization30.811.jpg,8100,27,9,1.191,0,0.396,0,30.811
29,pictures\transformed\roomDark_figureBright\C.JPG,brightness,26.91764715393478,contrast,0.9853564176137196,gamma,0.9564301082902252,1,30_C_brightness26.918_contrast0.985_gamma0.956.jpg,9000,30,C,0.985,0.956,0,26.918,0
40,pictures\transformed\roomDark_figureBright\9.JPG,brightness,21.73564095506027,gamma,0.5000707823968152,sharpness,0.3467929526557229,0,41_9_brightness21.736_gamma0.5_sharpness0.347.jpg,12300,41,9,0,0.5,0.347,21.736,0
43,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.051565019810045,gamma,1.012388832598003,sharpness,0.4484040020664511,2,44_I_contrast1.052_gamma1.012_sharpness0.448.jpg,13200,44,I,1.052,1.012,0.448,0,0
