Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.894808644522378,sharpness,0.168196088136161,equalization,31.60501009197975,2,1_9_contrast0.895_sharpness0.168_equalization31.605.jpg,300,1,9,0.895,0,0.168,0,31.605
5,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.059365454606768,gamma,0.7216031147080526,equalization,11.19658040832185,0,6_2_contrast1.059_gamma0.722_equalization11.197.jpg,1800,6,2,1.059,0.722,0,0,11.197
14,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.167946787023524,gamma,1.030871070478147,sharpness,0.4437727075127663,0,15_9_contrast1.168_gamma1.031_sharpness0.444.jpg,4500,15,9,1.168,1.031,0.444,0,0
17,pictures\transformed\roomDark_figureBright\2.JPG,brightness,19.84349530726684,gamma,0.8697865611546615,sharpness,0.3660317290043681,0,18_2_brightness19.843_gamma0.87_sharpness0.366.jpg,5400,18,2,0,0.87,0.366,19.843,0
20,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.192286926141199,gamma,0.837851709980832,equalization,14.14894236225447,2,21_1_contrast1.192_gamma0.838_equalization14.149.jpg,6300,21,1,1.192,0.838,0,0,14.149
25,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.087963259184609,sharpness,0.7804891182868717,equalization,22.93273332948024,2,26_2_contrast1.088_sharpness0.78_equalization22.933.jpg,7800,26,2,1.088,0,0.78,0,22.933
27,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.165184936321978,sharpness,0.2862705032084404,equalization,13.62671433329187,1,28_S_contrast1.165_sharpness0.286_equalization13.627.jpg,8400,28,S,1.165,0,0.286,0,13.627
32,pictures\transformed\roomDark_figureBright\I.JPG,gamma,0.7211288345154228,sharpness,0.5303688451110664,equalization,30.42173818962327,1,33_I_gamma0.721_sharpness0.53_equalization30.422.jpg,9900,33,I,0,0.721,0.53,0,30.422
33,pictures\transformed\roomDark_figureBright\9.JPG,brightness,4.980947152048874,contrast,0.9405332350750374,gamma,0.7235622338316969,0,34_9_brightness4.981_contrast0.941_gamma0.724.jpg,10200,34,9,0.941,0.724,0,4.981,0
40,pictures\transformed\roomDark_figureBright\I.JPG,brightness,5.797622453525959,gamma,1.049878749287839,sharpness,0.8146507483575574,2,41_I_brightness5.798_gamma1.05_sharpness0.815.jpg,12300,41,I,0,1.05,0.815,5.798,0
45,pictures\transformed\roomDark_figureBright\2.JPG,brightness,23.87501707864007,gamma,0.8682740699287961,sharpness,0.9598955617048681,0,46_2_brightness23.875_gamma0.868_sharpness0.96.jpg,13800,46,2,0,0.868,0.96,23.875,0
