,フレーム数,両眼.注視Z座標[mm]
0,2899,2.3988132092092687
1,4094,2.0275239512624825
2,4659,2.082653358900209
3,5260,2.402159164105448
4,8335,2.204615842692151
5,8593,2.102410490977979
6,10647,2.417621044290231
7,13160,2.3596769404131424
