trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S103_7_1,S103,7,1,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_7_14_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T18:59:43.704,1767866383.7040155,0.0,0,0,2026-01-08T18:59:44.979,1.2755932807922363,3,3,t,1,Hit,正解(一致),True,True,baseline_window_before_emr_start,0.0,299.0,0.0,62.0,124.0,4.911627303514004,4.911627303514004,,,,,,,,,,,,,,,,,,,,,,,
S103_7_2,S103,7,2,L,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_46_L_filler_8_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T18:59:46.311,1767866386.3115976,2.607581853866577,156,313,,,L,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_3,S103,7,3,D,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_7_7_D_filler_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T18:59:48.900,1767866388.9008286,5.196812868118286,312,624,,,D,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_4,S103,7,4,C,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_7_21_C_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:59:51.486,1767866391.486351,7.78233528137207,467,934,,,C,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_5,S103,7,5,Q,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_7_8_Q_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T18:59:54.076,1767866394.0763204,10.372304677963257,622,1245,,,Q,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_6,S103,7,6,1,match,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_7_17_1_match_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T18:59:56.665,1767866396.6654277,12.961411952972412,778,1555,2026-01-08T18:59:57.671,1.0058107376098633,1,1,t,1,Hit,正解(一致),True,False,,1555.0,1854.0,0.0,1577.0,1652.0,5.292855831426008,5.292855831426008,1727.0,1435.0,1554.0,1577.0,1727.0,5.235640000000001,5.389681666666666,5.312660833333334,4.741561589403973,4.481612582781457,4.611587086092714,4.563,4.2044,4.3945,1659.0,1668.0,1657.0,0.09436829319739864,0.1684828789613504,0.13196282790007197,0.12847330985323688,0.21991682254579661,0.17282504231636608
S103_7_7,S103,7,7,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_7_48_L_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:59:59.253,1767866399.2533534,15.54933762550354,933,1866,,,L,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_8,S103,7,8,G,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_7_3_G_filler_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T19:00:01.852,1767866401.8527002,18.14868450164795,1089,2178,,,G,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103_7_9,S103,7,9,2,match,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,,,,,,,M_7_40_2_match_2_night_rain_empty_ORIG.jpg,Match,2026-01-08T19:00:04.447,1767866404.447914,20.743898153305054,1245,2489,2026-01-08T19:00:05.762,1.3142645359039309,2,2,t,1,Hit,正解(一致),True,False,,2489.0,2788.0,0.0,2548.0,2621.0,4.838089982734678,4.838089982734678,2698.0,2369.0,2488.0,2548.0,2698.0,4.902042361111112,4.847069027777778,4.874555694444444,4.973094039735099,4.7341947019867545,4.853644370860927,4.7376000000000005,4.395,4.571233333333334,2629.0,2618.0,2618.0,-0.014494301229963705,0.023287129839529512,0.004289893252701976,0.03354568341058539,0.09326647200339892,0.062225642730230464
S103_7_10,S103,7,10,L,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_42_L_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T19:00:07.036,1767866407.0369475,23.332931756973267,1400,2800,,,L,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
