trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S03_6_1,S03,6,1,C,filler,4,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_6_4_C_filler_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-06T16:51:53.084,0.0,0,0,,,C,4,None,1,Correct Rejection,正解(スルー成功)
S03_6_2,S03,6,2,5,match,5,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_6_27_5_match_5_night_sun_busy_ORIG.jpg,Match,2026-01-06T16:51:55.592,2.508413076400757,151,301,,,5,5,None,0,Omission,無反応(不正解)
S03_6_3,S03,6,3,B,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,brightness,45.47,,,,,M_6_28_B_filler_0_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-06T16:51:58.086,5.002206563949585,300,600,2026-01-06 16:51:59.388469,1.3017771244049072,B,0,t,0,False Alarm,お手つき(スルー失敗)
S03_6_4,S03,6,4,T,filler,0,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_6_10_T_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-06T16:52:00.597,7.513131141662598,451,902,,,T,0,None,1,Correct Rejection,正解(スルー成功)
S03_6_5,S03,6,5,7,match,7,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_6_8_7_match_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-06T16:52:03.075,9.991302728652954,599,1199,,,7,7,None,0,Omission,無反応(不正解)
S03_6_6,S03,6,6,G,filler,7,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_6_41_G_filler_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-06T16:52:05.612,12.528059244155884,752,1503,2026-01-06 16:52:06.668743,1.0561988353729248,G,7,t,0,False Alarm,お手つき(スルー失敗)
S03_6_7,S03,6,7,7,match,7,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_6_11_7_match_7_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-06T16:52:08.093,15.008648872375488,901,1801,,,7,7,None,0,Omission,無反応(不正解)
S03_6_8,S03,6,8,F,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,brightness,43.12,,,,,M_6_20_F_filler_2_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-06T16:52:10.589,17.50460171699524,1050,2101,2026-01-06 16:52:11.764934,1.1758472919464111,F,2,t,0,False Alarm,お手つき(スルー失敗)
S03_6_9,S03,6,9,R,filler,1,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_6_47_R_filler_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-06T16:52:13.084,20.00034761428833,1200,2400,,,R,1,None,1,Correct Rejection,正解(スルー成功)
S03_6_10,S03,6,10,3,unmatch,7,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_6_45_3_unmatch_7_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-06T16:52:15.585,22.500662088394165,1350,2700,,,3,7,None,0,Omission,無反応(不正解)
