trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S10_0_1,S10,0,1,8,match,8,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_0_25_8_match_8_night_rain_empty_ORIG.jpg,Match,2026-01-07T21:54:35.420,0.0,0,0,,,8,8,None,0,Omission,無反応(不正解)
S10_0_2,S10,0,2,B,filler,8,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_0_10_B_filler_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-07T21:54:40.409,4.988572120666504,299,599,2026-01-07 21:54:41.782596,1.37318754196167,B,8,t,0,False Alarm,お手つき(スルー失敗)
S10_0_3,S10,0,3,F,filler,8,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,,,,,,,M_0_9_F_filler_8_night_sun_empty_ORIG.jpg,Ignore,2026-01-07T21:54:45.432,10.011915683746338,601,1201,,,F,8,None,1,Correct Rejection,正解(スルー成功)
S10_0_4,S10,0,4,5,unmatch,2,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_0_31_5_unmatch_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-07T21:54:50.409,14.988862991333008,899,1799,,,5,2,None,0,Omission,無反応(不正解)
S10_0_5,S10,0,5,R,filler,2,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,,,,,,,M_0_36_R_filler_2_night_rain_empty_ORIG.jpg,Ignore,2026-01-07T21:54:55.435,20.01505994796753,1201,2402,2026-01-07 21:54:56.431875,0.995978593826294,R,2,b,0,False Alarm,お手つき(スルー失敗)
S10_0_6,S10,0,6,3,unmatch,2,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_0_17_3_unmatch_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-07T21:55:00.420,25.000091552734375,1500,3000,,,3,2,None,0,Omission,無反応(不正解)
S10_0_7,S10,0,7,U,filler,1,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_19_U_filler_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-07T21:55:05.423,30.00286054611206,1800,3600,2026-01-07 21:55:07.281279,1.8575823307037354,U,1,b,0,False Alarm,お手つき(スルー失敗)
S10_0_8,S10,0,8,7,match,7,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_0_39_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-07T21:55:10.447,35.02678680419922,2102,4203,,,7,7,None,0,Omission,無反応(不正解)
S10_0_9,S10,0,9,G,filler,5,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_34_G_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-07T21:55:15.474,40.0539984703064,2403,4806,2026-01-07 21:55:16.899684,1.4248497486114502,G,5,t,0,False Alarm,お手つき(スルー失敗)
S10_0_10,S10,0,10,2,match,2,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_0_23_2_match_2_night_rain_busy_ORIG.jpg,Match,2026-01-07T21:55:20.445,45.024590730667114,2701,5403,,,2,2,None,0,Omission,無反応(不正解)
S10_0_11,S10,0,11,P,filler,2,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_30_P_filler_2_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-07T21:55:25.447,50.02629852294922,3002,6003,2026-01-07 21:55:26.897147,1.450012445449829,P,2,b,0,False Alarm,お手つき(スルー失敗)
S10_0_12,S10,0,12,C,filler,9,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_5_C_filler_9_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-07T21:55:30.441,55.02028465270996,3301,6602,,,C,9,None,1,Correct Rejection,正解(スルー成功)
S10_0_13,S10,0,13,Q,filler,0,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,,,,,,,M_0_14_Q_filler_0_night_sun_busy_ORIG.jpg,Ignore,2026-01-07T21:55:35.415,59.994503021240234,3600,7199,,,Q,0,None,1,Correct Rejection,正解(スルー成功)
