Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.8486926620881396,contrast,0.8363880164956679,None,None,0,2_3_gamma0.85_contrast0.84.jpg,600,2,3,0.84,0.85,0,0,0
3,pictures\transformed\roomBright_figureDark\T.JPG,contrast,1.14690378208286,brightness,27.84488040072204,None,None,1,4_T_contrast1.1_brightness28.0.jpg,1200,4,T,1.1,0,0,28.0,0
5,pictures\transformed\roomBright_figureDark\7.JPG,brightness,15.56350898231291,gamma,0.6556133330209145,contrast,0.8819277104358915,0,6_7_brightness16.0_gamma0.66_contrast0.88.jpg,1800,6,7,0.88,0.66,0,16.0,0
10,pictures\transformed\roomBright_figureDark\9.JPG,gamma,1.008919513247867,brightness,12.99002848117536,contrast,0.8420398782085345,2,11_9_gamma1.0_brightness13.0_contrast0.84.jpg,3300,11,9,0.84,1.0,0,13.0,0
17,pictures\transformed\roomBright_figureDark\I.JPG,contrast,0.938343538032294,gamma,0.9901802825289352,sharpness,0.789214919664632,1,18_I_contrast0.94_gamma0.99_sharpness0.79.jpg,5400,18,I,0.94,0.99,0.79,0,0
20,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8433982458802534,gamma,0.6088966972850346,equalization,13.03704899925834,1,21_C_contrast0.84_gamma0.61_equalization13.0.jpg,6300,21,C,0.84,0.61,0,0,13.0
21,pictures\transformed\roomBright_figureDark\J.JPG,brightness,25.91571057030392,contrast,0.8857794868866317,None,None,2,22_J_brightness26.0_contrast0.89.jpg,6600,22,J,0.89,0,0,26.0,0
29,pictures\transformed\roomBright_figureDark\B.JPG,brightness,29.03328609930747,contrast,0.9379570898165034,None,None,1,30_B_brightness29.0_contrast0.94.jpg,9000,30,B,0.94,0,0,29.0,0
36,pictures\transformed\roomBright_figureDark\7.JPG,brightness,25.25177099833776,gamma,0.5614437888864082,contrast,1.073205580078682,2,37_7_brightness25.0_gamma0.56_contrast1.1.jpg,11100,37,7,1.1,0.56,0,25.0,0
41,pictures\transformed\roomBright_figureDark\E.JPG,brightness,10.12110032119705,sharpness,0.2745491776770164,None,None,1,42_E_brightness10.0_sharpness0.27.jpg,12600,42,E,0,0,0.27,10.0,0
