trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S102_4_1,S102,4,1,8,unmatch,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_4_41_8_unmatch_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T15:31:47.515,1767853907.515531,0.0,0,0,2026-01-08T15:31:49.086,1.5711603164672852,8,3,b,1,Correct Rejection,正解(不一致),True,False,,0.0,299.0,0.0,110.0,209.0,8.880635421771178,8.880635421771178,100.0,109.0,269.0,278.0,5.506209999999999,4.8286,5.1674050000000005,5.13084,4.599900000000001,4.86537,5.1008000000000004,4.5954,4.84915,0.06817211838996322,0.04736362506730709,0.05845003439831018,0.07362777663765076,0.04829557221554904,0.06158894067718721
S102_4_2,S102,4,2,C,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_2_C_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:31:50.106,1767853910.1062558,2.5907247066497803,155,311,,,C,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_3,S102,4,3,T,filler,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_25_T_filler_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:31:52.704,1767853912.7040305,5.188499212265015,311,623,,,T,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_4,S102,4,4,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,,,,,,,M_4_3_4_match_4_night_sun_empty_ORIG.jpg,Match,2026-01-08T15:31:55.300,1767853915.300529,7.784997940063477,467,934,2026-01-08T15:31:56.662,1.362443447113037,4,4,t,1,Hit,正解(一致),True,False,,934.0,1233.0,0.0,1013.0,1080.0,4.053334842865844,4.053334842865844,1003.0,1012.0,1140.0,1149.0,6.23248,5.56714,5.8998099999999996,6.24232,5.5558499999999995,5.899085,6.2278,5.5176,5.873,-0.0015788257643828004,0.0020279712742989555,0.00012288531325571478,0.0007509049367185412,0.008898644546391929,0.004544214135709343
S102_4_5,S102,4,5,R,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,brightness,43.12,,,,,M_4_11_R_filler_3_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:31:57.887,1767853917.8874931,10.371962070465088,622,1245,,,R,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_6,S102,4,6,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_47_8_match_8_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-08T15:32:00.490,1767853920.4907806,12.975249528884888,779,1557,2026-01-08T15:32:01.956,1.465818166732788,8,8,t,1,Hit,正解(一致),True,False,,1557.0,1856.0,0.0,1636.0,1720.0,2.9281101679938906,2.9281101679938906,1626.0,1635.0,1780.0,1789.0,5.96552,5.42388,5.6947,4.831639999999998,4.283239999999999,4.55744,4.787599999999999,4.2574,4.523199999999999,0.19007228204749987,0.21029963789759368,0.19970498884928098,0.19745470637932658,0.21506375509782666,0.2057175970639368
S102_4_7,S102,4,7,I,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_4_30_I_filler_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T15:32:03.094,1767853923.0946038,15.579072713851929,935,1869,,,I,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_8,S102,4,8,G,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_42_G_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:32:05.691,1767853925.6915357,18.176004648208615,1091,2181,,,G,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_9,S102,4,9,1,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_4_43_1_unmatch_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-08T15:32:08.295,1767853928.2954564,20.77992534637451,1247,2494,2026-01-08T15:32:09.855,1.5598869323730469,1,8,b,1,Correct Rejection,正解(不一致),True,False,,2494.0,2793.0,0.0,2566.0,2665.0,4.020640594993823,4.020640594993823,2556.0,2565.0,2725.0,2734.0,4.85944,4.184759999999999,4.5221,4.39754,3.71768,4.05761,4.383,3.6649000000000003,4.0398499999999995,0.09505210476927382,0.11161452508626515,0.10271555250879008,0.09804421908697301,0.1242269568625199,0.10664293138143795
S102_4_10,S102,4,10,B,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,,,,,,,M_4_20_B_filler_6_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:32:10.897,1767853930.89755,23.38201880455017,1403,2806,,,B,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_11,S102,4,11,4,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,brightness,45.47,,,,,M_4_7_4_unmatch_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T15:32:13.503,1767853933.5032537,25.987722635269165,1559,3119,2026-01-08T15:32:15.457,1.9546144008636477,4,8,b,1,Correct Rejection,正解(不一致),True,False,,3119.0,3418.0,0.0,3227.0,3294.0,3.896010953664046,3.896010953664046,3217.0,3226.0,3354.0,3363.0,4.710169999999999,4.172020000000001,4.441095,4.52419,3.7715199999999998,4.147854999999999,4.5053,3.7491999999999996,4.13965,0.03948477443489279,0.09599666348675244,0.06602876092495226,0.04349524539453965,0.10134658990129505,0.06787627826020388
S102_4_12,S102,4,12,R,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_13_R_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T15:32:16.125,1767853936.125101,28.609570264816284,1717,3433,,,R,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_13,S102,4,13,I,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_18_I_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:32:18.717,1767853938.717487,31.201956033706665,1872,3744,,,I,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_14,S102,4,14,E,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_4_1_E_filler_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:32:21.303,1767853941.3030202,33.78748917579651,2027,4054,,,E,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_15,S102,4,15,8,match,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_4_19_8_match_8_night_sun_busy_ORIG.jpg,Match,2026-01-08T15:32:23.906,1767853943.9068432,36.39131212234497,2183,4367,2026-01-08T15:32:26.319,2.4125587940216064,8,8,t,1,Hit,正解(一致),True,True,no_diopter_onset,4367.0,4666.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
S102_4_16,S102,4,16,E,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_4_14_E_filler_7_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:32:26.494,1767853946.4947026,38.97917151451111,2339,4678,,,E,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_17,S102,4,17,C,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_34_C_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:32:29.082,1767853949.0828128,41.56728172302246,2494,4988,,,C,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_18,S102,4,18,6,match,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_38_6_match_6_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-08T15:32:31.677,1767853951.6779156,44.16238451004028,2650,5299,2026-01-08T15:32:33.092,1.4144282341003418,6,6,t,1,Hit,正解(一致),True,False,,5299.0,5598.0,0.0,5376.0,5466.0,3.4162487974878863,3.4162487974878863,5366.0,5375.0,5526.0,5535.0,5.46748,4.86792,5.167700000000001,4.60457,4.04688,4.325725,4.5642,3.9476,4.2559,0.15782590882819877,0.16866341271015137,0.16293031716237405,0.16520956638158724,0.18905816036418016,0.17644213092865318
S102_4_19,S102,4,19,U,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_4_21_U_filler_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T15:32:34.268,1767853954.268224,46.75269293785095,2805,5610,,,U,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_20,S102,4,20,B,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_4_5_B_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T15:32:36.856,1767853956.8565598,49.341028690338135,2960,5921,,,B,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_21,S102,4,21,5,match,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,,,,,,,M_4_36_5_match_5_night_sun_empty_ORIG.jpg,Match,2026-01-08T15:32:39.443,1767853959.4435456,51.92801451683045,3116,6231,2026-01-08T15:32:41.019,1.5759081840515137,5,5,t,1,Hit,正解(一致),True,False,,6231.0,6530.0,0.0,6330.0,6393.0,5.5986155752506175,5.5986155752506175,6320.0,6329.0,6453.0,6462.0,5.67442,5.197240000000001,5.43583,5.598039999999999,4.781359999999999,5.1897,5.5718000000000005,4.7562,5.1739999999999995,0.013460406526129603,0.08001939490960612,0.04527919379377206,0.018084667684097944,0.08486042591837224,0.048167437171508426
S102_4_22,S102,4,22,A,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_24_A_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T15:32:42.048,1767853962.0484216,54.5328905582428,3272,6544,,,A,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_23,S102,4,23,G,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,brightness,43.12,,,,,M_4_15_G_filler_9_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:32:44.666,1767853964.6664712,57.15094017982483,3429,6858,,,G,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_24,S102,4,24,A,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,,,,,,,M_4_17_A_filler_8_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:32:47.257,1767853967.2578273,59.74229621887207,3585,7169,,,A,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_25,S102,4,25,9,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_29_9_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T15:32:49.845,1767853969.8453069,62.3297758102417,3740,7480,2026-01-08T15:32:51.418,1.573408603668213,9,6,b,1,Correct Rejection,正解(不一致),True,False,,7480.0,7779.0,0.0,7566.0,7672.0,3.0686027710852612,3.0686027710852612,7556.0,7565.0,7732.0,7741.0,4.45614,3.4858199999999995,3.97098,4.24468,3.7599599999999995,4.00232,4.2236,3.6882000000000006,3.9559000000000006,0.0474536257837502,-0.07864433619636128,-0.007892258334214764,0.05218417733733684,-0.05805807528788094,0.003797551234203979
S102_4_26,S102,4,26,T,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_33_T_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:32:52.450,1767853972.4500504,64.93451929092407,3896,7792,,,T,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_4_27,S102,4,27,F,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_31_F_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:32:55.039,1767853975.0396311,67.52410006523132,4051,8103,,,F,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
