trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S12_3_1,S12,3,1,R,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_3_26_R_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-12T10:33:22.590,1768181602.590821,0.0,0,0,,,R,2,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_2,S12,3,2,5,unmatch,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_3_27_5_unmatch_3_day_rain_empty_ORIG.jpg,Mismatch,2026-01-12T10:33:25.189,1768181605.18912,2.598299026489258,156,312,2026-01-12T10:33:26.294,1.1053662300109863,5,3,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S12\3\M_3_27_5_unmatch_3_day_rain_empty_ORIG.jpg,M_3_27_5_unmatch_3_day_rain_empty_ORIG.jpg,True,False,,312.0,611.0,0.0,352.0,404.0,5.260565641762385,5.260565641762385,502.0,192.0,311.0,352.0,502.0,3.502785277777777,3.1925161904761907,3.3476507341269843,3.7018342478713335,3.3935040428886794,3.5476691453800067,2.6538,2.5321933333333333,2.6369999999999996,355.0,352.0,355.0,-0.05682591261198755,-0.06295593833230008,-0.059748888739787856,0.24237434225953666,0.20683461500139322,0.2122834162125672
S12_3_3,S12,3,3,D,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_3_29_D_filler_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-12T10:33:27.793,1768181607.7933097,5.202488422393799,312,624,,,D,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_4,S12,3,4,9,unmatch,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_3_44_9_unmatch_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-12T10:33:30.383,1768181610.3830822,7.792261123657227,468,935,2026-01-12T10:33:31.454,1.0713670253753662,9,7,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S12\3\M_3_44_9_unmatch_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,M_3_44_9_unmatch_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,True,False,,935.0,1234.0,0.0,968.0,981.0,6.557740774303937,6.557740774303937,1118.0,815.0,934.0,968.0,1118.0,3.0101066666666663,3.0463225000000005,3.0282145833333334,3.0032908388520974,3.108231125827815,3.0557609823399554,2.4054,2.5048,2.4635000000000002,1028.0,1022.0,1028.0,0.0022643143812962033,-0.020322413607821988,-0.009096580922049487,0.2008921057061099,0.1777626958406408,0.1864843351727468
S12_3_5,S12,3,5,C,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_3_45_C_filler_7_day_sun_empty_ORIG.jpg,Ignore,2026-01-12T10:33:32.986,1768181612.986319,10.395498037338257,624,1247,,,C,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_6,S12,3,6,R,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_3_48_R_filler_7_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-12T10:33:35.586,1768181615.5861127,12.995291709899902,780,1559,,,R,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_7,S12,3,7,0,match,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,36.09,,,,,M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Match,2026-01-12T10:33:38.178,1768181618.1786578,15.587836742401125,935,1871,2026-01-12T10:33:39.452,1.273723840713501,0,0,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S12\3\M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,True,False,,1871.0,2170.0,0.0,1902.0,1915.0,3.2780289539184664,3.2780289539184664,2052.0,1751.0,1870.0,1902.0,2052.0,2.7084758333333334,2.718484166666667,2.7134799999999997,2.465180573951435,2.4133417218543047,2.43926114790287,2.2436,2.1919999999999997,2.2367,1937.0,1967.0,1954.0,0.08982736947018422,0.11224727682946914,0.10105799640945562,0.17163743076902732,0.19366828511354842,0.1757079469905803
S12_3_8,S12,3,8,U,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,45.47,,,,,M_3_23_U_filler_9_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-12T10:33:40.782,1768181620.782498,18.19167685508728,1092,2183,,,U,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_9,S12,3,9,G,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_3_2_G_filler_3_day_sun_empty_ORIG.jpg,Ignore,2026-01-12T10:33:43.372,1768181623.3720062,20.781185150146484,1247,2494,,,G,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12_3_10,S12,3,10,F,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,brightness,35.62,,,,,M_3_21_F_filler_0_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-12T10:33:45.967,1768181625.967816,23.37699508666992,1403,2805,,,F,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
