trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min,BL_stim120_frame_start,BL_stim120_frame_end,BL_stim120_pupil_both,BL_stim120_change_rate_mean,BL_stim120_change_rate_min,BL_onset120_frame_start,BL_onset120_frame_end,BL_onset120_pupil_both,BL_onset120_change_rate_mean,BL_onset120_change_rate_min,BL_stim_to_onset_frame_start,BL_stim_to_onset_frame_end,BL_stim_to_onset_pupil_both,BL_stim_to_onset_change_rate_mean,BL_stim_to_onset_change_rate_min
S106_6_1,S106,6,1,6,unmatch,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_6_26_6_unmatch_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-09T20:43:35.651,1767959015.6512904,0.0,0,0,2026-01-09T20:43:37.158,1.506760835647583,6,5,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S106\6\M_6_26_6_unmatch_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,M_6_26_6_unmatch_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,True,True,baseline_window_before_emr_start,0.0,299.0,0.0,68.0,115.0,2.144797789240029,2.144797789240029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_2,S106,6,2,J,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_6_41_J_filler_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T20:43:38.296,1767959018.2965484,2.6452579498291016,159,317,,,J,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_3,S106,6,3,2,unmatch,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,,,,,,,M_6_22_2_unmatch_0_night_sun_empty_ORIG.jpg,Mismatch,2026-01-09T20:43:40.882,1767959020.8821847,5.230894327163696,314,628,2026-01-09T20:43:42.660,1.7787742614746094,2,0,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S106\6\M_6_22_2_unmatch_0_night_sun_empty_ORIG.jpg,M_6_22_2_unmatch_0_night_sun_empty_ORIG.jpg,True,False,,628.0,927.0,0.0,729.0,841.0,2.1962240446278374,2.1962240446278374,879.0,508.0,627.0,729.0,879.0,5.250213333333333,5.1111030555555566,5.180658194444444,4.98403642384106,4.716034216335541,4.850035320088301,4.755599999999999,4.468999999999999,4.6168,784.0,786.0,785.0,0.0506983035912712,0.0772961990642298,0.06381870062585704,0.09420823534789703,0.1256290566979701,0.1088391036971144,628.0,747.0,5.5373777777777775,0.12412778850810433,0.16624796333603556,609.0,728.0,5.536840694444445,0.12404282735554786,0.1661670879148818,628.0,728.0,5.571037458745875,0.12941972549936548,0.17128541421810659
S106_6_4,S106,6,4,D,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_6_11_D_filler_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-09T20:43:43.469,1767959023.4690642,7.817773818969727,469,938,,,D,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_5,S106,6,5,B,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_6_43_B_filler_4_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T20:43:46.058,1767959026.0584362,10.407145738601685,624,1249,,,B,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_6,S106,6,6,0,match,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,,,,,,,M_6_42_0_match_0_night_rain_empty_ORIG.jpg,Match,2026-01-09T20:43:48.647,1767959028.647441,12.996150493621826,780,1560,2026-01-09T20:43:50.111,1.4635627269744873,0,0,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S106\6\M_6_42_0_match_0_night_rain_empty_ORIG.jpg,M_6_42_0_match_0_night_rain_empty_ORIG.jpg,True,False,,1560.0,1859.0,0.0,1624.0,1712.0,2.1747211944771103,2.1747211944771103,1774.0,1440.0,1559.0,1624.0,1774.0,5.193859166666666,5.152460277777777,5.1731597222222225,4.413096688741721,3.9567589403973518,4.184927814569536,4.152,3.3348,3.7514,1721.0,1734.0,1721.0,0.150324152594616,0.2320641543880322,0.191030619721166,0.20059441991672525,0.35277521412774915,0.2748339116835698,1560.0,1679.0,4.965334722222222,0.1571710572018429,0.24448195139580217,1504.0,1623.0,5.264970833333334,0.20513751223955132,0.2874794336467519,1560.0,1623.0,5.202479947916666,0.19558982322548094,0.27892081515811545
S106_6_7,S106,6,7,L,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_6_19_L_filler_0_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T20:43:51.250,1767959031.2503767,15.599086284637451,936,1872,,,L,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_8,S106,6,8,I,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_6_10_I_filler_7_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T20:43:53.842,1767959033.8420172,18.19072675704956,1091,2183,,,I,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106_6_9,S106,6,9,0,match,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_6_12_0_match_0_night_rain_busy_ORIG.jpg,Match,2026-01-09T20:43:56.429,1767959036.4291425,20.777852058410645,1247,2493,2026-01-09T20:43:58.063,1.633908748626709,0,0,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S106\6\M_6_12_0_match_0_night_rain_busy_ORIG.jpg,M_6_12_0_match_0_night_rain_busy_ORIG.jpg,True,False,,2493.0,2792.0,0.0,2570.0,2643.0,2.136185106403637,2.136185106403637,2720.0,2373.0,2492.0,2570.0,2720.0,5.185315833333333,5.177735833333332,5.181525833333334,4.406140397350993,4.119889183222958,4.2630147902869755,4.1324,3.383,3.7577,2642.0,2642.0,2642.0,0.15026576220747861,0.20430680207749255,0.1772665181243475,0.2030572229688999,0.34662560839414513,0.27478890950879825,2493.0,2612.0,5.029068611111111,0.15232518783530477,0.2528039900474171,2450.0,2569.0,5.22435,0.18401049120235527,0.28073348837654455,2493.0,2569.0,5.2154058441558435,0.18261111068395108,0.2794999828803899
S106_6_10,S106,6,10,C,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_6_21_C_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T20:43:59.032,1767959039.0328906,23.38160014152527,1403,2806,,,C,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
