,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,0,1500.0,1631.0,2.846847544820694,4.0,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.9850180365685488,gamma,0.6220611173264438,equalization,10.2822765432379,0.0,5_7_sharpness0.99_gamma0.62_equalization10.0.jpg,5.0,7,0.0,0.62,0.99,0.0,10.0,2023-09-01,19:40:30.085679,t,14.629796981811523,2.038208246231079,13,1.786839986282355
1,1,2100.0,2334.0,3.385554776039013,6.0,pictures\transformed\roomBright_figureDark\E.JPG,brightness,0.5107264476747253,contrast,0.8971175621172319,None,None,2.0,7_E_brightness0.51_contrast0.9.jpg,7.0,E,0.9,0.0,0.0,0.51,0.0,2023-09-01,19:40:34.821566,f,19.365684032440186,1.7740931510925293,13,0.577390220121914
2,2,5100.0,5318.0,3.28526622239332,16.0,pictures\transformed\roomBright_figureDark\E.JPG,brightness,20.23252778307227,sharpness,0.4571056534064026,None,None,1.0,17_E_brightness20.0_sharpness0.46.jpg,17.0,E,0.0,0.0,0.46,20.0,0.0,2023-09-01,19:40:59.685881,f,44.22999858856201,1.6286988258361816,13,-0.08840713837476219
3,3,5700.0,5967.0,3.082817393393622,18.0,pictures\transformed\roomBright_figureDark\1.JPG,sharpness,0.6198592432672806,contrast,0.8097532727839475,None,None,2.0,19_1_sharpness0.62_contrast0.81.jpg,19.0,1,0.81,0.0,0.62,0.0,0.0,2023-09-01,19:41:05.047381,f,49.59149813652039,1.927528619766236,13,1.2800100064343338
4,4,6300.0,6560.0,3.2636480907525924,20.0,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8614970344158221,gamma,0.8298022635311901,None,None,1.0,21_C_contrast0.86_gamma0.83.jpg,21.0,C,0.86,0.83,0.0,0.0,0.0,2023-09-01,19:41:10.205915,f,54.75003290176392,2.165306568145752,13,2.3688553218255484
5,5,7200.0,7461.0,3.331541503191626,23.0,pictures\transformed\roomBright_figureDark\P.JPG,contrast,1.048948651113891,gamma,0.7633310921794212,brightness,2.717125212469553,1.0,24_P_contrast1.0_gamma0.76_brightness2.7.jpg,24.0,P,1.0,0.76,0.0,2.7,0.0,2023-09-01,19:41:17.491475,f,62.03342080116272,1.890043258666992,13,1.1083550648940266
6,6,8700.0,8982.0,3.2145675957149997,28.0,pictures\transformed\roomBright_figureDark\1.JPG,contrast,1.080234667324564,sharpness,0.4101661132151895,brightness,14.93206790154539,0.0,29_1_contrast1.1_sharpness0.41_brightness15.0.jpg,29.0,1,1.1,0.0,0.41,15.0,0.0,2023-09-01,19:41:29.834327,t,74.37844443321228,1.7853736877441406,13,0.6290466481965706
7,7,10500.0,10731.0,3.1569552591974506,34.0,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.384724330481174,contrast,1.016873664200387,gamma,0.6495990283428217,0.0,35_9_sharpness0.38_contrast1.0_gamma0.65.jpg,35.0,9,1.0,0.65,0.38,0.0,0.0,2023-09-01,19:41:44.915811,t,89.44447636604309,1.850524425506592,13,0.9273883408992989
8,0,2400.0,2545.0,2.799331595869514,7.0,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.125890088552812,sharpness,0.233031303825717,brightness,28.30639995485875,0.0,8_8_contrast1.1_sharpness0.23_brightness28.0.jpg,8.0,8,1.1,0.0,0.23,28.0,0.0,2023-09-01,19:43:29.676221,f,22.04726529121399,1.959475994110108,13,1.4263051070962893
9,1,4200.0,4429.0,3.0066820921248825,13.0,pictures\transformed\roomBright_figureDark\7.JPG,gamma,0.8580230090864509,contrast,1.081867727611331,equalization,5.973948795660943,2.0,14_7_gamma0.86_contrast1.1_equalization6.0.jpg,14.0,7,1.1,0.86,0.0,0.0,6.0,2023-09-01,19:43:44.296600,f,36.66552376747131,1.575881004333496,13,-0.3302732908262775
10,2,6000.0,6223.0,3.256075687561004,19.0,pictures\transformed\roomBright_figureDark\Q.JPG,sharpness,0.1718742676995115,gamma,1.069448778935978,equalization,24.02809434832349,2.0,20_Q_sharpness0.17_gamma1.1_equalization24.0.jpg,20.0,Q,0.0,1.1,0.17,0.0,24.0,2023-09-01,19:43:59.463148,f,51.8341920375824,1.692657709121704,13,0.20447675148007202
11,3,8400.0,8625.0,3.0633257010262827,27.0,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.3696546024647976,contrast,0.8474848601024675,equalization,15.40003144198001,2.0,28_S_sharpness0.37_contrast0.85_equalization15.0.jpg,28.0,S,0.85,0.0,0.37,0.0,15.0,2023-09-01,19:44:19.359147,f,71.73019123077393,1.6454944610595703,13,-0.011495680198593091
12,4,9600.0,9825.0,3.4543987095656665,31.0,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.2604313032770349,brightness,19.24654162619107,gamma,0.8833372429402995,1.0,32_T_sharpness0.26_brightness19.0_gamma0.88.jpg,32.0,T,0.0,0.88,0.26,19.0,0.0,2023-09-01,19:44:29.392058,f,81.76310205459595,1.675276279449463,13,0.1248827924842844
13,0,3300.0,3536.0,2.590301344150961,10.0,pictures\transformed\roomBright_figureDark\7.JPG,brightness,22.88971704414859,sharpness,0.1542089084721889,None,None,2.0,11_7_brightness23.0_sharpness0.15.jpg,11.0,7,0.0,0.0,0.15,23.0,0.0,2023-09-01,20:17:36.270540,f,29.05413722991944,1.444441556930542,13,-0.9321677370424927
14,1,4200.0,4328.0,2.6204123036657045,13.0,pictures\transformed\roomBright_figureDark\E.JPG,sharpness,0.0410367720935015,brightness,17.95546242092811,gamma,0.8288541396295006,2.0,14_E_sharpness0.041_brightness18.0_gamma0.83.jpg,14.0,E,0.0,0.83,0.041,18.0,0.0,2023-09-01,20:17:43.770085,f,36.55368185043335,1.46510910987854,13,-0.8375257891184176
