,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,0,1200,1450,2.9074654456680364,3,pictures\transformed\roomBright_figureDark\I.JPG,contrast,1.104308854880895,brightness,17.57032227104707,gamma,1.076865849251167,1,4_I_contrast1.1_brightness18.0_gamma1.1.jpg,4,I,1.1,1.1,0.0,18.0,0.0,2023-08-25,14:28:57.496310,f,11.898300409317017,1.7517859935760498,5,2.749945812176179
1,1,2400,2649,3.114234686849882,7,pictures\transformed\roomBright_figureDark\E.JPG,contrast,0.9386717600207422,brightness,18.21176255838652,sharpness,0.6738369529870116,1,8_E_contrast0.94_brightness18.0_sharpness0.67.jpg,8,E,0.94,0.0,0.67,18.0,0.0,2023-08-25,14:29:07.224996,f,21.62698650360108,1.4372026920318604,5,0.8319007434591627
2,2,4500,4738,3.1547514878244387,14,pictures\transformed\roomBright_figureDark\C.JPG,gamma,0.815165551794824,sharpness,0.2878282445698434,None,None,1,15_C_gamma0.82_sharpness0.29.jpg,15,C,0.0,0.82,0.29,0.0,0.0,2023-08-25,14:29:24.893910,f,39.29590129852295,1.5628061294555664,5,1.5977171506933678
3,3,8100,8318,3.1660780948083453,26,pictures\transformed\roomBright_figureDark\T.JPG,contrast,1.077573224435598,gamma,0.93904886970965,equalization,15.54418031866394,2,27_T_contrast1.1_gamma0.94_equalization16.0.jpg,27,T,1.1,0.94,0.0,0.0,16.0,2023-08-25,14:29:54.710588,f,69.11257934570312,1.4661459922790527,5,1.0083708677124845
4,4,8400,8665,3.155069998601152,27,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.14086588567241,brightness,3.366666345689931,gamma,0.7470953098421167,2,28_8_contrast1.1_brightness3.4_gamma0.75.jpg,28,8,1.1,0.75,0.0,3.4,0.0,2023-08-25,14:29:57.433386,f,71.83537745475769,1.646864414215088,5,2.1102287105135997
5,5,9300,9599,3.1444051189777418,30,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.3865512825526074,brightness,26.70023161579323,gamma,0.9362703228698819,0,31_7_sharpness0.39_brightness27.0_gamma0.94.jpg,31,7,0.0,0.94,0.39,27.0,0.0,2023-08-25,14:30:04.924838,t,79.31920266151428,1.608961820602417,5,1.879132900871089
6,6,13800,14016,3.1381293571683964,45,pictures\transformed\roomBright_figureDark\2.JPG,contrast,0.8563176798005921,sharpness,0.0338513576642435,None,None,0,46_2_contrast0.86_sharpness0.034.jpg,46,2,0.86,0.0,0.034,0.0,0.0,2023-08-25,14:30:42.298427,t,116.70041728019714,1.4850871562957764,5,1.1238569919272934
7,0,6300,6476,3.139084890049863,20,pictures\transformed\roomBright_figureDark\7.JPG,contrast,1.058886673213949,equalization,29.73196895651553,None,None,0,21_7_contrast1.1_equalization30.0.jpg,21,7,1.1,0.0,0.0,0.0,30.0,2023-08-25,14:32:31.689716,t,54.27604913711548,1.5871806144714355,5,1.7463307629153675
8,1,9900,10145,3.157341250846696,32,pictures\transformed\roomBright_figureDark\E.JPG,sharpness,0.2756344270642069,gamma,0.5162831704588353,equalization,10.0779384313245,2,33_E_sharpness0.28_gamma0.52_equalization10.0.jpg,33,E,0.0,0.52,0.28,0.0,10.0,2023-08-25,14:33:01.487198,f,84.07353138923645,1.3623507022857666,5,0.37552086216408187
9,2,10200,10448,3.018374243866361,33,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.0146187207885853,contrast,0.8674909343914083,equalization,19.02456658213569,1,34_T_sharpness0.015_contrast0.87_equalization19.0.jpg,34,T,0.87,0.0,0.015,0.0,19.0,2023-08-25,14:33:04.182368,f,86.7687017917633,1.582850217819214,5,1.719927912212196
10,3,11100,11325,3.1655168474895694,36,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.7219503316593661,contrast,1.030230832078073,equalization,30.23521225761602,0,37_3_gamma0.72_contrast1.0_equalization30.0.jpg,37,3,1.0,0.72,0.0,0.0,30.0,2023-08-25,14:33:11.603859,t,94.19019293785097,1.4558846950531006,5,0.9458067378102735
11,4,12000,12258,3.115457172213561,39,pictures\transformed\roomBright_figureDark\2.JPG,contrast,1.193691745173272,gamma,0.984594076125185,None,None,0,40_2_contrast1.2_gamma0.98.jpg,40,2,1.2,0.98,0.0,0.0,0.0,2023-08-25,14:33:18.972024,t,101.55835723876952,1.3756330013275146,5,0.4565043347552708
12,5,12300,12562,3.078560125027042,40,pictures\transformed\roomBright_figureDark\8.JPG,gamma,0.9992419295374696,brightness,6.40729379455189,None,None,0,41_8_gamma1.0_brightness6.4.jpg,41,8,0.0,1.0,0.0,6.4,0.0,2023-08-25,14:33:21.560000,t,104.14633321762084,1.448500633239746,5,0.9007853928161662
13,6,13200,13398,2.9561818868913488,43,pictures\transformed\roomBright_figureDark\9.JPG,gamma,0.7293488341158167,equalization,26.44323502247387,None,None,0,44_9_gamma0.73_equalization26.0.jpg,44,9,0.0,0.73,0.0,0.0,26.0,2023-08-25,14:33:28.833883,t,111.41418623924255,1.2790677547454834,5,-0.132263391017009
14,0,2400,2604,3.331801645565041,7,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.6835544960748711,equalization,21.86748111133943,None,None,1,8_S_sharpness0.68_equalization22.0.jpg,8,S,0.0,0.0,0.68,0.0,22.0,2023-08-25,15:26:15.475973,f,21.283758640289307,1.079376220703125,5,-1.349802148650905
15,1,2700,2943,3.262090204565931,8,pictures\transformed\roomBright_figureDark\7.JPG,contrast,1.14925831931234,equalization,21.31843964675693,None,None,0,9_7_contrast1.1_equalization21.0.jpg,9,7,1.1,0.0,0.0,0.0,21.0,2023-08-25,15:26:18.276277,t,24.099570751190186,1.3640861511230469,5,0.3861020629716795
16,2,3600,3827,3.2724878010559078,11,pictures\transformed\roomBright_figureDark\P.JPG,contrast,0.940046293502496,gamma,0.7898953153317456,None,None,2,12_P_contrast0.94_gamma0.79.jpg,12,P,0.94,0.79,0.0,0.0,0.0,2023-08-25,15:26:25.610249,f,31.43354296684265,1.2267534732818604,5,-0.451228666962151
17,3,4200,4403,3.282197621371548,13,pictures\transformed\roomBright_figureDark\0.JPG,gamma,0.6504110843843228,contrast,1.020212569022411,equalization,24.54467276231376,0,14_0_gamma0.65_contrast1.0_equalization25.0.jpg,14,0,1.0,0.65,0.0,0.0,25.0,2023-08-25,15:26:30.617280,t,36.4405734539032,1.214277267456055,5,-0.5272973106028663
18,4,5700,5887,3.118179807286772,18,pictures\transformed\roomBright_figureDark\P.JPG,contrast,0.9441235876875236,gamma,1.025592983365523,None,None,1,19_P_contrast0.94_gamma1.0.jpg,19,P,0.94,1.0,0.0,0.0,0.0,2023-08-25,15:26:43.101825,f,48.92511868476868,1.204437255859375,5,-0.5872928209382392
19,5,6900,7106,3.1672840810994605,22,pictures\transformed\roomBright_figureDark\7.JPG,brightness,28.60104937150087,gamma,0.9759486530786378,sharpness,0.9950621066000095,2,23_7_brightness29.0_gamma0.98_sharpness1.0.jpg,23,7,0.0,0.98,1.0,29.0,0.0,2023-08-25,15:26:53.061432,f,58.88472557067871,1.181997776031494,5,-0.724108517820982
20,6,7800,8013,3.1979439495080517,25,pictures\transformed\roomBright_figureDark\Q.JPG,sharpness,0.8919540070910567,contrast,0.9565588753034058,equalization,28.80017951046268,2,26_Q_sharpness0.89_contrast0.96_equalization29.0.jpg,26,Q,0.96,0.0,0.89,0.0,29.0,2023-08-25,15:27:00.499780,f,66.323073387146,1.1272423267364502,5,-1.0579578321050418
21,7,9600,9839,3.332478938252468,31,pictures\transformed\roomBright_figureDark\I.JPG,brightness,29.13616555208361,gamma,0.6358818128397628,contrast,1.080917923554763,1,32_I_brightness29.0_gamma0.64_contrast1.1.jpg,32,I,1.1,0.64,0.0,29.0,0.0,2023-08-25,15:27:15.619369,t,81.4426622390747,1.235278844833374,5,-0.3992486451901938
22,8,10500,10713,3.068473772182388,34,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.914146305121944,sharpness,0.5839543188179994,None,None,1,35_I_gamma0.91_sharpness0.58.jpg,35,I,0.0,0.91,0.58,0.0,0.0,2023-08-25,15:27:23.066395,f,88.88968920707703,1.2097816467285156,5,-0.554707548606448
