番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
11218,403341,303586205,,,,,,574.091,458.737,-9944.350,2094.034,16950.965,,Both,420.019,559.136,-369.392,-13.091,450.000,-0.546125,0.066514,0.835059,-33.500,-54.000,-63.600,3.683,232.250,82.547,29.172,24.625,134.500,Auto,198.375,104.719,1590,10,320,240,0.000,,Pupil,560.698,620.886,-273.156,-55.333,450.000,-0.512644,-0.002228,0.858598,33.500,-54.000,-63.600,3.276,206.453,105.484,25.953,18.906,157.813,Auto,,,10,10,320,240,0.000
11219,403342,303586955,,,,,,574.106,459.833,-9950.848,2067.229,16962.698,,Both,422.764,558.681,-367.514,-12.779,450.000,-0.543958,0.067130,0.836423,-33.500,-54.000,-63.600,3.666,232.172,82.516,29.047,24.703,133.984,Auto,198.406,104.750,1590,10,320,240,1.000,,Pupil,560.791,621.469,-273.092,-55.731,450.000,-0.512565,-0.002895,0.858643,33.500,-54.000,-63.600,3.282,206.453,105.516,26.000,18.781,158.469,Auto,,,10,10,320,240,1.000
11220,403343,303587705,,,,,,573.321,459.990,-9961.898,2061.277,16947.088,,Both,420.168,559.947,-369.290,-13.646,450.000,-0.546041,0.065622,0.835184,-33.500,-54.000,-63.600,3.758,232.328,82.625,29.766,25.078,137.250,Auto,198.469,104.750,1590,10,320,240,0.000,,Pupil,559.770,621.344,-273.791,-55.646,450.000,-0.513426,-0.002751,0.858130,33.500,-54.000,-63.600,3.296,206.516,105.516,26.109,18.391,157.938,Auto,,,10,10,320,240,0.000
11221,403344,303588455,,,,,,572.835,459.034,-9967.600,2084.468,16935.493,,Both,418.658,559.393,-370.323,-13.266,450.000,-0.547196,0.066176,0.834384,-33.500,-54.000,-63.600,3.753,232.406,82.594,29.734,25.188,137.406,Auto,198.484,104.750,1590,10,320,240,1.000,,Pupil,559.010,621.353,-274.311,-55.652,450.000,-0.514065,-0.002759,0.857747,33.500,-54.000,-63.600,3.263,206.578,105.516,25.844,18.531,158.281,Auto,,,10,10,320,240,1.000
11222,403345,303589205,,,,,,574.568,456.783,-9928.582,2143.627,16945.044,,Both,418.386,558.207,-370.509,-12.455,450.000,-0.547360,0.067476,0.834173,-33.500,-54.000,-63.600,3.749,232.438,82.484,29.703,25.453,137.109,Auto,198.484,104.734,1590,10,320,240,0.000,,Pupil,561.126,620.847,-272.863,-55.306,450.000,-0.512283,-0.002183,0.858814,33.500,-54.000,-63.600,3.269,206.422,105.469,25.891,18.531,156.984,Auto,,,10,10,320,240,0.000
11223,403346,303589955,,,,,,574.722,457.809,-9931.197,2118.611,16956.297,,Both,420.415,558.253,-369.121,-12.486,450.000,-0.545780,0.067508,0.835205,-33.500,-54.000,-63.600,3.695,232.328,82.453,29.266,24.641,134.672,Auto,198.453,104.703,1590,10,320,240,1.000,,Pupil,561.478,620.457,-272.622,-55.039,450.000,-0.511987,-0.001738,0.858991,33.500,-54.000,-63.600,3.275,206.406,105.453,25.938,18.797,157.984,Auto,,,10,10,320,240,1.000
11224,403347,303590705,,,,,,574.111,459.244,-9946.624,2081.560,16955.716,,Both,420.937,559.166,-368.764,-13.111,450.000,-0.545409,0.066518,0.835527,-33.500,-54.000,-63.600,3.662,232.250,82.516,29.000,24.359,134.625,Auto,198.422,104.688,1590,10,320,240,0.000,,Pupil,560.794,620.721,-273.090,-55.220,450.000,-0.512563,-0.002039,0.858647,33.500,-54.000,-63.600,3.317,206.453,105.469,26.281,18.531,158.109,Auto,,,10,10,320,240,0.000
11225,403348,303591455,,,,,,574.126,458.610,-9943.410,2097.306,16950.922,,Both,419.365,559.436,-369.839,-13.296,450.000,-0.546647,0.066156,0.834746,-33.500,-54.000,-63.600,3.726,232.313,82.500,29.516,24.984,134.641,Auto,198.406,104.656,1590,10,320,240,1.000,,Pupil,560.890,618.967,-273.025,-54.020,450.000,-0.512484,-0.000033,0.858697,33.500,-54.000,-63.600,3.284,206.438,105.344,26.016,18.938,156.922,Auto,,,10,10,320,240,1.000
11226,403349,303592205,,,,,,574.251,460.047,-9941.979,2060.640,16953.971,,Both,420.694,560.407,-368.931,-13.960,450.000,-0.545649,0.065133,0.835479,-33.500,-54.000,-63.600,3.681,232.234,82.563,29.156,24.703,134.203,Auto,198.391,104.641,1590,10,320,240,0.000,,Pupil,560.815,623.837,-273.076,-57.352,450.000,-0.512539,-0.005604,0.858645,33.500,-54.000,-63.600,3.284,206.453,105.688,26.016,18.156,157.734,Auto,,,10,10,320,240,0.000
11227,403350,303592955,,,,,,575.090,457.614,-9922.214,2123.739,16957.132,,Both,420.023,558.562,-369.390,-12.698,450.000,-0.546099,0.067150,0.835025,-33.500,-54.000,-63.600,3.722,232.234,82.391,29.484,25.203,133.375,Auto,198.359,104.625,1590,10,320,240,1.000,,Pupil,561.919,620.838,-272.321,-55.300,450.000,-0.511614,-0.002174,0.859213,33.500,-54.000,-63.600,3.311,206.375,105.469,26.219,18.359,157.828,Auto,,,10,10,320,240,1.000
11228,403351,303593705,,,,,,575.759,458.314,-9910.556,2106.896,16966.726,,Both,419.817,560.074,-369.531,-13.732,450.000,-0.546320,0.065468,0.835014,-33.500,-54.000,-63.600,3.691,232.219,82.500,29.234,24.828,132.609,Auto,198.344,104.609,1590,10,320,240,0.000,,Pupil,563.103,618.178,-271.511,-53.480,450.000,-0.510614,0.000870,0.859810,33.500,-54.000,-63.600,3.228,206.297,105.266,25.578,18.359,155.484,Auto,,,10,10,320,240,0.000
11229,403352,303594455,,,,,,575.815,457.337,-9903.488,2130.884,16957.090,,Both,418.398,559.857,-370.501,-13.584,450.000,-0.547418,0.065652,0.834280,-33.500,-54.000,-63.600,3.696,232.203,82.469,29.281,24.953,133.281,Auto,198.266,104.594,1590,10,320,240,1.000,,Pupil,562.876,620.681,-271.666,-55.193,450.000,-0.510805,-0.001996,0.859694,33.500,-54.000,-63.600,3.275,206.313,105.453,25.938,18.688,156.672,Auto,,,10,10,320,240,1.000
11230,403353,303595205,,,,,,576.475,457.343,-9893.068,2132.154,16968.382,,Both,420.266,559.168,-369.223,-13.113,450.000,-0.545934,0.066488,0.835186,-33.500,-54.000,-63.600,3.770,232.078,82.375,29.859,25.516,133.609,Auto,198.219,104.547,1590,10,320,240,0.000,,Pupil,563.698,621.516,-271.104,-55.764,450.000,-0.510108,-0.002954,0.860105,33.500,-54.000,-63.600,3.408,206.250,105.516,27.000,19.344,158.234,Auto,,,10,10,320,240,0.000
