Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
6,pictures\transformed\roomDark_figureBright\9.JPG,brightness,23.19117337411424,gamma,0.9404810301549253,sharpness,0.742671802230331,0,7_9_brightness23.191_gamma0.94_sharpness0.743.jpg,2100,7,9,0,0.94,0.743,23.191,0
14,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.016158362613471,sharpness,0.7603324669115442,equalization,19.46023457853578,0,15_9_contrast1.016_sharpness0.76_equalization19.46.jpg,4500,15,9,1.016,0,0.76,0,19.46
16,pictures\transformed\roomDark_figureBright\3.JPG,brightness,18.58355205412329,contrast,0.971688018015172,gamma,0.9762982893441813,0,17_3_brightness18.584_contrast0.972_gamma0.976.jpg,5100,17,3,0.972,0.976,0,18.584,0
19,pictures\transformed\roomDark_figureBright\9.JPG,brightness,10.71506061018748,contrast,1.151875563521956,sharpness,0.1903407975224736,0,20_9_brightness10.715_contrast1.152_sharpness0.19.jpg,6000,20,9,1.152,0,0.19,10.715,0
21,pictures\transformed\roomDark_figureBright\E.JPG,contrast,0.9554094475338403,gamma,0.8467756086432456,sharpness,0.235622994305633,2,22_E_contrast0.955_gamma0.847_sharpness0.236.jpg,6600,22,E,0.955,0.847,0.236,0,0
29,pictures\transformed\roomDark_figureBright\2.JPG,gamma,1.006079358980467,sharpness,0.9330890890871805,equalization,22.4257034613882,0,30_2_gamma1.006_sharpness0.933_equalization22.426.jpg,9000,30,2,0,1.006,0.933,0,22.426
32,pictures\transformed\roomDark_figureBright\P.JPG,brightness,22.07212734250791,contrast,1.080614192957044,sharpness,0.6283150207158699,1,33_P_brightness22.072_contrast1.081_sharpness0.628.jpg,9900,33,P,1.081,0,0.628,22.072,0
37,pictures\transformed\roomDark_figureBright\B.JPG,gamma,0.572797753306927,sharpness,0.1431145365416645,equalization,30.97353663966688,1,38_B_gamma0.573_sharpness0.143_equalization30.974.jpg,11400,38,B,0,0.573,0.143,0,30.974
39,pictures\transformed\roomDark_figureBright\P.JPG,gamma,0.9276143109555657,sharpness,0.8141674618946083,equalization,4.055497384162581,1,40_P_gamma0.928_sharpness0.814_equalization4.055.jpg,12000,40,P,0,0.928,0.814,0,4.055
41,pictures\transformed\roomDark_figureBright\0.JPG,brightness,9.622125705518739,gamma,0.5530534288754274,sharpness,0.3314378339145337,0,42_0_brightness9.622_gamma0.553_sharpness0.331.jpg,12600,42,0,0,0.553,0.331,9.622,0
42,pictures\transformed\roomDark_figureBright\2.JPG,brightness,27.54596003143527,contrast,0.9059184868770503,sharpness,0.6913409507958522,0,43_2_brightness27.546_contrast0.906_sharpness0.691.jpg,12900,43,2,0.906,0,0.691,27.546,0
43,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.9054230855624595,gamma,0.5343894203420565,equalization,7.752168551841303,0,44_3_contrast0.905_gamma0.534_equalization7.752.jpg,13200,44,3,0.905,0.534,0,0,7.752
47,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.019826395876148,sharpness,0.8194430245559391,equalization,13.31207952544664,2,48_P_contrast1.02_sharpness0.819_equalization13.312.jpg,14400,48,P,1.02,0,0.819,0,13.312
