Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
3,pictures\transformed\roomDark_figureBright\I.JPG,gamma,0.7788605300798395,sharpness,0.2331750479295353,equalization,20.05095889097531,2,4_I_gamma0.779_sharpness0.233_equalization20.051.jpg,1200,4,I,0,0.779,0.233,0,20.051
4,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.076595008249129,gamma,0.7695215586861692,equalization,13.05080067984036,2,5_S_contrast1.077_gamma0.77_equalization13.051.jpg,1500,5,S,1.077,0.77,0,0,13.051
5,pictures\transformed\roomDark_figureBright\T.JPG,gamma,0.9061449697584748,sharpness,0.1228158860391995,equalization,14.15951573913354,1,6_T_gamma0.906_sharpness0.123_equalization14.16.jpg,1800,6,T,0,0.906,0.123,0,14.16
7,pictures\transformed\roomDark_figureBright\9.JPG,brightness,12.48606631994062,contrast,1.014853328833677,gamma,0.6896652344988287,2,8_9_brightness12.486_contrast1.015_gamma0.69.jpg,2400,8,9,1.015,0.69,0,12.486,0
13,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.8666953181402959,sharpness,0.08315878498111504,equalization,26.47222327112929,0,14_7_gamma0.867_sharpness0.083_equalization26.472.jpg,4200,14,7,0,0.867,0.083,0,26.472
15,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.051939012548938,gamma,0.5813267800340367,equalization,11.01947967132841,1,16_E_contrast1.052_gamma0.581_equalization11.019.jpg,4800,16,E,1.052,0.581,0,0,11.019
18,pictures\transformed\roomDark_figureBright\0.JPG,contrast,0.8446001763294896,sharpness,0.7690697910814834,equalization,11.49545107469467,2,19_0_contrast0.845_sharpness0.769_equalization11.495.jpg,5700,19,0,0.845,0,0.769,0,11.495
19,pictures\transformed\roomDark_figureBright\9.JPG,gamma,0.7129757627077881,sharpness,0.314548955988796,equalization,12.46348560167029,2,20_9_gamma0.713_sharpness0.315_equalization12.463.jpg,6000,20,9,0,0.713,0.315,0,12.463
25,pictures\transformed\roomDark_figureBright\2.JPG,contrast,0.9721146652581049,gamma,0.7473358008919753,sharpness,0.809725540972849,0,26_2_contrast0.972_gamma0.747_sharpness0.81.jpg,7800,26,2,0.972,0.747,0.81,0,0
31,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.125002818054729,gamma,0.5389236642374657,sharpness,0.1031468894168054,0,32_0_contrast1.125_gamma0.539_sharpness0.103.jpg,9600,32,0,1.125,0.539,0.103,0,0
36,pictures\transformed\roomDark_figureBright\B.JPG,gamma,0.7970073890785125,sharpness,0.3988030856568701,equalization,10.11156752334944,2,37_B_gamma0.797_sharpness0.399_equalization10.112.jpg,11100,37,B,0,0.797,0.399,0,10.112
