Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
3,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.01391809352664,sharpness,0.3200202447212355,equalization,24.59937114706116,0,4_3_contrast1.014_sharpness0.32_equalization24.599.jpg,1200,4,3,1.014,0,0.32,0,24.599
8,pictures\transformed\roomDark_figureBright\9.JPG,brightness,18.90647443130603,contrast,1.147685739138777,sharpness,0.4394817801610225,0,9_9_brightness18.906_contrast1.148_sharpness0.439.jpg,2700,9,9,1.148,0,0.439,18.906,0
12,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.5077534810062005,sharpness,0.4675359805183966,equalization,23.58174818437858,2,13_S_gamma0.508_sharpness0.468_equalization23.582.jpg,3900,13,S,0,0.508,0.468,0,23.582
15,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9899581944888999,gamma,1.054550643892662,sharpness,0.7077099185465163,1,16_P_contrast0.99_gamma1.055_sharpness0.708.jpg,4800,16,P,0.99,1.055,0.708,0,0
19,pictures\transformed\roomDark_figureBright\I.JPG,brightness,15.15981918029206,contrast,1.011687255990808,gamma,0.8028504934993946,1,20_I_brightness15.16_contrast1.012_gamma0.803.jpg,6000,20,I,1.012,0.803,0,15.16,0
25,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8564109926286877,gamma,0.6838122596593241,sharpness,0.5371114575759472,2,26_T_contrast0.856_gamma0.684_sharpness0.537.jpg,7800,26,T,0.856,0.684,0.537,0,0
27,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.125786953413186,gamma,0.5023647242316921,equalization,22.39612719162262,0,28_1_contrast1.126_gamma0.502_equalization22.396.jpg,8400,28,1,1.126,0.502,0,0,22.396
29,pictures\transformed\roomDark_figureBright\2.JPG,contrast,0.9038047928829666,sharpness,0.5685116446349312,equalization,5.631214964641461,0,30_2_contrast0.904_sharpness0.569_equalization5.631.jpg,9000,30,2,0.904,0,0.569,0,5.631
30,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.025395940791292,gamma,0.8072632825797829,equalization,26.12433141827557,1,31_C_contrast1.025_gamma0.807_equalization26.124.jpg,9300,31,C,1.025,0.807,0,0,26.124
35,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.095854505894599,sharpness,0.005498190578269929,equalization,6.682370669381756,2,36_3_contrast1.096_sharpness0.005_equalization6.682.jpg,10800,36,3,1.096,0,0.005,0,6.682
41,pictures\transformed\roomDark_figureBright\2.JPG,brightness,1.310619916370889,contrast,1.094927831738534,gamma,0.9991951779823309,2,42_2_brightness1.311_contrast1.095_gamma0.999.jpg,12600,42,2,1.095,0.999,0,1.311,0
45,pictures\transformed\roomDark_figureBright\2.JPG,brightness,28.59607312175736,gamma,0.7901146907647951,sharpness,0.2370881687692307,2,46_2_brightness28.596_gamma0.79_sharpness0.237.jpg,13800,46,2,0,0.79,0.237,28.596,0
