Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomBright_figureDark\E.JPG,gamma,1.093870821662925,contrast,0.8880232436359085,equalization,22.41825395479768,1,1_E_gamma1.1_contrast0.89_equalization22.0.jpg,300,1,E,0.89,1.1,0,0,22.0
2,pictures\transformed\roomBright_figureDark\P.JPG,contrast,1.032566142777222,gamma,1.077882097616581,equalization,22.89884822485785,1,3_P_contrast1.0_gamma1.1_equalization23.0.jpg,900,3,P,1.0,1.1,0,0,23.0
6,pictures\transformed\roomBright_figureDark\S.JPG,contrast,0.9551180216728383,gamma,0.5658845000325702,equalization,5.837327297020629,1,7_S_contrast0.96_gamma0.57_equalization5.8.jpg,2100,7,S,0.96,0.57,0,0,5.8
8,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.7453140978547795,brightness,20.12507763684836,contrast,0.944287072569546,0,9_3_gamma0.75_brightness20.0_contrast0.94.jpg,2700,9,3,0.94,0.75,0,20.0,0
11,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8616116968066398,sharpness,0.5849293466947806,equalization,31.79962859353985,2,12_C_contrast0.86_sharpness0.58_equalization32.0.jpg,3600,12,C,0.86,0,0.58,0,32.0
12,pictures\transformed\roomBright_figureDark\S.JPG,brightness,6.864987648073308,gamma,1.009228060370017,sharpness,0.9993867140701694,2,13_S_brightness6.9_gamma1.0_sharpness1.0.jpg,3900,13,S,0,1.0,1.0,6.9,0
17,pictures\transformed\roomBright_figureDark\T.JPG,gamma,0.8475856001814608,brightness,6.870915508949377,sharpness,0.8104967539888077,1,18_T_gamma0.85_brightness6.9_sharpness0.81.jpg,5400,18,T,0,0.85,0.81,6.9,0
18,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.071970514832757,sharpness,0.1603156114934079,equalization,25.35601844983049,0,19_8_contrast1.1_sharpness0.16_equalization25.0.jpg,5700,19,8,1.1,0,0.16,0,25.0
22,pictures\transformed\roomBright_figureDark\I.JPG,brightness,24.47846363744112,gamma,1.001891289553432,sharpness,0.7628583439111567,2,23_I_brightness24.0_gamma1.0_sharpness0.76.jpg,6900,23,I,0,1.0,0.76,24.0,0
28,pictures\transformed\roomBright_figureDark\2.JPG,sharpness,0.6511491633530013,gamma,0.7071845057227509,equalization,30.5959017807275,0,29_2_sharpness0.65_gamma0.71_equalization31.0.jpg,8700,29,2,0,0.71,0.65,0,31.0
30,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.08301148528780167,contrast,0.8442743269794578,brightness,21.2232449793322,0,31_9_sharpness0.083_contrast0.84_brightness21.0.jpg,9300,31,9,0.84,0,0.083,21.0,0
33,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.1219543698986889,contrast,1.191714213113929,equalization,29.83415392888451,1,34_T_sharpness0.12_contrast1.2_equalization30.0.jpg,10200,34,T,1.2,0,0.12,0,30.0
42,pictures\transformed\roomBright_figureDark\7.JPG,gamma,1.007658067111072,sharpness,0.6965037667285457,equalization,5.038711570639617,0,43_7_gamma1.0_sharpness0.7_equalization5.0.jpg,12900,43,7,0,1.0,0.7,0,5.0
