trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S114_7_1,S114,7,1,0,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_27_0_unmatch_3_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-12T14:58:49.691,1768197529.6918266,0.0,0,0,2026-01-12T14:58:50.876,1.184317111968994,0,3,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S114\7\M_7_27_0_unmatch_3_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,M_7_27_0_unmatch_3_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,0,5.663,5.606,5.6345,19719.949,0.05071007029480654,5.6635,5.643999999999999,5.65375,,0.0,5.250777115013022,40.0
S114_7_2,S114,7,2,I,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,,,,,,,M_7_41_I_filler_3_night_sun_empty_ORIG.jpg,Ignore,2026-01-12T14:58:52.283,1768197532.2833374,2.591510772705078,155,311,,,I,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,311,4.074,4.312,4.193,12518.879,0.07987935661012459,4.058,4.3024000000000004,4.1802,,0.0,1.7276076066932045,354.0
S114_7_3,S114,7,3,E,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_36_E_filler_6_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-12T14:58:54.888,1768197534.8880858,5.196259260177612,312,624,,,E,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,624,4.463,4.833,4.648,19789.186,0.050532649498569567,4.5324,4.8446,4.6884999999999994,,0.0,,
S114_7_4,S114,7,4,7,unmatch,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,Mismatch,2026-01-12T14:58:57.476,1768197537.476378,7.784551382064819,467,934,2026-01-12T14:58:58.510,1.034073829650879,7,3,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S114\7\M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,934,4.223,4.667,4.445,6279.828,0.1592400301409529,4.2652,4.633000000000001,4.4491000000000005,5373.736199999999,0.0,1.8910772669027014,987.0
S114_7_5,S114,7,5,J,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_7_9_J_filler_7_night_sun_empty_ORIG.jpg,Ignore,2026-01-12T14:59:00.080,1768197540.0804262,10.388599634170532,623,1247,,,J,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1247,4.257,4.573,4.415,19800.941,0.050502650353839246,4.271199999999999,4.5582,4.4147,,0.0,,
S114_7_6,S114,7,6,L,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_7_5_L_filler_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-12T14:59:02.686,1768197542.6861384,12.994311809539797,780,1559,,,L,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1559,4.127,4.284,4.2055,13020.447,0.07680227875433156,4.0842,4.2972,4.1907,5105.506846153847,0.0,1.7974527511234069,1665.0
S114_7_7,S114,7,7,0,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_7_29_0_unmatch_5_night_sun_busy_ORIG.jpg,Mismatch,2026-01-12T14:59:05.281,1768197545.2817342,15.5899076461792,935,1871,2026-01-12T14:59:06.131,0.8495500087738037,0,5,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S114\7\M_7_29_0_unmatch_5_night_sun_busy_ORIG.jpg,M_7_29_0_unmatch_5_night_sun_busy_ORIG.jpg,1871,4.179,4.54,4.359500000000001,19803.069,0.050497223435418015,4.2222,4.5356000000000005,4.3789,4512.815027027027,0.0,1.976493616007001,1913.0
S114_7_8,S114,7,8,T,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_7_45_T_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-12T14:59:07.890,1768197547.8907144,18.198887825012207,1092,2184,,,T,1,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2184,4.338,4.525,4.4315,12142.668,0.08235422396461799,4.3586,4.4994,4.429,5734.33151923077,0.0,,
S114_7_9,S114,7,9,5,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_6_5_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-12T14:59:10.504,1768197550.5046017,20.812775135040283,1249,2498,2026-01-12T14:59:11.406,0.9019808769226074,5,4,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S114\7\M_7_6_5_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,M_7_6_5_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,2498,4.041,4.358,4.1995000000000005,17477.711,0.057215730366522256,4.0526,4.35,4.2013,,0.0,7.927763777273934,2535.0
S114_7_10,S114,7,10,C,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_7_13_C_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-12T14:59:13.107,1768197553.1079438,23.416117191314697,1405,2810,,,C,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2810,3.088,3.537,3.3125,1128.916,0.8858054983718895,3.098,3.4985999999999997,3.2983,1073.2278,0.0,,
