,day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,2023-09-02,18:19:31.388885,f,1.5876317024230957,1.4927527904510498,1_E_gamma1.1_contrast0.89_equalization22.0.jpg,1,1,E,0.89,1.1,0.0,0.0,22.0,300,135,4.098732981549292,0,pictures\transformed\roomBright_figureDark\E.JPG,gamma,1.093870821662925,contrast,0.8880232436359085,equalization,22.41825395479768,1,1_E_gamma1.1_contrast0.89_equalization22.0.jpg,1,E,0.89,1.1,0.0,0.0,22.0
1,2023-09-02,18:19:38.723154,f,8.922893285751343,1.333425998687744,4_E_sharpness0.29_gamma0.64_equalization11.0.jpg,4,4,E,0.0,0.64,0.29,0.0,11.0,900,1058,3.544153828706012,2,pictures\transformed\roomBright_figureDark\P.JPG,contrast,1.032566142777222,gamma,1.077882097616581,equalization,22.89884822485785,1,3_P_contrast1.0_gamma1.1_equalization23.0.jpg,3,P,1.0,1.1,0.0,0.0,23.0
2,2023-09-02,18:19:48.631805,f,18.831544637680054,1.145152568817139,8_B_gamma1.0_sharpness0.29_equalization7.4.jpg,4,8,B,0.0,1.0,0.29,0.0,7.4,2100,2206,3.314567548637163,6,pictures\transformed\roomBright_figureDark\S.JPG,contrast,0.9551180216728384,gamma,0.5658845000325702,equalization,5.837327297020629,1,7_S_contrast0.96_gamma0.57_equalization5.8.jpg,7,S,0.96,0.57,0.0,0.0,5.8
3,2023-09-02,18:19:53.772662,t,23.9724018573761,1.3764605522155762,10_C_brightness9.0_gamma0.67_sharpness0.38.jpg,4,10,C,0.0,0.67,0.38,9.0,0.0,2700,2815,3.692865519893199,8,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.7453140978547795,brightness,20.12507763684836,contrast,0.944287072569546,0,9_3_gamma0.75_brightness20.0_contrast0.94.jpg,9,3,0.94,0.75,0.0,20.0,0.0
4,2023-09-02,18:20:01.018084,f,31.21782350540161,1.0333199501037598,13_S_brightness6.9_gamma1.0_sharpness1.0.jpg,2,13,S,0.0,1.0,1.0,6.9,0.0,3600,3708,3.4988688316861074,11,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8616116968066398,sharpness,0.5849293466947806,equalization,31.79962859353985,2,12_C_contrast0.86_sharpness0.58_equalization32.0.jpg,12,C,0.86,0.0,0.58,0.0,32.0
5,2023-09-02,18:20:03.652056,f,33.85179615020752,1.228180170059204,14_J_contrast0.99_brightness20.0_sharpness0.78.jpg,4,14,J,0.99,0.0,0.78,20.0,0.0,3900,4009,3.4492457309141646,12,pictures\transformed\roomBright_figureDark\S.JPG,brightness,6.864987648073308,gamma,1.009228060370017,sharpness,0.9993867140701694,2,13_S_brightness6.9_gamma1.0_sharpness1.0.jpg,13,S,0.0,1.0,1.0,6.9,0.0
6,2023-09-02,18:20:16.098620,f,46.298359870910645,1.1302142143249512,19_8_contrast1.1_sharpness0.16_equalization25.0.jpg,0,19,8,1.1,0.0,0.16,0.0,25.0,5400,5509,3.515420339067966,17,pictures\transformed\roomBright_figureDark\T.JPG,gamma,0.8475856001814608,brightness,6.870915508949377,sharpness,0.8104967539888077,1,18_T_gamma0.85_brightness6.9_sharpness0.81.jpg,18,T,0.0,0.85,0.81,6.9,0.0
7,2023-09-02,18:20:18.576715,t,48.77645492553711,1.0986878871917725,20_I_contrast1.1_sharpness0.52_brightness18.0.jpg,4,20,I,1.1,0.0,0.52,18.0,0.0,5700,5810,3.6653308945373664,18,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.071970514832757,sharpness,0.1603156114934079,equalization,25.35601844983049,0,19_8_contrast1.1_sharpness0.16_equalization25.0.jpg,19,8,1.1,0.0,0.16,0.0,25.0
8,2023-09-02,18:20:28.533525,f,58.7332649230957,1.0831472873687744,24_B_contrast0.89_sharpness0.16_equalization9.4.jpg,4,24,B,0.89,0.0,0.16,0.0,9.4,6900,7013,3.65010117267821,22,pictures\transformed\roomBright_figureDark\I.JPG,brightness,24.47846363744112,gamma,1.001891289553432,sharpness,0.7628583439111567,2,23_I_brightness24.0_gamma1.0_sharpness0.76.jpg,23,I,0.0,1.0,0.76,24.0,0.0
9,2023-09-02,18:20:43.614306,t,73.81404566764832,1.0683574676513672,30_J_sharpness0.68_gamma0.87_equalization17.0.jpg,4,30,J,0.0,0.87,0.68,0.0,17.0,8700,8811,3.798030349393693,28,pictures\transformed\roomBright_figureDark\2.JPG,sharpness,0.6511491633530013,gamma,0.7071845057227509,equalization,30.5959017807275,0,29_2_sharpness0.65_gamma0.71_equalization31.0.jpg,29,2,0.0,0.71,0.65,0.0,31.0
