,day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,2023-09-02,17:27:58.271253,f,13.703535556793211,1.0357892513275146,6_3_brightness20.0_sharpness0.18_gamma0.61.jpg,2,6,3,0.0,0.61,0.18,20.0,0.0,1500.0,1660.0,2.5674838738334387,4.0,pictures\transformed\roomBright_figureDark\B.JPG,contrast,0.9427023948841472,gamma,0.7415130650659343,equalization,8.118758285171367,2.0,5_B_contrast0.94_gamma0.74_equalization8.1.jpg,5.0,B,0.94,0.74,0.0,0.0,8.1
1,2023-09-02,17:28:00.983696,f,16.43066096305847,1.2961642742156982,7_J_gamma0.64_sharpness0.59_equalization24.0.jpg,4,7,J,0.0,0.64,0.59,0.0,24.0,1800.0,1976.0,4.2092235825747855,5.0,pictures\transformed\roomBright_figureDark\3.JPG,brightness,19.84509817237247,sharpness,0.1771713361401861,gamma,0.6099125624116561,2.0,6_3_brightness20.0_sharpness0.18_gamma0.61.jpg,6.0,3,0.0,0.61,0.18,20.0,0.0
2,2023-09-02,17:28:08.228264,f,23.67522883415222,0.9856531620025636,10_3_gamma0.8_sharpness0.66_equalization27.0.jpg,4,10,3,0.0,0.8,0.66,0.0,27.0,2700.0,2804.0,2.885949458127201,8.0,pictures\transformed\roomBright_figureDark\E.JPG,contrast,1.006781469645659,sharpness,0.973378273449996,gamma,1.034378818006767,1.0,9_E_contrast1.0_sharpness0.97_gamma1.0.jpg,9.0,E,1.0,1.0,0.97,0.0,0.0
3,2023-09-02,17:28:31.023841,t,46.47080612182617,1.3180427551269531,19_Q_brightness27.0_contrast0.82_gamma0.57.jpg,4,19,Q,0.82,0.57,0.0,27.0,0.0,5400.0,5522.0,2.656804893948914,17.0,pictures\transformed\roomBright_figureDark\8.JPG,sharpness,0.6798876346723581,brightness,27.28006846370462,gamma,1.029543502195873,0.0,18_8_sharpness0.68_brightness27.0_gamma1.0.jpg,18.0,8,0.0,1.0,0.68,27.0,0.0
4,2023-09-02,17:28:40.869441,f,56.31640553474426,1.129260778427124,23_2_brightness9.9_contrast1.1_sharpness0.95.jpg,4,23,2,1.1,0.0,0.95,9.9,0.0,6600.0,6760.0,2.3712467779109496,21.0,pictures\transformed\roomBright_figureDark\S.JPG,brightness,18.4569827604529,gamma,0.8138018188336634,sharpness,0.0725115885990074,2.0,22_S_brightness18.0_gamma0.81_sharpness0.073.jpg,22.0,S,0.0,0.81,0.073,18.0,0.0
5,2023-09-02,17:28:48.331073,t,63.77803826332092,1.0744869709014893,26_E_gamma0.56_sharpness0.82_equalization8.9.jpg,4,26,E,0.0,0.56,0.82,0.0,8.9,7500.0,7608.0,2.4485424559641094,24.0,pictures\transformed\roomBright_figureDark\P.JPG,sharpness,0.3304156435836156,contrast,0.8697483847870713,brightness,21.57583329584312,1.0,25_P_sharpness0.33_contrast0.87_brightness22.0.jpg,25.0,P,0.87,0.0,0.33,22.0,0.0
6,2023-09-02,17:28:48.802683,f,64.24964809417725,1.5460968017578125,26_E_gamma0.56_sharpness0.82_equalization8.9.jpg,4,26,E,0.0,0.56,0.82,0.0,8.9,9000.0,9104.0,1.781045626120534,29.0,pictures\transformed\roomBright_figureDark\8.JPG,sharpness,0.277808806456123,gamma,1.006043300766372,equalization,4.395054362912841,2.0,30_8_sharpness0.28_gamma1.0_equalization4.4.jpg,30.0,8,0.0,1.0,0.28,0.0,4.4
7,2023-09-02,17:29:00.807955,f,76.24270987510681,1.0754761695861816,31_S_sharpness0.14_contrast0.93_brightness21.0.jpg,1,31,S,0.93,0.0,0.14,21.0,0.0,9300.0,9455.0,2.2153623694069897,30.0,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.1396634618436559,contrast,0.9292828929605946,brightness,20.90961744149528,1.0,31_S_sharpness0.14_contrast0.93_brightness21.0.jpg,31.0,S,0.93,0.0,0.14,21.0,0.0
8,2023-09-02,17:29:03.424425,f,78.87034893035889,1.1896865367889404,32_C_sharpness0.39_gamma1.1_equalization9.1.jpg,4,32,C,0.0,1.1,0.39,0.0,9.1,13200.0,13306.0,2.3246755411810254,43.0,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.601089411199039,contrast,0.9159373351245906,equalization,29.41241450120229,2.0,44_T_sharpness0.6_contrast0.92_equalization29.0.jpg,44.0,T,0.92,0.0,0.6,0.0,29.0
9,2023-09-02,17:29:35.728290,f,111.1752552986145,1.0843164920806885,45_9_gamma0.89_brightness18.0_contrast1.1.jpg,4,45,9,1.1,0.89,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,
