,day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,2023-09-02,18:30:25.908555,f,1.807107925415039,1.66412353515625,1_S_gamma0.67_contrast0.86_equalization25.0.jpg,1,1,S,0.86,0.67,0.0,0.0,25.0,300.0,195.0,4.779401192745936,0.0,pictures\transformed\roomBright_figureDark\S.JPG,gamma,0.6654338173690724,contrast,0.862012904094399,equalization,24.94362252769645,1.0,1_S_gamma0.67_contrast0.86_equalization25.0.jpg,1.0,S,0.86,0.67,0.0,0.0,25.0
1,2023-09-02,18:30:35.615318,f,11.529463052749634,1.335118055343628,5_2_sharpness0.65_gamma0.74_brightness6.4.jpg,4,5,2,0.0,0.74,0.65,6.4,0.0,1200.0,1312.0,3.621202404465634,3.0,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.9808804025833366,sharpness,0.6613237374754519,equalization,7.628063717653516,1.0,4_I_gamma0.98_sharpness0.66_equalization7.6.jpg,4.0,I,0.0,0.98,0.66,0.0,7.6
2,2023-09-02,18:30:43.091486,t,18.992599725723267,1.381755828857422,8_T_contrast1.1_brightness21.0_sharpness0.75.jpg,4,8,T,1.1,0.0,0.75,21.0,0.0,2100.0,2267.0,3.231981386738896,6.0,pictures\transformed\roomBright_figureDark\9.JPG,contrast,0.8486213893941933,brightness,1.70836174480781,sharpness,0.1523316755144845,0.0,7_9_contrast0.85_brightness1.7_sharpness0.15.jpg,7.0,9,0.85,0.0,0.15,1.7,0.0
3,2023-09-02,18:30:53.046688,f,28.960832595825195,1.3004682064056396,12_B_sharpness0.15_contrast0.92_equalization4.1.jpg,4,12,B,0.92,0.0,0.15,0.0,4.1,3300.0,3422.0,3.693615262532387,10.0,pictures\transformed\roomBright_figureDark\C.JPG,sharpness,0.6134620808870312,gamma,0.8025342499464537,equalization,9.203623281185152,1.0,11_C_sharpness0.61_gamma0.8_equalization9.2.jpg,11.0,C,0.0,0.8,0.61,0.0,9.2
4,2023-09-02,18:30:57.766236,t,33.67885065078735,0.9830880165100098,14_7_contrast0.91_sharpness0.87_equalization15.0.jpg,0,14,7,0.91,0.0,0.87,0.0,15.0,3900.0,4016.0,3.5166620450067048,12.0,pictures\transformed\roomBright_figureDark\8.JPG,sharpness,0.9932656690083014,gamma,0.9042033283600358,equalization,20.29397542672986,0.0,13_8_sharpness0.99_gamma0.9_equalization20.0.jpg,13.0,8,0.0,0.9,0.99,0.0,20.0
5,2023-09-02,18:31:00.416740,f,36.33088517189026,1.2242136001586914,15_1_sharpness0.93_brightness1.4_contrast0.96.jpg,4,15,1,0.96,0.0,0.93,1.4,0.0,4200.0,4367.0,3.1509490662622897,13.0,pictures\transformed\roomBright_figureDark\7.JPG,contrast,0.9145760627583044,sharpness,0.8670449041177499,equalization,14.82454512283137,0.0,14_7_contrast0.91_sharpness0.87_equalization15.0.jpg,14.0,7,0.91,0.0,0.87,0.0,15.0
6,2023-09-02,18:31:00.854307,t,36.75279927253723,1.646127700805664,15_1_sharpness0.93_brightness1.4_contrast0.96.jpg,4,15,1,0.96,0.0,0.93,1.4,0.0,6900.0,7013.0,3.92994205621108,22.0,pictures\transformed\roomBright_figureDark\B.JPG,gamma,0.5045404314841727,contrast,0.8891538600918804,equalization,5.081761691099327,1.0,23_B_gamma0.5_contrast0.89_equalization5.1.jpg,23.0,B,0.89,0.5,0.0,0.0,5.1
7,2023-09-02,18:31:22.947030,f,58.85914778709412,1.1588382720947266,24_8_brightness19.0_contrast1.1_sharpness0.25.jpg,2,24,8,1.1,0.0,0.25,19.0,0.0,7200.0,7317.0,3.887875463578978,23.0,pictures\transformed\roomBright_figureDark\8.JPG,brightness,18.57409949876435,contrast,1.070028588706058,sharpness,0.2506168511468825,2.0,24_8_brightness19.0_contrast1.1_sharpness0.25.jpg,24.0,8,1.1,0.0,0.25,19.0,0.0
8,2023-09-02,18:31:25.721010,f,61.631550550460815,1.4856057167053225,25_Q_contrast1.1_gamma0.97_brightness16.0.jpg,4,25,Q,1.1,0.97,0.0,16.0,0.0,9000.0,9117.0,4.182867606145094,29.0,pictures\transformed\roomBright_figureDark\2.JPG,brightness,0.3453975125270936,gamma,0.7793678057183493,sharpness,0.6531685961527723,0.0,30_2_brightness0.35_gamma0.78_sharpness0.65.jpg,30.0,2,0.0,0.78,0.65,0.35,0.0
9,2023-09-02,18:31:40.331709,t,76.245854139328,1.048426866531372,31_Q_brightness19.0_sharpness0.55_gamma0.83.jpg,4,31,Q,0.0,0.83,0.55,19.0,0.0,9600.0,9737.0,4.542862519965839,31.0,pictures\transformed\roomBright_figureDark\7.JPG,gamma,0.8916433160616142,contrast,1.182755875835394,brightness,5.846573566275027,0.0,32_7_gamma0.89_contrast1.2_brightness5.8.jpg,32.0,7,1.2,0.89,0.0,5.8,0.0
10,2023-09-02,18:31:45.773589,t,81.68590807914734,1.5053212642669678,33_8_gamma0.5_contrast0.86_sharpness0.64.jpg,0,33,8,0.86,0.5,0.64,0.0,0.0,9900.0,10068.0,3.8266475137753466,32.0,pictures\transformed\roomBright_figureDark\8.JPG,gamma,0.5023531018039352,contrast,0.8554424680806785,sharpness,0.6441755493984397,0.0,33_8_gamma0.5_contrast0.86_sharpness0.64.jpg,33.0,8,0.86,0.5,0.64,0.0,0.0
11,2023-09-02,18:31:48.109843,t,84.02398753166199,1.3648107051849363,34_9_contrast0.95_brightness9.2_gamma0.73.jpg,2,34,9,0.95,0.73,0.0,9.2,0.0,10200.0,10337.0,2.908664323450964,33.0,pictures\transformed\roomBright_figureDark\9.JPG,contrast,0.9489995232825384,brightness,9.18623945782536,gamma,0.7336675969726878,2.0,34_9_contrast0.95_brightness9.2_gamma0.73.jpg,34.0,9,0.95,0.73,0.0,9.2,0.0
12,2023-09-02,18:31:50.710948,f,86.62509322166443,1.4552645683288574,35_Q_contrast0.96_gamma0.8_equalization26.0.jpg,4,35,Q,0.96,0.8,0.0,0.0,26.0,12600.0,12719.0,4.17426479539769,41.0,pictures\transformed\roomBright_figureDark\8.JPG,contrast,0.9538625622613316,sharpness,0.256779882410194,gamma,0.7144656912105286,2.0,42_8_contrast0.95_sharpness0.26_gamma0.71.jpg,42.0,8,0.95,0.71,0.26,0.0,0.0
13,2023-09-02,18:32:10.625432,f,106.53957724571228,1.3680648803710938,43_1_sharpness0.14_contrast0.98_equalization13.0.jpg,4,43,1,0.98,0.0,0.14,0.0,13.0,,,,,,,,,,,,,,,,,,,,
