番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
12445,27806,22043707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.000,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.000
12446,27807,22044457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,0.000,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,0.000
12447,27808,22045207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.000,,Pupil,1031.318,1251.886,48.787,-486.990,450.000,0.029443,-0.644278,0.764224,29.000,-54.000,-63.600,1.746,222.109,194.234,13.828,10.969,72.063,Auto,,,10,10,320,240,1.000
12448,27809,22045957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,0.000,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,0.000
12449,27810,22046707,,,,,,,,,,,,Pupil,974.270,827.996,9.762,-197.013,450.000,0.072514,-0.267541,0.960814,-29.000,-54.000,-63.600,5.110,147.844,93.609,40.484,19.578,88.031,Auto,,,1590,10,320,240,1.000,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.000
12450,27811,22047457,,,,,,1009.122,675.400,1440.888,-3971.638,19295.425,,Pupil,967.821,789.664,5.350,-170.791,450.000,0.065078,-0.221266,0.973040,-29.000,-54.000,-63.600,5.514,148.828,90.391,43.672,22.547,94.453,Auto,,,1590,10,320,240,0.000,,Pupil,1093.177,842.495,91.104,-206.932,450.000,0.115121,-0.283484,0.952042,29.000,-54.000,-63.600,4.855,210.141,169.063,38.453,18.297,87.172,Auto,,,10,10,320,240,0.000
12451,27812,22048207,,,,,,1009.032,653.892,1451.642,-3371.870,19475.149,,Pupil,967.618,764.876,5.211,-153.834,450.000,0.065248,-0.190403,0.979535,-29.000,-54.000,-63.600,5.740,149.016,88.203,45.469,25.641,95.203,Auto,,,1590,10,320,240,1.000,,Pupil,1086.398,802.960,86.467,-179.887,450.000,0.108037,-0.236666,0.965566,29.000,-54.000,-63.600,5.483,210.172,165.875,43.438,20.328,86.656,Auto,,,10,10,320,240,1.000
12452,27813,22048957,,,,,,1025.458,666.046,1930.355,-3717.086,19398.953,,Both,978.236,803.905,12.475,-180.533,450.000,0.078169,-0.238480,0.967996,-29.000,-54.000,-63.600,6.116,148.969,84.844,48.453,33.078,96.859,Auto,149.000,87.531,1590,10,320,240,0.000,,Pupil,1086.730,780.835,86.694,-164.752,450.000,0.109152,-0.209533,0.971690,29.000,-54.000,-63.600,5.743,209.734,164.000,45.484,25.641,88.453,Auto,,,10,10,320,240,0.000
12453,27814,22049707,,,,,,1020.786,631.092,1814.633,-2719.364,19637.652,,Both,977.588,748.427,12.032,-142.582,450.000,0.078485,-0.169439,0.982411,-29.000,-54.000,-63.600,6.144,148.844,82.719,48.672,38.453,99.313,Auto,148.750,87.922,1590,10,320,240,1.000,,Pupil,1082.526,742.276,83.818,-138.373,450.000,0.104742,-0.161214,0.981346,29.000,-54.000,-63.600,5.762,209.516,160.703,45.641,31.922,88.875,Auto,,,10,10,320,240,1.000
12454,27815,22050457,,,,,,1018.921,611.716,1767.625,-2151.485,19734.442,,Both,976.229,723.346,11.102,-125.424,450.000,0.077106,-0.137330,0.987520,-29.000,-54.000,-63.600,6.153,148.844,81.813,48.734,40.750,96.000,Auto,148.625,88.188,1590,10,320,240,0.000,,Pupil,1080.423,719.726,82.380,-122.948,450.000,0.102466,-0.132350,0.985893,29.000,-54.000,-63.600,5.860,209.359,158.719,46.422,36.906,90.984,Auto,,,10,10,320,240,0.000
