trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S110_0_1,S110,0,1,F,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_0_31_F_filler_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T13:32:13.070,1768105933.0700626,0.0,0,0,,,F,2,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,0,6.345,6.691,6.518,19936.993,0.05015801530351142,6.370833333333334,6.6625000000000005,6.5166666666666675,19935.952749999997,0.050160568541382004,0.050160568541382004,1.0
S110_0_2,S110,0,2,6,match,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_22_6_match_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-11T13:32:15.668,1768105935.6680076,2.597944974899292,156,312,2026-01-11T13:32:16.618,0.9507474899291992,6,6,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_22_6_match_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,M_0_22_6_match_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,312,4.471,4.578,4.5245,10935.432,0.09144586148951409,4.4828,4.587000000000001,4.5349,11307.2488,0.08763753819723509,0.08763753819723509,313.0
S110_0_3,S110,0,3,Q,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,,,,,,,M_0_39_Q_filler_9_night_rain_empty_ORIG.jpg,Ignore,2026-01-11T13:32:18.257,1768105938.2572336,5.18717098236084,311,622,,,Q,9,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,622,5.059,5.398,5.2285,11145.053,0.08972590798805533,5.0908,5.3981,5.2444500000000005,11455.006599999999,0.08419146257015973,0.08419146257015973,623.0
S110_0_4,S110,0,4,7,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_0_37_7_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-11T13:32:20.846,1768105940.8461282,7.7760655879974365,467,933,2026-01-11T13:32:21.709,0.8638010025024414,7,6,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_37_7_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,M_0_37_7_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,933,5.401,5.509,5.455,11565.688,0.0864626470989015,5.3777,5.4998000000000005,5.438750000000001,11056.1288,0.09044351727136363,0.09044351727136363,934.0
S110_0_5,S110,0,5,G,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_0_18_G_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-11T13:32:23.451,1768105943.4518044,10.381741762161257,623,1246,,,G,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1246,5.401,5.547,5.474,13482.917,0.074167926717935,5.401400000000001,5.547,5.4742,13344.5209,0.07503185880348852,0.07503185880348852,1247.0
S110_0_6,S110,0,6,E,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_0_25_E_filler_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T13:32:26.037,1768105946.0379145,12.967851877212524,778,1556,,,E,6,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1556,5.741,5.793,5.7669999999999995,19912.765,0.0502190429104145,5.7325,5.794600000000001,5.76355,19914.398500000003,0.050215494091837495,0.050226712537705956,1565.0
S110_0_7,S110,0,7,5,match,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_0_24_5_match_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-11T13:32:28.642,1768105948.642043,15.571980476379396,934,1869,2026-01-11T13:32:29.507,0.8658678531646729,5,5,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_24_5_match_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,M_0_24_5_match_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,1869,5.626,5.874,5.75,19163.51,0.05218250727554608,5.6506,5.8788,5.7646999999999995,17622.378999999997,0.05716853620335004,0.06640752914718004,1874.0
S110_0_8,S110,0,8,P,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,,,,,,,M_0_32_P_filler_1_night_rain_empty_ORIG.jpg,Ignore,2026-01-11T13:32:31.245,1768105951.2457385,18.17567586898804,1091,2181,,,P,1,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2181,5.539,5.746,5.6425,19904.159,0.050240756215824044,5.5542,5.7456000000000005,5.649900000000001,19904.104199999998,0.050242056189691665,0.05024599697638461,2187.0
S110_0_9,S110,0,9,2,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_0_19_2_unmatch_5_night_sun_busy_ORIG.jpg,Mismatch,2026-01-11T13:32:33.846,1768105953.8465474,20.776484727859497,1247,2493,2026-01-11T13:32:34.732,0.8862431049346924,2,5,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_19_2_unmatch_5_night_sun_busy_ORIG.jpg,M_0_19_2_unmatch_5_night_sun_busy_ORIG.jpg,2493,5.278,5.619,5.448499999999999,13114.919,0.07624904126361741,5.3038,5.6142,5.459,12490.442000000001,0.0802435261832141,0.08069808555828042,2500.0
S110_0_10,S110,0,10,U,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_8_U_filler_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-11T13:32:36.446,1768105956.4464717,23.37640905380249,1403,2805,,,U,1,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2805,5.653,5.864,5.7585,19910.696,0.05022426137187771,5.6415999999999995,5.8515999999999995,5.746599999999999,19910.5208,0.05022510570970666,0.05022510570970666,2806.0
S110_0_11,S110,0,11,I,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_0_3_I_filler_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-11T13:32:39.049,1768105959.0496287,25.97956609725952,1559,3118,,,I,6,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,3118,5.669,5.744,5.7065,19904.758,0.050239244305306296,5.6666,5.8018,5.7341999999999995,19905.2386,0.050238022525974736,0.050238022525974736,3119.0
S110_0_12,S110,0,12,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_0_33_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-11T13:32:41.651,1768105961.6517503,28.581687688827515,1715,3430,2026-01-11T13:32:42.419,0.7682197093963623,3,3,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_33_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,M_0_33_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,3430,5.806,5.931,5.8685,19909.893,0.05022628700214511,5.7506,5.944999999999999,5.847799999999999,19908.3742,0.05022989987573515,0.05022989987573515,3431.0
S110_0_13,S110,0,13,J,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,,,,,,,M_0_38_J_filler_9_night_sun_busy_ORIG.jpg,Ignore,2026-01-11T13:32:44.241,1768105964.2419071,31.171844482421875,1870,3741,,,J,9,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,3741,5.624,5.907,5.765499999999999,19889.033,0.0502789652971062,5.6264,5.916200000000001,5.7713,19887.9775,0.05028226534294968,0.050283066364673425,3745.0
S110_0_14,S110,0,14,9,match,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_0_6_9_match_9_night_rain_busy_ORIG.jpg,Match,2026-01-11T13:32:46.847,1768105966.847451,33.77738833427429,2027,4053,2026-01-11T13:32:47.735,0.8882110118865967,9,9,b,0,Miss,ミス(見逃し),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_6_9_match_9_night_rain_busy_ORIG.jpg,M_0_6_9_match_9_night_rain_busy_ORIG.jpg,4053,5.068,5.166,5.117,10720.238,0.09328151110077967,5.1351,5.1448,5.139950000000001,10951.3125,0.0913141913910144,0.0913141913910144,4054.0
S110_0_15,S110,0,15,B,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_1_B_filler_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-11T13:32:49.450,1768105969.4503045,36.38024187088013,2183,4366,,,B,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,4366,5.554,5.699,5.6265,12838.103,0.07789312798004504,5.5622,5.695399999999999,5.6288,12973.0618,0.07680818761096417,0.07680818761096417,4367.0
S110_0_16,S110,0,16,L,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_17_L_filler_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-11T13:32:52.054,1768105972.0541067,38.98404407501221,2339,4678,,,L,8,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,4678,5.798,5.932,5.865,19908.041,0.050230959439956945,5.798,5.870500000000001,5.834250000000001,19910.5766,0.05022413181898311,0.050224163298844514,4680.0
S110_0_17,S110,0,17,U,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,brightness,45.47,,,,,M_0_27_U_filler_6_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-11T13:32:54.645,1768105974.6450794,41.57501673698425,2495,4989,,,U,6,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,4989,5.847,5.815,5.831,19905.482,0.05023741700904304,5.824199999999999,5.8908000000000005,5.8575,19904.7862,0.05023842992845044,0.050241937156414285,4996.0
S110_0_18,S110,0,18,E,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,,,,,,,M_0_28_E_filler_4_night_sun_empty_ORIG.jpg,Ignore,2026-01-11T13:32:57.249,1768105977.2490623,44.17899966239929,2651,5301,,,E,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,5301,3.72,3.753,3.7365000000000004,5459.43,0.18316930522050837,3.7332,3.7946,3.7639,5362.474800000001,0.18798875269589338,0.18943787906561732,5304.0
S110_0_19,S110,0,19,3,unmatch,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_0_15_3_unmatch_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-11T13:32:59.838,1768105979.8384993,46.76843667030335,2806,5612,2026-01-11T13:33:00.679,0.8410115242004395,3,9,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_15_3_unmatch_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,M_0_15_3_unmatch_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,5612,3.255,3.172,3.2135,1169.633,0.8549690372963142,3.1557,3.2399999999999998,3.19785,1277.7812000000001,0.7804456763714501,0.7804456763714501,5613.0
S110_0_20,S110,0,20,R,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_14_R_filler_2_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-11T13:33:02.437,1768105982.437065,49.36700224876404,2962,5924,,,R,2,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,5924,4.791,4.996,4.8935,10355.35,0.09656844046797065,4.789,4.890866666666666,4.839933333333333,10235.2654,0.0987387162257185,0.10180979667805792,5930.0
S110_0_21,S110,0,21,7,unmatch,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_0_4_7_unmatch_0_night_rain_busy_ORIG.jpg,Mismatch,2026-01-11T13:33:05.037,1768105985.0375755,51.96751284599304,3118,6236,2026-01-11T13:33:05.950,0.9129095077514648,7,0,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S110\0\M_0_4_7_unmatch_0_night_rain_busy_ORIG.jpg,M_0_4_7_unmatch_0_night_rain_busy_ORIG.jpg,6236,4.864,5.079,4.9715,9819.922,0.10183380275321942,4.896800000000001,5.0596000000000005,4.978200000000001,9684.105399999999,0.10327320276701216,0.10327320276701216,6237.0
S110_0_22,S110,0,22,F,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_0_21_F_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-11T13:33:07.625,1768105987.6254056,54.55534291267395,3273,6547,,,F,0,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,6547,4.757,5.021,4.888999999999999,9416.707,0.10619423541584122,4.696,4.9716000000000005,4.8338,9407.2664,0.11529379455610447,0.15457172031350605,6553.0
S110_0_23,S110,0,23,U,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,brightness,35.62,,,,,M_0_20_U_filler_5_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T13:33:10.229,1768105990.2293386,57.15927600860596,3430,6859,,,U,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,6859,4.831,5.079,4.955,10518.335,0.09507208127522085,4.8394,5.059399999999999,4.9494,10415.1072,0.09643767501221696,0.09815444550509159,6866.0
