frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
300,191,6.632165304629232,0,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.9072660333021332,sharpness,0.6905125537211598,equalization,27.84621958385803,0,1_3_contrast0.907_sharpness0.691_equalization27.846.jpg,1,3,0.907,0.0,0.691,0.0,27.846
900,1070,2.906822703120639,2,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.121778989101723,gamma,0.944280021112059,equalization,18.14707749559139,0,3_2_contrast1.122_gamma0.944_equalization18.147.jpg,3,2,1.122,0.944,0.0,0.0,18.147
1800,1975,2.9207501021284843,5,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.197852860053934,gamma,0.6641654895986758,equalization,10.72017890183853,2,6_9_contrast1.198_gamma0.664_equalization10.72.jpg,6,9,1.198,0.664,0.0,0.0,10.72
2100,2256,4.306956651552499,6,pictures\transformed\roomDark_figureBright\9.JPG,brightness,8.498462040084739,contrast,0.9839859848231672,sharpness,0.0743373192377677,0,7_9_brightness8.498_contrast0.984_sharpness0.074.jpg,7,9,0.984,0.0,0.074,8.498,0.0
3300,3460,2.622679390567205,10,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.8992638046865397,gamma,0.9788829242326628,equalization,25.13351617658083,0,11_8_contrast0.899_gamma0.979_equalization25.134.jpg,11,8,0.899,0.979,0.0,0.0,25.134
6300,6450,4.823900247342139,20,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.14853043478287,gamma,1.013772550949129,equalization,11.0919485503038,1,21_C_contrast1.149_gamma1.014_equalization11.092.jpg,21,C,1.149,1.014,0.0,0.0,11.092
6600,6756,2.361406143764879,21,pictures\transformed\roomDark_figureBright\I.JPG,gamma,0.5817735100937069,sharpness,0.8127061722713491,equalization,22.68156533192577,1,22_I_gamma0.582_sharpness0.813_equalization22.682.jpg,22,I,0.0,0.582,0.813,0.0,22.682
7800,7946,2.048667908736918,25,pictures\transformed\roomDark_figureBright\T.JPG,brightness,23.60747785104981,contrast,0.8940929309961821,gamma,1.086894057600208,2,26_T_brightness23.607_contrast0.894_gamma1.087.jpg,26,T,0.894,1.087,0.0,23.607,0.0
8700,8860,2.936350816829415,28,pictures\transformed\roomDark_figureBright\B.JPG,brightness,28.16205478812361,contrast,1.126705937641559,gamma,0.5050475956773532,1,29_B_brightness28.162_contrast1.127_gamma0.505.jpg,29,B,1.127,0.505,0.0,28.162,0.0
9000,9152,2.359785708918586,29,pictures\transformed\roomDark_figureBright\0.JPG,brightness,29.59288615470532,contrast,1.103446797609831,gamma,0.7160854885092383,0,30_0_brightness29.593_contrast1.103_gamma0.716.jpg,30,0,1.103,0.716,0.0,29.593,0.0
9300,9463,2.4195496922111674,30,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.19537000489915,gamma,0.9571983698121348,sharpness,0.3010853135203843,0,31_8_contrast1.195_gamma0.957_sharpness0.301.jpg,31,8,1.195,0.957,0.301,0.0,0.0
9600,9745,2.370807106649366,31,pictures\transformed\roomDark_figureBright\E.JPG,brightness,6.491030623931601,contrast,1.124428491618376,sharpness,0.1995482224004193,1,32_E_brightness6.491_contrast1.124_sharpness0.2.jpg,32,E,1.124,0.0,0.2,6.491,0.0
11700,11860,4.852254348018862,38,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8154437225026614,sharpness,0.4953918821976021,equalization,23.24841270676657,1,39_T_contrast0.815_sharpness0.495_equalization23.248.jpg,39,T,0.815,0.0,0.495,0.0,23.248
13800,13971,6.045838095809067,45,pictures\transformed\roomDark_figureBright\3.JPG,brightness,8.287730113868438,contrast,0.8931279791275145,gamma,0.7732678724707523,2,46_3_brightness8.288_contrast0.893_gamma0.773.jpg,46,3,0.893,0.773,0.0,8.288,0.0
