trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S02_1_1,S02,1,1,7,match,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,45.47,,,,,M_1_6_7_match_7_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T14:22:14.610,1767849734.610844,0.0,0,0,2026-01-08T14:22:16.449,1.838164567947388,7,7,t,1,Hit,正解(一致),0,6.392,5.91,6.151,12078.72,0.08279022942828379,6.400500000000001,5.958166666666667,6.179333333333334,,0.0,1.6817447165362451,126.0
S02_1_2,S02,1,2,F,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_45_F_filler_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T14:22:18.447,1767849738.4472153,3.836371421813965,230,460,,,F,3,,1,Correct Rejection,正解(スルー成功),460,5.762,5.383,5.5725,10290.601,0.09717605414882959,5.763199999999999,5.3896,5.5764,,0.0,,
S02_1_3,S02,1,3,1,unmatch,3,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,brightness,36.09,,,,,M_1_18_1_unmatch_3_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Mismatch,2026-01-08T14:22:22.296,1767849742.2965798,7.6857359409332275,461,922,2026-01-08T14:22:24.163,1.8670027256011963,1,3,b,1,Correct Rejection,正解(不一致),922,6.098,5.548,5.823,14377.939,0.06955099753865975,5.9594000000000005,5.537,5.748200000000001,,0.0,2.2391043978474023,1060.0
S02_1_4,S02,1,4,C,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_26_C_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T14:22:26.140,1767849746.140289,11.5294451713562,692,1384,,,C,8,,1,Correct Rejection,正解(スルー成功),1384,5.739,5.37,5.5545,10006.015,0.09993988615847568,5.6958,5.357,5.526400000000001,,0.0,,
S02_1_5,S02,1,5,J,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_21_J_filler_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:22:29.985,1767849749.985063,15.374219179153442,922,1845,,,J,7,,1,Correct Rejection,正解(スルー成功),1845,4.77,4.062,4.416,10047.893,0.09952335280640429,4.7826,4.0608,4.4217,,0.0,,
S02_1_6,S02,1,6,9,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,brightness,35.62,,,,,M_1_9_9_unmatch_1_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T14:22:33.842,1767849753.8428695,19.232025623321533,1154,2308,2026-01-08T14:22:35.735,1.8928487300872805,9,1,b,1,Correct Rejection,正解(不一致),2308,4.594,4.089,4.3415,10556.279,0.09473034958625098,4.6015999999999995,4.0542,4.3279,,0.0,7.044273207728233,2475.0
S02_1_7,S02,1,7,A,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,36.09,,,,,M_1_10_A_filler_5_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T14:22:37.723,1767849757.7233026,23.1124587059021,1387,2773,,,A,5,,1,Correct Rejection,正解(スルー成功),2773,4.555,,,,,4.6508199999999995,4.079666666666666,4.365243333333333,,0.0,,
S02_1_8,S02,1,8,B,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_1_4_B_filler_4_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T14:22:41.596,1767849761.5969994,26.98615550994873,1619,3238,,,B,4,,1,Correct Rejection,正解(スルー成功),3238,4.57,4.185,4.3774999999999995,9382.237,0.10658438920270295,4.555400000000001,4.0944,4.3249,,0.0,,
S02_1_9,S02,1,9,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,36.09,,,,,M_1_13_6_match_6_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Match,2026-01-08T14:22:45.456,1767849765.4564447,30.845600843429565,1851,3701,2026-01-08T14:22:47.427,1.9707427024841309,6,6,t,1,Hit,正解(一致),3701,4.842,4.176,4.509,9736.936,0.10270171232510926,4.8248,4.1852,4.505,,0.0,3.2690895400800435,3854.0
S02_1_10,S02,1,10,R,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_36_R_filler_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T14:22:49.301,1767849769.3018348,34.690990924835205,2081,4163,,,R,5,,1,Correct Rejection,正解(スルー成功),4163,4.857,4.173,4.515000000000001,9711.527,0.10297041855518704,4.867800000000001,4.1366,4.5022,,0.0,,
S02_1_11,S02,1,11,U,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_30_U_filler_0_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:22:53.148,1767849773.148667,38.53782343864441,2312,4625,,,U,0,,1,Correct Rejection,正解(スルー成功),4625,5.273,4.487,4.88,8871.289,0.11272319050816627,5.2826,4.757600000000001,5.020100000000001,,0.0,,
S02_1_12,S02,1,12,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_1_22_E_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T14:22:57.001,1767849777.0016928,42.390848875045776,2543,5087,,,E,2,,1,Correct Rejection,正解(スルー成功),5087,4.872,4.542,4.707,8418.688,0.11878335436590594,4.8713999999999995,4.3284,4.5999,,0.0,,
S02_1_13,S02,1,13,J,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,brightness,35.62,,,,,M_1_29_J_filler_2_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T14:23:00.882,1767849780.8820071,46.27116322517395,2776,5553,,,J,2,,1,Correct Rejection,正解(スルー成功),5553,4.113,3.628,3.8705000000000003,10036.152,0.09963978225917662,4.1208,3.6274,3.8741000000000003,,0.0,6.638500059866487,5618.0
S02_1_14,S02,1,14,S,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_1_3_S_filler_5_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T14:23:04.728,1767849784.728058,50.11721420288086,3007,6014,,,S,5,,1,Correct Rejection,正解(スルー成功),6014,4.45,4.036,4.243,10345.519,0.09666020622068357,4.4782,4.0558,4.2669999999999995,,0.0,,
S02_1_15,S02,1,15,4,unmatch,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_1_44_4_unmatch_8_day_rain_busy_ORIG.jpg,Mismatch,2026-01-08T14:23:08.575,1767849788.575851,53.965007066726685,3238,6476,2026-01-08T14:23:10.867,2.291273355484009,4,8,b,1,Correct Rejection,正解(不一致),6476,4.365,3.694,4.0295000000000005,9081.942,0.11010860892967607,4.294200000000001,3.7624000000000004,4.028300000000001,,0.0,4.3949027112471954,6628.0
S02_1_16,S02,1,16,G,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,brightness,40.55,,,,,M_1_7_G_filler_9_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T14:23:12.414,1767849792.4141862,57.80334234237671,3468,6936,,,G,9,,1,Correct Rejection,正解(スルー成功),6936,5.234,4.996,5.115,11922.793,0.08387296500073431,5.222600000000001,4.936,5.0793,,0.0,,
S02_1_17,S02,1,17,B,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_1_15_B_filler_3_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T14:23:16.260,1767849796.2607784,61.64993453025818,3699,7398,,,B,3,,1,Correct Rejection,正解(スルー成功),7398,4.754,4.323,4.5385,8927.525,0.11201312793859441,4.747400000000001,4.3155,4.53145,,0.0,,
S02_1_18,S02,1,18,F,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,40.55,,,,,M_1_28_F_filler_1_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T14:23:20.106,1767849800.1066203,65.49577641487122,3930,7859,,,F,1,,1,Correct Rejection,正解(スルー成功),7859,5.427,4.901,5.164,9674.659,0.10336281619848307,5.427199999999999,4.8998,5.163499999999999,,0.0,2.1558590052971454,7970.0
S02_1_19,S02,1,19,3,match,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_31_3_match_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Match,2026-01-08T14:23:23.951,1767849803.951301,69.34045720100403,4160,8321,2026-01-08T14:23:25.771,1.8202235698699951,3,3,t,1,Hit,正解(一致),8321,4.836,4.201,4.5184999999999995,8782.983,0.11385653370842229,4.8366,4.2066,4.521599999999999,,0.0,6.546907253002701,8438.0
S02_1_20,S02,1,20,I,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,,,,,,,M_1_32_I_filler_8_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T14:23:27.793,1767849807.7939465,73.18310236930847,4391,8782,,,I,8,,1,Correct Rejection,正解(スルー成功),8782,5.044,4.394,4.718999999999999,9592.707,0.10424586094415267,5.0144,4.3942,4.7043,,0.0,2.016064228395169,8903.0
