trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S02_3_1,S02,3,1,9,match,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_3_9_9_match_9_day_sun_busy_ORIG.jpg,Match,2026-01-08T14:30:06.193,1767850206.1932416,0.0,0,0,2026-01-08T14:30:08.157,1.9643752574920652,9,9,t,1,Hit,正解(一致),0,6.591,6.133,6.362,11097.938,0.0901068288541529,6.587833333333333,6.140833333333333,6.364333333333333,,0.0,2.080858629474702,132.0
S02_3_2,S02,3,2,G,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_3_35_G_filler_5_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T14:30:10.042,1767850210.0423646,3.849123001098633,231,462,,,G,5,,1,Correct Rejection,正解(スルー成功),462,6.045,5.368,5.7065,9346.58,0.1069910063360074,6.0124,5.4564,5.734400000000001,,0.0,,
S02_3_3,S02,3,3,C,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_3_40_C_filler_6_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:30:13.887,1767850213.887329,7.694087743759155,462,923,,,C,6,,1,Correct Rejection,正解(スルー成功),923,6.128,5.524,5.8260000000000005,9933.04,0.10067411386644974,6.1006,5.5283999999999995,5.8145,,0.0,,
S02_3_4,S02,3,4,P,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,45.47,,,,,M_3_33_P_filler_9_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T14:30:17.728,1767850217.7287242,11.53548264503479,692,1384,,,P,9,,1,Correct Rejection,正解(スルー成功),1384,6.066,5.496,5.781000000000001,9681.177,0.10329322560676249,6.0571,5.4990000000000006,5.77805,,0.0,,
S02_3_5,S02,3,5,7,match,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,40.55,,,,,M_3_20_7_match_7_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Match,2026-01-08T14:30:21.576,1767850221.576132,15.382890462875366,923,1846,2026-01-08T14:30:23.651,2.0756068229675293,7,7,t,1,Hit,正解(一致),1846,5.466,5.08,5.273,8753.847,0.11423548983663982,5.524,5.041300000000001,5.28265,,0.0,1.8226966925497536,1991.0
S02_3_6,S02,3,6,C,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_3_45_C_filler_7_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T14:30:25.421,1767850225.421624,19.22838234901428,1154,2307,,,C,7,,1,Correct Rejection,正解(スルー成功),2307,5.528,5.021,5.2745,9002.848,0.11107596174010713,5.549200000000001,4.9744,5.261800000000001,,0.0,,
S02_3_7,S02,3,7,5,unmatch,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_3_27_5_unmatch_3_day_rain_empty_ORIG.jpg,Mismatch,2026-01-08T14:30:29.264,1767850229.2647388,23.07149720191956,1384,2769,2026-01-08T14:30:31.476,2.211379289627075,5,3,b,1,Correct Rejection,正解(不一致),2769,6.016,5.435,5.7255,9416.341,0.10619836303719246,5.9864,5.4282,5.7073,,0.0,3.1797331979602435,2981.0
S02_3_8,S02,3,8,E,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,40.55,,,,,M_3_37_E_filler_8_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T14:30:33.108,1767850233.108559,26.915317058563232,1615,3230,,,E,8,,1,Correct Rejection,正解(スルー成功),3230,5.668,4.853,5.2605,9562.438,0.10457584143290655,5.6646,4.857,5.2608,,0.0,,
S02_3_9,S02,3,9,I,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_3_16_I_filler_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T14:30:36.961,1767850236.961496,30.76825451850891,1846,3692,,,I,3,,1,Correct Rejection,正解(スルー成功),3692,4.53,4.045,4.2875,8323.272,0.12014505833763452,4.5678,4.0469333333333335,4.307366666666667,,0.0,,
S02_3_10,S02,3,10,0,unmatch,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_3_47_0_unmatch_2_day_rain_busy_ORIG.jpg,Mismatch,2026-01-08T14:30:40.800,1767850240.8003836,34.607141971588135,2076,4153,2026-01-08T14:30:42.932,2.1320416927337646,0,2,b,1,Correct Rejection,正解(不一致),4153,4.641,3.959,4.3,9210.257,0.10857460329282886,4.6694,3.9506,4.3100000000000005,,0.0,1.7186419240863078,4339.0
S02_3_11,S02,3,11,Q,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_3_18_Q_filler_2_day_rain_empty_ORIG.jpg,Ignore,2026-01-08T14:30:44.645,1767850244.6455257,38.45228385925293,2307,4614,,,Q,2,,1,Correct Rejection,正解(スルー成功),4614,4.675,4.236,4.4555,8076.112,0.1238219578926097,4.6777999999999995,4.1854,4.4315999999999995,,0.0,,
