trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S02_7_1,S02,7,1,G,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_7_24_G_filler_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T14:54:03.077,1767851643.07766,0.0,0,0,,,G,0,,1,Correct Rejection,正解(スルー成功),0,6.477,5.979,6.228,9579.339,0.10439133639596636,6.5045,5.980999999999999,6.242749999999999,,0.0,,
S02_7_2,S02,7,2,5,unmatch,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,brightness,36.09,,,,,M_7_26_5_unmatch_9_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Mismatch,2026-01-08T14:54:06.919,1767851646.9193892,3.841729164123535,231,461,2026-01-08T14:54:09.372,2.453373432159424,5,9,b,1,Correct Rejection,正解(不一致),461,5.773,5.372,5.5725,9670.085,0.10341170734279999,5.7898000000000005,5.3812,5.5855,,0.0,,
S02_7_3,S02,7,3,L,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,35.62,,,,,M_7_46_L_filler_8_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T14:54:10.767,1767851650.7677245,7.690064191818237,461,923,,,L,8,,1,Correct Rejection,正解(スルー成功),923,5.404,5.104,5.254,8373.881,0.11941894087102504,5.4006,5.0142,5.2074,,0.0,,
S02_7_4,S02,7,4,G,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_7_40_G_filler_7_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T14:54:14.613,1767851654.6136296,11.535969495773315,692,1384,,,G,7,,1,Correct Rejection,正解(スルー成功),1384,5.762,5.576,5.669,12115.246,0.08254062690926788,5.7676,5.5082,5.6379,,0.0,,
S02_7_5,S02,7,5,A,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,35.62,,,,,M_7_33_A_filler_8_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T14:54:18.458,1767851658.4586978,15.381037712097168,923,1846,,,A,8,,1,Correct Rejection,正解(スルー成功),1846,5.531,5.207,5.369,9686.899,0.10323221084477087,5.5446,5.1213999999999995,5.333,,0.0,,
S02_7_6,S02,7,6,G,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_7_27_G_filler_1_day_rain_empty_ORIG.jpg,Ignore,2026-01-08T14:54:22.300,1767851662.3003156,19.222655534744263,1153,2307,,,G,1,,1,Correct Rejection,正解(スルー成功),2307,,2.441,,,,4.7480769230769235,3.8684,4.308238461538462,,0.0,,
S02_7_7,S02,7,7,5,match,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_7_22_5_match_5_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Match,2026-01-08T14:54:26.132,1767851666.132311,23.054651260375977,1383,2767,2026-01-08T14:54:28.008,1.8762521743774412,5,5,t,1,Hit,正解(一致),2767,5.515,5.035,5.275,11062.655,0.09039421368559356,5.5076,4.988200000000001,5.2479000000000005,,0.0,,
S02_7_8,S02,7,8,T,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,brightness,36.09,,,,,M_7_17_T_filler_9_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T14:54:29.975,1767851669.9756594,26.89799928665161,1614,3228,,,T,9,,1,Correct Rejection,正解(スルー成功),3228,5.215,4.841,5.0280000000000005,10129.637,0.09872022067523248,5.2146,4.779400000000001,4.997,,0.0,,
S02_7_9,S02,7,9,P,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,40.55,,,,,M_7_44_P_filler_8_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T14:54:33.823,1767851673.823467,30.74580693244934,1845,3689,,,P,8,,1,Correct Rejection,正解(スルー成功),3689,5.186,4.809,4.9975000000000005,9234.715,0.10828704513349897,5.1924,4.8111999999999995,5.001799999999999,,0.0,,
S02_7_10,S02,7,10,5,unmatch,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_7_32_5_unmatch_2_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-08T14:54:37.666,1767851677.6663225,34.58866238594055,2075,4151,2026-01-08T14:54:39.774,2.1081652641296387,5,2,b,1,Correct Rejection,正解(不一致),4151,4.973,4.577,4.775,8668.728,0.11535717812348018,4.9734,4.6856,4.8294999999999995,,0.0,1.983692737173455,4310.0
