,Unnamed: 0,image_name,diopter,average_diopter,grid_number
0,555,3_1_sharpness0.23_gamma0.99_equalization26.0.jpg,2.84438236665328,3.016443780181185,16
1,562,39_B_gamma1.0_sharpness0.064_equalization29.0.jpg,2.836948527807198,3.016443780181185,16
2,626,15_8_gamma0.93_sharpness0.2_equalization30.0.jpg,3.005235914236871,3.016443780181185,16
3,1440,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.073167876515067,3.016443780181185,16
4,1440,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.157774954270856,3.016443780181185,16
5,1440,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2.706784141920653,3.016443780181185,16
6,1440,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.218739280979718,3.016443780181185,16
7,1570,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.073167876515067,3.016443780181185,16
8,1570,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.157774954270856,3.016443780181185,16
9,1570,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2.706784141920653,3.016443780181185,16
10,1570,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.218739280979718,3.016443780181185,16
11,1700,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.073167876515067,3.016443780181185,16
12,1700,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.157774954270856,3.016443780181185,16
13,1700,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2.706784141920653,3.016443780181185,16
14,1700,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.218739280979718,3.016443780181185,16
15,1841,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.073167876515067,3.016443780181185,16
16,1841,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.157774954270856,3.016443780181185,16
17,1841,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2.706784141920653,3.016443780181185,16
18,1841,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,3.218739280979718,3.016443780181185,16
