trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S109_9_1,S109,9,1,S,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_9_9_S_filler_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-10T18:01:25.106,1768035685.1069918,0.0,0,0,,,S,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,0,5.067,4.704,4.8855,19772.459,0.05057539884138842,5.072166666666667,4.702,4.887083333333333,19771.258,0.050576803421594825,0.050576803421594825,1.0
S109_9_2,S109,9,2,3,match,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_9_32_3_match_3_night_rain_busy_ORIG.jpg,Match,2026-01-10T18:01:27.706,1768035687.7063031,2.599311351776123,156,312,2026-01-10T18:01:28.934,1.2278010845184326,3,3,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S109\9\M_9_32_3_match_3_night_rain_busy_ORIG.jpg,M_9_32_3_match_3_night_rain_busy_ORIG.jpg,312,4.4,4.083,4.2415,19783.687,0.05054669536573238,4.4426000000000005,4.1048,4.2737,19789.172199999997,0.05053268469430389,0.3686527445169374,337.0
S109_9_3,S109,9,3,Q,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_9_8_Q_filler_3_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-10T18:01:30.294,1768035690.294582,5.18759036064148,311,623,,,Q,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,623,4.214,3.909,4.0615000000000006,19769.538,0.05058287148642523,4.192400000000001,3.9274,4.059900000000001,19768.433299999997,0.05058542728903006,0.05058589202547977,625.0
S109_9_4,S109,9,4,D,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_9_34_D_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-10T18:01:32.899,1768035692.8996994,7.792707681655884,468,935,,,D,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,935,4.623,4.299,4.461,19781.531,0.05055220447800527,4.625,4.2189,4.42195,19779.672000000002,0.05055743284554687,0.05056021348568555,941.0
S109_9_5,S109,9,5,L,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,brightness,35.62,,,,,M_9_3_L_filler_9_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-10T18:01:35.490,1768035695.4900098,10.383018016815186,623,1246,,,L,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1246,4.986,4.478,4.731999999999999,19760.944,0.050604869888806935,4.9845,4.4654,4.72495,19759.581,0.05060862847600889,0.050613896069611294,1254.0
S109_9_6,S109,9,6,9,match,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_9_29_9_match_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-10T18:01:38.093,1768035698.0933263,12.986334562301636,779,1558,2026-01-10T18:01:38.901,0.8082096576690674,9,9,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S109\9\M_9_29_9_match_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,M_9_29_9_match_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,1558,5.016,4.574,4.795,19745.872,0.05064349652423555,4.9624,4.5904,4.7764,19746.2636,0.05064099334311415,0.05064474338976701,1566.0
S109_9_7,S109,9,7,I,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_9_30_I_filler_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-10T18:01:40.693,1768035700.6930442,15.586052417755129,935,1870,,,I,1,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1870,3.89,3.668,3.779,11022.853,0.09072061470836998,3.95,3.6765999999999996,3.8133,10964.679,0.09113236484443572,0.09148338536348424,1875.0
S109_9_8,S109,9,8,Q,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,brightness,43.12,,,,,M_9_44_Q_filler_2_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-10T18:01:43.285,1768035703.2854085,18.17841672897339,1091,2181,,,Q,2,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2181,4.57,4.124,4.3469999999999995,19762.735,0.05060028381699193,4.6048,4.1818,4.3933,19765.4314,0.05059395031297577,0.05060128607573501,2190.0
S109_9_9,S109,9,9,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-10T18:01:45.875,1768035705.8757477,20.76875591278076,1246,2492,2026-01-10T18:01:46.764,0.8885562419891357,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S109\9\M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,2492,4.486,4.144,4.3149999999999995,19756.749,0.0506156149475807,4.4982,4.1259999999999994,4.312099999999999,19758.2968,0.05061179969372369,0.05061179969372369,2493.0
S109_9_10,S109,9,10,S,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_9_21_S_filler_6_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-10T18:01:48.480,1768035708.4804282,23.37343645095825,1402,2805,,,S,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2805,3.816,3.637,3.7264999999999997,12257.689,0.08158144655162976,3.8158000000000003,3.616,3.7159000000000004,12668.317299999999,0.07925877360317354,0.08076887598048944,2809.0
