,フレーム数,両眼.注視Z座標[mm]
0,1959,3.159930812787962
1,2300,3.1568629399331063
2,3478,3.7460516050200945
3,10355,4.676956825301998
4,10998,3.4832086687066757
5,11262,3.729278788983427
6,11563,3.1462486625681563
