,フレーム数,両眼.注視Z座標[mm]
0,1686,2.0908460677458676
1,2303,2.3461948712646086
2,2601,2.144526006858821
3,6792,2.3138751038397922
4,9185,2.1444476651157482
5,10116,2.384838394684662
6,13655,2.626651165076871
