frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
300,152,3.413952549072031,0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.8092019396439105,sharpness,0.1186627675603426,equalization,17.18840645878336,0,1_8_contrast0.809_sharpness0.119_equalization17.188.jpg,1,8,0.809,0.0,0.119,0.0,17.188
1200,1326,3.607453488851239,3,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.933496181892226,gamma,0.6784407820747652,sharpness,0.2199255909083142,0,4_8_contrast0.933_gamma0.678_sharpness0.22.jpg,4,8,0.933,0.678,0.22,0.0,0.0
1800,1933,3.391144542840141,5,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.078896034429292,gamma,0.7155276688927974,sharpness,0.3029949951011549,2,6_E_contrast1.079_gamma0.716_sharpness0.303.jpg,6,E,1.079,0.716,0.303,0.0,0.0
2400,2551,3.30020673403944,7,pictures\transformed\roomDark_figureBright\2.JPG,brightness,8.162402521179317,gamma,0.7653830690053797,sharpness,0.3701599911643598,0,8_2_brightness8.162_gamma0.765_sharpness0.37.jpg,8,2,0.0,0.765,0.37,8.162,0.0
3000,3170,3.3383323514944947,9,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.017494478023267,sharpness,0.5492876480325517,equalization,23.82105132212677,1,10_B_contrast1.017_sharpness0.549_equalization23.821.jpg,10,B,1.017,0.0,0.549,0.0,23.821
4800,4948,3.0585723915450878,15,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.9132576490887304,gamma,0.5498880516290278,equalization,19.85031000033799,1,16_B_contrast0.913_gamma0.55_equalization19.85.jpg,16,B,0.913,0.55,0.0,0.0,19.85
6000,6138,3.203654635454255,19,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.067640932008502,gamma,0.6248049865042228,sharpness,0.9015463786792594,0,20_2_contrast1.068_gamma0.625_sharpness0.902.jpg,20,2,1.068,0.625,0.902,0.0,0.0
9300,9452,3.299506705201428,30,pictures\transformed\roomDark_figureBright\E.JPG,brightness,2.582069276868757,gamma,0.7505586571777182,sharpness,0.8177242373873848,1,31_E_brightness2.582_gamma0.751_sharpness0.818.jpg,31,E,0.0,0.751,0.818,2.582,0.0
10200,10359,3.926185934153856,33,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.8646630963380204,sharpness,0.7853312250771147,equalization,22.05301618909256,0,34_9_contrast0.865_sharpness0.785_equalization22.053.jpg,34,9,0.865,0.0,0.785,0.0,22.053
10800,10982,3.679735403017428,35,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.05725622811016,gamma,0.6623468004587145,equalization,20.5938118113198,1,36_B_contrast1.057_gamma0.662_equalization20.594.jpg,36,B,1.057,0.662,0.0,0.0,20.594
13200,13353,3.454046760164474,43,pictures\transformed\roomDark_figureBright\T.JPG,brightness,22.40440436515313,gamma,1.088672859218779,sharpness,0.0429845051376134,1,44_T_brightness22.404_gamma1.089_sharpness0.043.jpg,44,T,0.0,1.089,0.043,22.404,0.0
