番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
1333,4428840,6539954744,,,,,,1044.345,590.358,2534.656,-1513.322,19768.02,,Both,1001.165,692.671,28.16,-104.439,450.0,0.117688,-0.097058,0.988296,-33.0,-54.0,-63.6,4.166,173.125,84.719,33.0,32.016,91.422,Auto,171.703,92.922,1590,10,320,240,1.0,,Both,1106.211,678.853,100.021,-94.987,450.0,0.128992,-0.078886,0.988503,33.0,-54.0,-63.6,4.298,107.563,152.016,34.047,30.219,105.531,Auto,111.453,159.047,10,10,320,240,1.0
1334,4428841,6539955494,,,,,,,,,,,,Both,1003.999,680.573,30.099,-96.164,450.0,0.121537,-0.081213,0.989259,-33.0,-54.0,-63.6,4.401,173.078,84.281,34.859,32.344,10.734,Auto,171.797,93.156,1590,10,320,240,0.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,0.0
1335,4428842,6539956244,,,,,,1034.388,591.505,2239.731,-1550.734,19805.906,,Both,997.028,676.886,25.33,-93.642,450.0,0.112515,-0.076466,0.990703,-33.0,-54.0,-63.6,4.479,173.359,84.234,35.484,33.141,10.797,Auto,171.703,93.281,1590,10,320,240,1.0,,Both,1095.973,681.876,93.017,-97.055,450.0,0.115665,-0.082976,0.989816,33.0,-54.0,-63.6,4.301,107.766,151.969,34.078,31.797,109.891,Auto,111.172,158.906,10,10,320,240,1.0
1336,4428843,6539956994,,,,,,1040.928,582.299,2435.505,-1272.975,19796.609,,Both,998.739,679.648,26.5,-95.531,450.0,0.114711,-0.080067,0.990167,-33.0,-54.0,-63.6,4.53,173.203,84.422,35.891,33.969,12.219,Auto,171.641,93.328,1590,10,320,240,0.0,,Both,1104.168,672.283,98.623,-90.493,450.0,0.126426,-0.070305,0.989481,33.0,-54.0,-63.6,4.229,107.641,151.719,33.5,32.297,119.703,Auto,111.422,159.094,10,10,320,240,0.0
1337,4428844,6539957744,,,,,,1042.052,584.911,2006.103,-1098.036,16083.072,,Both,1000.074,682.612,27.414,-97.558,450.0,0.116411,-0.083932,0.989648,-33.0,-54.0,-63.6,4.478,173.109,84.625,35.469,33.438,5.078,Auto,171.609,93.375,1590,10,320,240,1.0,,Both,1099.46,666.736,95.403,-86.698,450.0,0.120373,-0.063074,0.990723,33.0,-54.0,-63.6,4.312,107.891,151.5,34.156,33.453,113.484,Auto,111.438,159.172,10,10,320,240,1.0
1338,4428845,6539958494,,,,,,1041.652,584.888,1891.0,-1039.569,15234.54,,Both,1000.089,681.471,27.424,-96.778,450.0,0.116445,-0.082438,0.98977,-33.0,-54.0,-63.6,4.579,173.125,84.625,36.266,34.094,8.672,Auto,171.625,93.438,1590,10,320,240,0.0,,Both,1098.638,666.185,94.84,-86.321,450.0,0.119309,-0.062357,0.990897,33.0,-54.0,-63.6,4.344,107.938,151.531,34.406,33.719,141.594,Auto,111.438,159.25,10,10,320,240,0.0
1339,4428846,6539959244,,,,,,1043.991,584.44,1859.306,-983.766,14562.087,,Both,1000.776,685.699,27.894,-99.67,450.0,0.117282,-0.087961,0.989195,-33.0,-54.0,-63.6,4.531,173.094,84.891,35.891,33.969,11.906,Auto,171.641,93.469,1590,10,320,240,1.0,,Both,1100.994,665.253,96.451,-85.683,450.0,0.122381,-0.061109,0.9906,33.0,-54.0,-63.6,4.26,107.813,151.547,33.75,32.359,112.406,Auto,111.422,159.297,10,10,320,240,1.0
1340,4428847,6539959994,,,,,,1043.94,590.162,1428.754,-853.816,11196.775,,Both,1002.388,688.428,28.997,-101.537,450.0,0.119338,-0.091504,0.988628,-33.0,-54.0,-63.6,4.434,173.0,85.078,35.125,33.766,0.313,Auto,171.625,93.516,1590,10,320,240,0.0,,Both,1096.184,664.941,93.161,-85.47,450.0,0.116126,-0.060745,0.991375,33.0,-54.0,-63.6,4.358,108.031,151.563,34.516,33.594,150.813,Auto,111.406,159.344,10,10,320,240,0.0
1341,4428848,6539960744,,,,,,1035.153,578.058,2265.784,-1147.408,19832.43,,Both,997.374,662.735,25.567,-83.961,450.0,0.113108,-0.057863,0.991896,-33.0,-54.0,-63.6,5.277,173.234,83.75,41.797,34.047,2.844,Auto,171.594,93.563,1590,10,320,240,1.0,,Both,1096.285,665.627,93.23,-85.94,450.0,0.116251,-0.061647,0.991305,33.0,-54.0,-63.6,4.358,108.016,151.594,34.516,33.703,134.563,Auto,111.406,159.344,10,10,320,240,1.0
1342,4428849,6539961494,,,,,,1042.534,588.71,1490.138,-879.442,11876.72,,Both,1000.785,686.673,27.9,-100.337,450.0,0.117281,-0.089234,0.989082,-33.0,-54.0,-63.6,4.479,172.969,85.109,35.469,33.859,6.391,Auto,171.531,93.641,1590,10,320,240,0.0,,Both,1096.252,665.669,93.208,-85.968,450.0,0.116208,-0.061702,0.991306,33.0,-54.0,-63.6,4.431,108.016,151.594,35.094,34.063,172.016,Auto,111.406,159.344,10,10,320,240,0.0
1343,4428850,6539962244,,,,,,1041.082,586.838,1424.114,-822.652,11553.786,,Both,999.822,682.816,27.242,-97.698,450.0,0.11608,-0.084202,0.989664,-33.0,-54.0,-63.6,4.612,173.0,84.969,36.531,34.172,4.5,Auto,171.5,93.703,1590,10,320,240,1.0,,Both,1093.747,662.314,91.494,-83.673,450.0,0.112973,-0.057309,0.991944,33.0,-54.0,-63.6,4.601,108.141,151.438,36.453,35.313,171.406,Auto,111.406,159.359,10,10,320,240,1.0
1344,4428851,6539962994,,,,,,1039.131,587.762,1427.23,-861.447,11864.593,,Both,998.903,680.785,26.613,-96.308,450.0,0.11491,-0.081554,0.990022,-33.0,-54.0,-63.6,4.648,173.047,84.953,36.813,34.469,7.328,Auto,171.5,93.781,1590,10,320,240,0.0,,Both,1092.008,664.011,90.305,-84.834,450.0,0.11069,-0.059558,0.992069,33.0,-54.0,-63.6,4.563,108.234,151.531,36.141,35.438,164.563,Auto,111.406,159.375,10,10,320,240,0.0
1345,4428852,6539963744,,,,,,1038.726,587.747,1537.556,-932.518,12847.397,,Both,998.551,680.503,26.372,-96.115,450.0,0.114456,-0.081189,0.990105,-33.0,-54.0,-63.6,4.705,173.063,85.0,37.266,34.688,9.484,Auto,171.5,93.844,1590,10,320,240,1.0,,Both,1093.269,666.471,91.167,-86.517,450.0,0.112313,-0.062785,0.991687,33.0,-54.0,-63.6,4.486,108.172,151.703,35.531,35.063,167.5,Auto,111.422,159.422,10,10,320,240,1.0
1346,4428853,6539964494,,,,,,1036.431,587.674,1710.626,-1066.993,14722.667,,Both,996.576,678.884,25.021,-95.008,450.0,0.111903,-0.079092,0.990567,-33.0,-54.0,-63.6,4.727,173.172,84.938,37.438,34.703,11.328,Auto,171.5,93.875,1590,10,320,240,0.0,,Both,1092.362,668.835,90.547,-88.134,450.0,0.111107,-0.065903,0.991621,33.0,-54.0,-63.6,4.538,108.219,151.828,35.938,35.219,176.094,Auto,111.422,159.422,10,10,320,240,0.0
1347,4428854,6539965244,,,,,,1037.996,587.577,1566.33,-955.439,13210.347,,Both,997.512,680.76,25.661,-96.292,450.0,0.1131,-0.08154,0.990232,-33.0,-54.0,-63.6,4.712,173.125,85.063,37.313,34.703,10.203,Auto,171.5,93.891,1590,10,320,240,1.0,,Both,1092.916,666.961,90.926,-86.852,450.0,0.111848,-0.063433,0.991699,33.0,-54.0,-63.6,4.552,108.188,151.734,36.063,35.094,167.5,Auto,111.422,159.422,10,10,320,240,1.0
1348,4428855,6539965994,,,,,,1037.341,589.348,1576.151,-1005.662,13405.718,,Both,998.345,679.146,26.231,-95.188,450.0,0.114204,-0.079414,0.990278,-33.0,-54.0,-63.6,4.71,173.078,84.953,37.313,34.594,11.016,Auto,171.484,93.875,1590,10,320,240,0.0,,Both,1092.256,669.08,90.474,-88.302,450.0,0.110966,-0.066227,0.991615,33.0,-54.0,-63.6,4.486,108.203,151.797,35.531,35.094,2.906,Auto,111.406,159.391,10,10,320,240,0.0
1349,4428856,6539966744,,,,,,1039.644,589.872,1567.978,-981.844,12950.688,,Both,1001.133,679.408,28.138,-95.367,450.0,0.117828,-0.079724,0.989829,-33.0,-54.0,-63.6,4.75,172.906,84.922,37.625,34.672,9.797,Auto,171.484,93.844,1590,10,320,240,1.0,,Both,1094.267,668.816,91.85,-88.121,450.0,0.113591,-0.06586,0.991342,33.0,-54.0,-63.6,4.517,108.109,151.781,35.781,35.016,4.656,Auto,111.406,159.375,10,10,320,240,1.0
1350,4428857,6539967494,,,,,,1040.232,588.838,1464.635,-891.539,12008.372,,Both,999.557,683.461,27.06,-98.139,450.0,0.115727,-0.08505,0.989633,-33.0,-54.0,-63.6,4.569,172.984,85.141,36.188,34.063,15.156,Auto,171.469,93.844,1590,10,320,240,0.0,,Both,1093.677,665.839,91.446,-86.085,450.0,0.11285,-0.06195,0.991679,33.0,-54.0,-63.6,4.628,108.141,151.656,36.656,35.422,0.578,Auto,111.406,159.406,10,10,320,240,0.0
1351,4428858,6539968244,,,,,,1039.127,592.488,1485.794,-985.585,12352.036,,Both,1001.008,681.32,28.053,-96.675,450.0,0.117641,-0.082229,0.989646,-33.0,-54.0,-63.6,4.695,172.922,85.047,37.188,34.594,9.156,Auto,171.484,93.875,1590,10,320,240,1.0,,Both,1092.625,670.234,90.727,-89.091,450.0,0.111436,-0.06774,0.99146,33.0,-54.0,-63.6,4.489,108.188,151.891,35.563,35.016,171.969,Auto,111.406,159.422,10,10,320,240,1.0
1352,4428859,6539968994,,,,,,1039.137,588.756,1600.747,-986.203,13305.943,,Both,999.169,681.332,26.795,-96.683,450.0,0.11525,-0.082268,0.989924,-33.0,-54.0,-63.6,4.685,173.016,85.078,37.109,34.375,10.609,Auto,171.484,93.891,1590,10,320,240,0.0,,Both,1094.282,668.403,91.86,-87.839,450.0,0.113615,-0.065317,0.991375,33.0,-54.0,-63.6,4.554,108.125,151.844,36.063,35.531,159.156,Auto,111.422,159.453,10,10,320,240,0.0
1353,4428860,6539969744,,,,,,1038.336,589.724,1687.058,-1070.861,14166.804,,Both,998.598,681.632,26.404,-96.888,450.0,0.114504,-0.082668,0.989977,-33.0,-54.0,-63.6,4.714,173.047,85.078,37.344,34.563,10.906,Auto,171.484,93.859,1590,10,320,240,1.0,,Both,1094.147,670.615,91.767,-89.352,450.0,0.113416,-0.068226,0.991202,33.0,-54.0,-63.6,4.531,108.109,151.938,35.891,35.422,161.063,Auto,111.406,159.438,10,10,320,240,1.0
1354,4428861,6539970494,,,,,,1040.715,587.885,1714.374,-1017.065,13971.927,,Both,1000.775,680.822,27.893,-96.334,450.0,0.117344,-0.08158,0.989735,-33.0,-54.0,-63.6,4.773,172.922,85.016,37.813,35.047,15.344,Auto,171.469,93.859,1590,10,320,240,0.0,,Both,1096.712,668.345,93.522,-87.799,450.0,0.116781,-0.065216,0.991014,33.0,-54.0,-63.6,4.533,107.984,151.828,35.906,35.047,174.031,Auto,111.391,159.438,10,10,320,240,0.0
1355,4428862,6539971244,,,,,,1039.726,590.29,1631.867,-1029.355,13464.415,,Both,999.551,683.791,27.056,-98.365,450.0,0.115715,-0.085482,0.989597,-33.0,-54.0,-63.6,4.65,172.984,85.172,36.828,34.328,8.328,Auto,171.469,93.844,1590,10,320,240,1.0,,Both,1095.143,670.42,92.449,-89.218,450.0,0.114716,-0.067958,0.991071,33.0,-54.0,-63.6,4.501,108.047,151.922,35.656,35.484,136.297,Auto,111.391,159.422,10,10,320,240,1.0
1356,4428863,6539971994,,,,,,1039.917,590.595,1543.328,-977.075,12703.491,,Both,1000.663,682.063,27.817,-97.183,450.0,0.117184,-0.083207,0.989618,-33.0,-54.0,-63.6,4.706,172.922,85.125,37.266,34.828,13.5,Auto,171.469,93.906,1590,10,320,240,0.0,,Both,1094.317,669.259,91.884,-88.424,450.0,0.113652,-0.066442,0.991296,33.0,-54.0,-63.6,4.545,108.094,151.875,36.0,34.875,5.844,Auto,111.391,159.438,10,10,320,240,0.0
1357,4428864,6539972744,,,,,,1039.38,591.791,1460.35,-952.788,12101.709,,Both,1000.645,682.043,27.805,-97.169,450.0,0.117161,-0.08318,0.989623,-33.0,-54.0,-63.6,4.672,172.938,85.188,37.0,34.328,6.203,Auto,171.484,93.969,1590,10,320,240,1.0,,Both,1092.521,668.882,90.655,-88.166,450.0,0.111314,-0.065964,0.991594,33.0,-54.0,-63.6,4.56,108.188,151.891,36.109,35.516,13.922,Auto,111.406,159.484,10,10,320,240,1.0
1358,4428865,6539973494,,,,,,1040.356,591.107,1782.231,-1133.502,14589.706,,Both,1000.894,683.295,27.975,-98.026,450.0,0.117467,-0.084816,0.989448,-33.0,-54.0,-63.6,4.694,172.922,85.297,37.172,34.516,10.719,Auto,171.469,94.0,1590,10,320,240,0.0,,Both,1096.736,672.617,93.539,-90.721,450.0,0.116767,-0.070827,0.990631,33.0,-54.0,-63.6,4.443,107.969,152.094,35.188,34.641,160.234,Auto,111.391,159.469,10,10,320,240,0.0
1359,4428866,6539974244,,,,,,1040.376,590.249,1623.136,-1014.738,13284.027,,Both,1000.314,683.714,27.578,-98.313,450.0,0.116708,-0.085372,0.98949,-33.0,-54.0,-63.6,4.65,172.938,85.359,36.828,34.469,11.781,Auto,171.469,94.031,1590,10,320,240,1.0,,Both,1095.685,670.094,92.82,-88.995,450.0,0.115426,-0.067525,0.991018,33.0,-54.0,-63.6,4.539,108.0,151.953,35.953,35.703,157.906,Auto,111.375,159.469,10,10,320,240,1.0
