day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-24,13:58:06.349674,t,17.05413007736206,1.9345314502716064,7_S_gamma0.66_equalization25.0.jpg,1,7,S,0,0.66,0,0,25.0
2023-08-24,13:58:08.781430,f,19.485886096954346,1.8722810745239256,8_C_contrast1.0_gamma0.99_equalization7.6.jpg,4,8,C,1.0,0.99,0,0,7.6
2023-08-24,13:58:16.293184,f,26.99764084815979,1.8690369129180908,11_I_brightness17.0_sharpness0.84.jpg,4,11,I,0,0,0.84,17.0,0
2023-08-24,13:58:21.469471,f,32.173927307128906,2.066481113433838,13_J_gamma0.61_equalization6.6.jpg,4,13,J,0,0.61,0,0,6.6
2023-08-24,13:58:58.932472,t,69.63692808151245,2.035839557647705,28_P_contrast1.2_gamma0.7_equalization26.0.jpg,4,28,P,1.2,0.7,0,0,26.0
2023-08-24,13:59:46.441518,f,117.13053154945374,2.01143741607666,47_3_sharpness0.26_brightness18.0.jpg,4,47,3,0,0,0.26,18.0,0
2023-08-25,20:01:21.721647,t,16.692888021469116,1.496013879776001,7_S_gamma0.66_equalization25.0.jpg,1,7,S,0,0.66,0,0,25.0
2023-08-25,20:01:24.184065,f,19.15530657768249,1.4518377780914309,8_C_contrast1.0_gamma0.99_equalization7.6.jpg,4,8,C,1.0,0.99,0,0,7.6
2023-08-25,20:01:31.627510,f,26.58165526390076,1.3563964366912842,11_I_brightness17.0_sharpness0.84.jpg,4,11,I,0,0,0.84,17.0,0
2023-08-25,20:01:36.785853,f,31.757094383239743,1.533357858657837,13_J_gamma0.61_equalization6.6.jpg,4,13,J,0,0.61,0,0,6.6
2023-08-25,20:02:14.176934,t,69.14817523956299,1.4586992263793943,28_P_contrast1.2_gamma0.7_equalization26.0.jpg,4,28,P,1.2,0.7,0,0,26.0
2023-08-25,20:03:01.857300,f,116.82854104042052,1.626253366470337,47_3_sharpness0.26_brightness18.0.jpg,4,47,3,0,0,0.26,18.0,0
