day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-24,13:34:28.155010,f,11.031953573226929,0.8918039798736572,5_B_sharpness0.97_equalization9.1.jpg,4,5,B,0,0,0.97,0,9.1
2023-08-24,13:39:53.223597,f,10.766761779785156,0.6439981460571289,5_B_sharpness0.97_equalization9.1.jpg,4,5,B,0,0,0.97,0,9.1
2023-08-24,13:40:02.510360,t,20.05352544784546,2.437981367111206,9_1_brightness29.0_sharpness0.77.jpg,4,9,1,0,0,0.77,29.0,0
2023-08-24,13:40:04.501455,t,22.04461979866028,1.944124698638916,9_1_brightness29.0_sharpness0.77.jpg,4,9,1,0,0,0.77,29.0,0
2023-08-24,13:40:12.040762,f,29.58392691612244,1.9886248111724851,12_1_brightness3.6_sharpness0.98_gamma0.79.jpg,4,12,1,0,0.79,0.98,3.6,0
2023-08-24,13:40:27.431552,f,44.97471761703491,2.393884420394897,18_9_contrast0.98_equalization27.0.jpg,4,18,9,0.98,0,0,0,27.0
2023-08-24,13:40:29.746396,f,47.27414298057556,2.158255100250244,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2,19,0,0,1.1,0.17,0,30.0
2023-08-24,13:40:32.024176,f,49.56734085083008,1.9638569355010984,20_E_sharpness0.19_gamma0.76_equalization15.0.jpg,4,20,E,0,0.76,0.19,0,15.0
2023-08-24,13:40:44.902703,t,62.44495463371277,2.341515302658081,25_J_gamma0.77_contrast1.1_equalization7.8.jpg,4,25,J,1.1,0.77,0,0,7.8
2023-08-24,13:40:57.715575,f,75.25874042510986,0.1501564979553222,31_Q_contrast0.95_sharpness0.3_gamma0.55.jpg,4,31,Q,0.95,0.55,0.3,0,0
2023-08-24,13:41:09.388904,t,86.93206858634949,1.8237290382385252,35_B_brightness5.0_sharpness0.97_contrast0.87.jpg,1,35,B,0.87,0,0.97,5.0,0
2023-08-24,13:41:12.529535,f,90.07270073890686,2.4697866439819336,37_7_gamma0.94_sharpness0.61.jpg,4,37,7,0,0.94,0.61,0,0
2023-08-24,13:41:22.200129,f,99.7432940006256,2.144639253616333,40_C_sharpness0.53_gamma0.99.jpg,4,40,C,0,0.99,0.53,0,0
2023-08-24,13:41:34.669574,f,112.21273946762084,2.091574192047119,45_C_sharpness0.8_equalization13.0.jpg,1,45,C,0,0,0.8,0,13.0
2023-08-24,13:41:37.385774,f,114.92893886566162,2.3376638889312744,46_8_sharpness0.24_brightness5.3_contrast1.2.jpg,4,46,8,1.2,0,0.24,5.3,0
2023-08-25,19:42:15.317651,f,9.57265043258667,1.862701177597046,4_2_brightness19.0_contrast0.88_sharpness0.91.jpg,4,4,2,0.88,0,0.91,19.0,0
2023-08-25,19:42:25.324661,t,19.55219531059265,1.8611173629760744,8_9_contrast0.88_equalization25.0.jpg,0,8,9,0.88,0,0,0,25.0
2023-08-25,19:42:27.279914,t,21.533275604248047,1.3164055347442627,9_1_brightness29.0_sharpness0.77.jpg,4,9,1,0,0,0.77,29.0,0
2023-08-25,19:42:34.854152,f,29.09050703048706,1.3656799793243408,12_1_brightness3.6_sharpness0.98_gamma0.79.jpg,4,12,1,0,0.79,0.98,3.6,0
2023-08-25,19:42:49.878990,f,44.13398885726929,1.4396281242370603,18_9_contrast0.98_equalization27.0.jpg,4,18,9,0.98,0,0,0,27.0
2023-08-25,19:42:52.440413,f,46.695412158966064,1.4609713554382324,19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,2,19,0,0,1.1,0.17,0,30.0
2023-08-25,19:42:54.726403,f,48.98140239715576,1.326110601425171,20_E_sharpness0.19_gamma0.76_equalization15.0.jpg,4,20,E,0,0.76,0.19,0,15.0
2023-08-25,19:43:07.307136,t,61.5621349811554,1.416079044342041,25_J_gamma0.77_contrast1.1_equalization7.8.jpg,4,25,J,1.1,0.77,0,0,7.8
2023-08-25,19:43:20.244147,f,74.49914646148682,1.801696538925171,30_8_sharpness0.041_contrast0.97.jpg,4,30,8,0.97,0,0.041,0,0
2023-08-25,19:43:32.203475,t,86.4584743976593,1.227149486541748,35_B_brightness5.0_sharpness0.97_contrast0.87.jpg,1,35,B,0.87,0,0.97,5.0,0
2023-08-25,19:43:34.945400,f,89.20039868354797,1.4694163799285889,36_0_gamma0.86_equalization13.0.jpg,4,36,0,0,0.86,0,0,13.0
2023-08-25,19:43:44.914800,f,99.16979885101318,1.45951509475708,40_C_sharpness0.53_gamma0.99.jpg,4,40,C,0,0.99,0.53,0,0
2023-08-25,19:43:57.347001,f,111.60200023651124,1.3792600631713867,45_C_sharpness0.8_equalization13.0.jpg,1,45,C,0,0,0.8,0,13.0
2023-08-25,19:43:59.703329,f,113.95832777023315,1.2656300067901611,46_8_sharpness0.24_brightness5.3_contrast1.2.jpg,4,46,8,1.2,0,0.24,5.3,0
